index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
2259,38,"follow split rock road, turns to dirt, fork in road bear left, keep going into the woods, easy to find",Warren County,New York,"Report 20363: Campers describe a possible approach to a camp near Lake George, Adirondacks",43.7268,-73.52,2001-08-15,20363.0,Class B,drg8z00r5f
2260,39,(exact location withheld by request),Warren County,New York,Report 15565: Possible vocalizaitons heard approx. two miles from Sabbath Day Point,43.6678,-73.51238000000002,2002-05-11,15565.0,Class B,drg8rjmzm7
2261,40,,Warren County,New York,,,,,6233.0,Class B,
2262,41,(exact location withheld by request),Warren County,New York,Report 15566: Possible vocalizations heard near Sabbath Day Point,43.66344,-73.56614,2006-03-31,15566.0,Class B,drg8muwvbx
2263,42,Edited out at the request of the witness.,Warren County,New York,Report 16540: Possible stalking of hikers on Prospect Mt. near Lake George,43.42645,-73.741,2006-11-26,16540.0,Class B,drex1cx3qj
2264,43,,Warren County,New York,Report 21488: Female hiker describes rocks being thrown at her and female companion near Sabbath Day Point,43.64706,-75.57448000000002,2007-08-18,21488.0,Class B,drf2238qdc
2265,44,,Warren County,New York,Report 26338: Possible vocalizations heard by campers In Lake Luzerne area,43.32,-73.81,2009-07-26,26338.0,Class B,drew2qjjq3
2266,45,"US Route 4, one mile West of the Big Apple Diner. Whitehall, NY.",Warren County,New York,Report 59838: Motorist sighting at night approx 2 miles from NY/VT state line outside Whitehall,43.55915,-73.34116,2018-08-07,59838.0,Class A,drezg1dw7n
2267,46,"This happened in an area known as East Bay.  We had crossed the bridge there which takes one from Whitehall, NY to Poultney, VT.  The siting began in Poultney, VT and ended in Whitehall, NY.  Here's an approximte Lat & Long for where the siting began: 43-degrees 34' 13.94"" North 73-degrees 23' 34.67"" West",Washington County,New York,,,,,2704.0,Class A,
2268,47,Whitehall NY. On a friend's property near the VT state line.,Washington County,New York,,,,,1601.0,Class A,
2269,48,Pike Brook Rd. Opposite trail to Black Mt. approx. 1/4 to 1/2 mile south of trail parking lot,Washington County,New York,Report 15398: Possible tracks & smell noticed by hunter at Black Mountain outside Whitehall,43.56211,-73.45947,1999-11-01,15398.0,Class B,drezb6hrwm
2270,49,1/2 mile into the trail to Buck Mountain,Washington County,New York,,,,,70.0,Class B,
2271,50,1/2 mile into the trail to Buck Mountain,Washington County,New York,,,,,1603.0,Class B,
2272,51,[Private property on a mountain near Whitehall. Location specifics withheld.],Washington County,New York,,,,,9723.0,Class B,
2273,52,"Along the eastern shore of Lake George, north of the Narrows and south of Fox Island.  The object we saw was located at approximately 43 degrees 35.086 minutes north and 073 degrees 34.347 minutes west per a Google Earth view obtained on 5-5-2015.",Washington County,New York,Report 55727: Married couple has possible daytime sighting while boating on Lake George,43.35086,-73.34347,2015-06-17,55727.0,Class B,dreye5bcj6
2274,53,On the border of  a Country Club and General Crushed Stone behind hole 13 of the gold course.,Onondaga County,New York,Report 57998: Strange occurrences remembered that happened at a golf course in Syracuse,43.00972,-76.10047,2017-10-06,57998.0,Class B,dr9usm9mf8
2275,54,This occurred along the shore of eastern Lake Oneida area adjacent to the southern boundary of Verona Beach State Park.,Oneida County,New York,Report 27035: Man recounts childhood incident at his home on Oneida Lake,43.1546,-75.73906,1972-10-28,27035.0,Class B,drdjs803zb
2276,55,Mountain Rd. runs parallel to Rt. 31A and parallel to the Erie Canal about 1/2 mile North of sighting location. A large stone quarry operation is on both sides of road and area is generally farmland with considerable woodlots in general area.,Niagara County,New York,Report 12709: Daylight sighting by hiker outside Middleport,43.19501,-78.54224,2002-09-21,12709.0,Class A,dr8jsxrm1j
2277,56,"These incidents occured in the USA,near Rochester,NY(in Monroe county).In the town of Greece,off Mill Rd.",Monroe County,New York,,,,,1525.0,Class A,
2278,57,,Madison County,New York,,,,,454.0,Class B,
2279,58,It was called Moose River Camp Trail.,Lewis County,New York,,,,,6700.0,Class A,
2280,59,,Hamilton County,New York,,,,,1524.0,Class B,
2281,60,,Fulton County,New York,Report 22561: Man recalls childhood observation - large tracks with long stride in snow - near Mayfield,43.0949,-74.27923,1966-01-15,22561.0,Class B,drejjtptbr
2282,61,"1st encounter: near New York Route 9N/22 in Port Henry, New York, approximately thirty-five yards from highway, approx. two hundred yards from CP Rail Bridgeline tracks. 2nd. encounter: on the ""Seventy-Five Road"" approximately three miles from Essex County Route 23(?)",Essex County,New York,,,,,1522.0,Class A,
2283,62,"Akron/Clarence area, a few miles off Route 93.",Erie County,New York,,,,,1520.0,Class B,
2284,63,"Lake Rd is off of Rt 82 north and also from Rt 199 from the east/west. Stissing Mt has the highest elevation between the Berkshires and the Catskills. It still has a fire tower on it. There is a large lake at its base and there is a fish and game preserve attached on the eastside. Stissing means Sleeping Indian. There was a report of a family living at the south end (the foot of the sleeping indian)which actually ran in the Register Herald, who stated they had seen ""bigfoot"" watching them when they were outside in their yard. I tend to believe your theory about them using the Appalacian Trail routes. I live in Rensselaer Co. - straight as the crow flies up from Dutchess.",Dutchess County,New York,Report 11630: Dusk and evening sightings around Stissing Mountain,41.97341,-73.66615999999998,1985-05-01,11630.0,Class B,dr7wg9jby4
2285,64,"Town of Deposit, between hwy 17 and Columbia Lake Rd, on State Land locally known as McCabe Hollow.",Delaware County,New York,,,,,1453.0,Class B,
2286,65,"Cortland, NY. In the experimental forest on the campus of SUNY College at Cortland.",Cortland County,New York,,,,,1451.0,Class A,
2287,66,"County Rt. 203 is off State Rt. 9W, south",Columbia County,New York,,,,,5245.0,Class A,
2288,67,Take Route 374 from Dannemora heading west towards Lyon Mountain.  Turn Left on to the Chazy Lake Road heading towards Saranac.  Approximately 3 miles from there is where we say the 2.,Clinton County,New York,,,,,5241.0,Class A,
2289,68,[Witness requested that directions not be posted. She mentioned that there are many hunters in the area.],Chenango County,New York,,,,,4683.0,Class B,
2290,69,"This was on my rural property surrounded by reforested land near Bowman Lakes and Pharsalia Game lands.  I'd prefer not to have a lot of people poking around, the hunters are itchy up here.",Chenango County,New York,,,,,4986.0,Class B,
2291,70,Take Route 374 from Dannemora heading west towards Lyon Mountain. Turn Left on to the Chazy Lake Road heading towards Saranac. Approximately 2-3 down the road.,Clinton County,New York,Report 14035: Possible night time sighitng  by motorist on Chazy Lake Road outside Saranac,44.66399000000001,-73.73606,2005-02-15,14035.0,Class B,drgw44g497
2292,71,Location directions withheld by request.,Delaware County,New York,Report 8953: Multiple observations over three year span,42.36176,-75.0116,2003-03-01,8953.0,Class A,drd8vpdpph
2293,72,Witness requested location details be kept confidential,Delaware County,New York,Report 14373: Possible daylight stalking and knocking heard by hunter near Deposit,42.0837,-75.38025,2005-10-01,14373.0,Class B,dr6rktjg2f
2294,73,Nuclear lake right off the appalacian trail,Dutchess County,New York,Report 23856: Campers hear and see possible bigfoot pass by tents on Nuclear Lake,41.59773,-73.64641999999998,2007-07-15,23856.0,Class B,dr7sshsk64
2295,74,"From the Rhinecliff Bridge heading towards Rhinebeck, go straight at the first light. Turn right at the second light, and drive until you see another light in an intersection. Make a left at the intersection, and Pilgrim's Progress is the first right on that road.",Dutchess County,New York,Report 26205: Young adult has daylight visual encounter of bipedal creature while driving near Rhinebeck,41.94512,-73.87915,2010-02-15,26205.0,Class A,dr7qwgfu51
2296,75,"Cascade Mountain Rd, Amenia, NY",Dutchess County,New York,Report 43285: Bow hunter with binoculars observes a tall Bigfoot with a smaller one near Amenia,41.87219,-73.55858,2013-11-09,43285.0,Class A,dr7wnns70v
2297,76,Pine Pond  -area can be accessed by an old snowmobile/bike path that enters from Rt 86 in Ray Brook. This area is also one mile south of Oseetah Lake -site of the 2002 ESPN outdoor games. It is located at the base of Mt. Ampersand.,Essex County,New York,Report 10289: Two people in canoe see creature on shoreline,44.26646,-74.14589000000002,1996-08-15,10289.0,Class A,drg7bf2wgd
2298,77,"Along route 74, approximately 9 miles west of the town of Ticonderoga. Near Eagle Lake.",Essex County,New York,,,,,1523.0,Class B,
2299,78,,Essex County,New York,,,,,5047.0,Class B,
2300,79,3 miles outside of the village of elizabethtown on rt 9n heading to Keene,Essex County,New York,,,,,7909.0,Class B,
2301,80,,Essex County,New York,"Report 11956: Unusual events at remote family cabin near Keene Valley, NY",44.1856,-73.8094,2005-12-28,11956.0,Class B,drge27txu2
2302,81,"The road that pases through Minerva NY. Go north for about 10 miles. Take a left at the ""North Woods Club"" Rd. It is a public road. I saw the creature about 7 miles in.",Essex County,New York,Report 15191: Possible daylight sighting by motorist near Minerva,43.81495,-74.00528,2006-07-10,15191.0,Class B,drg37bqbxf
2303,82,"Ok, From Johnstown Ny, take Perry st North to Maple Ave.  Turn left on Maple and follow till it you reach W. Fulton Ext.  Turn left there.  This becomes N. Bush Rd.  The dead end is off N. Bush right before an old red barn",Fulton County,New York,,,,,4286.0,Class A,
2304,83,,Fulton County,New York,Report 25913: Two men see a 7' tall biped in their headlights while driving near Caroga Lake,43.13206,-74.47383,2004-06-16,25913.0,Class B,drej37cy3y
2305,84,Don't know but could find out.,Hamilton County,New York,,,,,6695.0,Class A,
2306,85,,Hamilton County,New York,Report 7872: Camper hears strange screams at Indian Lake,43.61833,-74.75610999999998,1999-05-28,7872.0,Class B,drfb4ukr0q
2307,86,(Specific directions omitted),Hamilton County,New York,Report 28570: Possible nighttime encounter outside a home north of Northville,43.30679,-74.15429,2010-09-24,28570.0,Class B,dreq2ef2rf
2308,87,"On Route 8 just outside of Wells, NY near the Sacandaga river. There was a tree knocked down close to it, and a yellow road sign shortly after.",Hamilton County,New York,Report 45831: Bigfoot running with a deer in its arms is struck by a car late at night north of Wells,43.46181,-74.23165999999998,2014-07-11,45831.0,Class A,drepnzfpku
2309,88,location ny interstate 390 north too the ny state pkwy going west at or over iland cottage rd there is a little pond in the middle of entrance and exit from 390 to pkwy and iland cottage rd is on the norteast side,Monroe County,New York,Report 8905: Three men have a late night encounter with a bi-pedal figure,43.2696,-77.664,2005-07-27,8905.0,Class B,dr8y0syz9w
2310,89,"The trail I was jogging on was at the base of one of the hills that surrounds the Chemung valley. The trail itself was approx. one quarter of a mile long, fairly clear (about two feet wide), and surronded by woods on both sides. The trail itself (as well as the hill) is located in the outskirts of the city proper (actually the Town of Elmira vs. City of Elmira). As it was very cold that evening, the snow was ice crusted and it was very easy to discern footsteps in the woods. There are a number of trails that diverge from this one that lead up and over the hill (the hill is probalbly 150-200 feet tall, with a gentle slope).",Chemung County,New York,,,,,145.0,Class B,
2311,90,,Chautauqua County,New York,,,,,6384.0,Class B,
2312,91,do not post. near my home,Cattaraugus County,New York,,,,,4589.0,Class B,
2313,92,just north of Glen Aubrey,Broome County,New York,,,,,1406.0,Class A,
2314,93,,Allegany County,New York,Report 11726: Witness has two encounters with an animal near Genesee River,42.09785,-77.93121,1998-02-01,11726.0,Class A,dr2x6xsjz0
2315,94,My home is located one mile west of the North Eastern Industrial park in Guilderland New York.,Albany County,New York,,,,,2987.0,Class B,
2366,95,"Going out of Belmont, towards Alfred, after the hill just after the left turn to go down Baker Valley Rd.",Allegany County,New York,Report 28244: Young girls remember seeing a hair-covered creature running under a streetlight near Belmont,42.24542,-77.98756,1999-01-16,28244.0,Class B,dr8836e1qj
2367,96,Removed per witness,Broome County,New York,,,,,1405.0,Class A,
2368,97,about 5 miles north of the allegany state park.the sighting was on the allegany reservation.,Cattaraugus County,New York,,,,,3399.0,Class A,
2369,98,"New York State Land on Bucktooth Rd. & Sawmill Run Rd. in Napoli, NY.",Cattaraugus County,New York,Report 13288: Daylight sighting by turkey hunter near Napoli,42.15947,-78.82683,2004-10-15,13288.0,Class A,dprzy6bh9w
2370,99,[Witness requested directions be kept confidential],Chemung County,New York,,,,,4901.0,Class B,
2371,100,"New York State, USA.  Approximately 1-2 miles west of Alpine Junction on Rte. 224 in Chemung County.",Chemung County,New York,,,,,1450.0,Class A,
2372,101,"Route 13 to Route 223 towards Breesport. Go to end of route, take a right on Marsh Road. About 1 mile up the road.",Chemung County,New York,,,,,410.0,Class B,
