index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
3694,25,"From Sorrento, La. heading East 2 miles on Hwy 61",Ascension Parish,Louisiana,Report 514: Early evening sighting by motorist near Sorrento,30.1878,-90.8493,2000-10-23,514.0,Class A,9vr7sxt89v
3695,26,It was a black-top road off of Hwy 2 just before the Lisbon city limits. It was a circle road with few homes on it. There was a church just up the road called Rocky Springs Baptist Church.,Claiborne Parish,Louisiana,,,,,2080.0,Class A,
3696,27,"Tensas National Wildlife Refuge or what some people call, Big Swamp",Franklin Parish,Louisiana,,,,,2388.0,Class A,
3697,28,,Grant Parish,Louisiana,Report 1537: Forest Service surveyor finds over 20 large foot prints along a forest service road,31.4871,-92.3309,1996-12-06,1537.0,Class A,9vw74un9wh
3698,29,Kisatchie National Forest on Forest Road #169,Grant Parish,Louisiana,Report 28954: Possible encounter by hunters camping in the Kisatchie National Forest,31.41787,-92.28034,2010-02-15,28954.0,Class B,9vw6sp7w25
3699,30,Take Hwy.471 to Dartigo Rd. to the Church of God. Woods behind the Church.,Grant Parish,Louisiana,Report 56576: Homeowner describes ongoing activity from a neighboring swamp and takes interesting photos outside Colfax,31.368,-92.422,2017-01-21,56576.0,Class B,9vw62yk7g7
3700,31,On file w/BFRO,La Salle Parish,Louisiana,Report 1536: Two teenage deer hunters have encounter while hunting,31.6825,-92.3104,2000-11-18,1536.0,Class A,9vwk5rtegy
3701,32,Kisatchie National Forest,Natchitoches Parish,Louisiana,Report 13350: Hunter observes upright hairy creature in the Kisatchie National Forest,32.0199,-92.914,2005-12-22,13350.0,Class A,9vtyjtn16v
3702,33,Near the Indian Creek camping area near the town of Woodworth about 15 mins south of Alexandria,Rapides Parish,Louisiana,Report 1460: Two Large Creatures Were Seen Coming Out of Creek,31.1375,-92.4976,1977-07-15,1460.0,Class A,9vw1phmm1d
3703,34,Esler Field Road near the airport,Rapides Parish,Louisiana,Report 1459: Witness looked  up into the eyes of Bigfoot,31.3799,-92.37835,1978-07-15,1459.0,Class A,9vw69bs1hm
3704,35,The location is less than 1 mile from Kissatchie National Forest.,Rapides Parish,Louisiana,Report 26124: Man recalls seeing a large creature walk across his yard near Tioga,31.40304,-92.46844,1980-10-15,26124.0,Class A,9vw4xudxcn
3705,36,This sighting occured in a community in Central Louisiana. Outside the city limits of Pineville near a swamp area. Between Hwy 107 and Hwy 167.,Rapides Parish,Louisiana,Report 1461: Witnesses saw Creature next to a Broken Tree,31.3058,-92.4054,1981-06-01,1461.0,Class A,9vw61703w0
3706,37,,Rapides Parish,Louisiana,Report 5609: Child has encounter while looking at the night sky,31.3904,-92.3495,1985-07-01,5609.0,Class A,9vw6dd3nkd
3707,38,On file with BFRO,Rapides Parish,Louisiana,Report 3777: Logger has two encounters over three day period,31.4676,-92.2508,2000-08-22,3777.0,Class A,9vw7hb9009
3708,39,"North of Oakdale, about 2 to 2.5 miles east of Hyw.165.About 250 to 300 yards north of Old Whatley Road. This area now has a Federal prison on this land",Allen Parish,Louisiana,"Report 1278: While hunting with his dog, a hunter observes a creature in the brush",30.8346,-92.64896,1980-11-15,1278.0,Class B,9vqp7tr0df
