index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
2624,33,"This incident occurred at Jumper Cemetary, Hwy 20 east, turn right and cross the cattleguard and proceed to the cemetary at the bottom of the hill; approximately 1 mile. I repeat though, that this animal had come from the direction of town and must have been, from first hearing the sound, just outside of town. I have often wondered if it were going through people's garbage looking for food.",Delaware County,Oklahoma,Report 27477: Man remembers seeing a large white hairy man at a cemetery outside the city of Jay,36.4168,-94.78227,1979-09-06,27477.0,Class A,9ykx5jmxjp
2625,34,Creek between Spavinaw and Eucha on land owned by the city of Tulsa Oklahoma.,Delaware County,Oklahoma,Report 2386: Unusual screams and thrashing sounds heard by 3 fishermen,36.4075,-94.92667,2000-04-04,2386.0,Class B,9ykrpgu903
2626,35,,Delaware County,Oklahoma,,,,,48479.0,Class A,
2627,36,Camping area 2 in Tishomingo State Park.  The park is locked down at 10 PM.,Johnston County,Oklahoma,Report 26767: Camper sees large bipedal creature leave her camp heading to the river.,34.21174,-96.63857,2009-10-04,26767.0,Class A,9y568ujcy4
2628,37,,Latimer County,Oklahoma,"Report 8678: Mother and sons have encounter with unidentified ""prowler.""",34.92333,-95.26167,2004-05-14,8678.0,Class A,9yhq8m8e4h
2629,38,"300 yard from the east end of Green Hill Road, Southeast of Talihaina, Oklahoma in Leflore County",Le Flore County,Oklahoma,Report 2909: Deer kill stash discovered after bigfoot sighting,34.72195,-94.96639,1971-10-25,2909.0,Class B,9yhmwbzw48
2630,39,,Le Flore County,Oklahoma,"Report 1300: 12""-14"" tracks found by two friends after they felt like they were being "" stalked "" by something unknown while deer hunting.",34.75139,-95.04778,1999-11-28,1300.0,Class B,9yhmtnk3d0
2631,40,,Le Flore County,Oklahoma,Report 1506: Nighttime sighting by trucker near Honobia,34.613609999999994,-94.84861,2000-01-28,1506.0,Class A,9yhsctjqgh
2632,41,"Highway 144 east of Octavia at new Big Eagle Fork bridge; south on Big Eagle Fork 300 meters approximately, but north of bluff.",Le Flore County,Oklahoma,Report 1302: Brief sighting by a fisherman ; Tracks found ; Report from investigators.,34.44333,-94.65639,2000-07-01,1302.0,Class A,9yheyn1qfn
2633,42,"my ex husbands house, down in the bottom land of hodgens, oklahoma",Le Flore County,Oklahoma,Report 1966: May/June 83/84 Oklahoma Leflore,34.84167,-94.63111,2001-03-20,1966.0,Class B,9yhwnwexrq
2634,43,"The town dump is located on the north side of Boktuklo Mt. just half a mile south of Honobia. From the Girl's Camp intersection, go half a mile south, turn left on the first road. Cross the river and go about one quarter mile to the dump. There are other entrances to the dump, but this one is the one where I removed boulders that had been placed in the road in an apparent attempt to block it. (This was not a rock slide situation.)And trees broken in a series, not all at the same time, along the road leading to the dump.  This is, also, the location where I found, above a rock outcropping, a large western red cedar that had been used as a lookout tower by something of great weight that came up from the river. There were no trails leading to the tree. It was obstructed by green briars and there were bleached out, undisturbed leaves on the ground everywhere except the stone outcropping that extended about ten feet or so down to the river. There was a heavy wear pattern on one side of the tree as if it had been used as a ladder.  From that vantage point in the tree, traffic on Indian Hwy. and traffic on the road to the city dump could be viewed. (This lookout was not situated over a game trail.)",Le Flore County,Oklahoma,Report 1888: Strange calls and other possible bigfoot related activity experienced by investigators.,34.53889,-94.93722,2001-04-22,1888.0,Class B,9yhkrxsgd7
2635,44,Land owners request that no directions be given.,Le Flore County,Oklahoma,Report 3199: BFRO investigator hears loud footsteps and bipedal running,34.52667,-94.70278,2001-10-02,3199.0,Class B,9yhskvrs3m
2636,45,Withheld by request.,Le Flore County,Oklahoma,"Report 4532: Small sasquatch seen in tree by hunter, near Big Cedar",34.59583,-94.55944,2002-06-27,4532.0,Class A,9yhub1zzm6
2637,46,Just off of State Highway 144 one mile east of Honobia. The hill we camped on allowed us a picture perfect view of the small town.,Le Flore County,Oklahoma,Report 8811: Footprints found near Honobia,34.524359999999994,-94.91928,2004-04-02,8811.0,Class B,9yhs2hcyur
2638,47,,Le Flore County,Oklahoma,Report 8543: Turkey hunter has close encounter with bigfoot in Kiamichi Mountains,34.689,-94.7325,2004-04-30,8543.0,Class A,9yhtk6cyhf
2639,48,Billy Creek campground,Le Flore County,Oklahoma,"Report 9853: While camping, couple hears repeated strange, night time vocalizations",34.695,-94.685,2004-11-27,9853.0,Class B,9yhtmkh3p8
2640,49,"West on Holson Valley Road, west of Cedar Lake.",Le Flore County,Oklahoma,Report 2018: Young man has road cross encounter at dusk,34.78833,-94.70667,2004-12-14,2018.0,Class A,9yhtuvh8ww
2641,50,,Le Flore County,Oklahoma,Report 10422: Local family reports huge tracks near Big Cedar.,34.64583,-94.575,2005-02-14,10422.0,Class B,9yhtpghddf
2642,51,,Le Flore County,Oklahoma,"Report 24967: Off-duty law enforcement officers describe vocalizations, wood knocks, and rock throwning, outside the town of Heavener",34.74338,-94.7297,2007-01-17,24967.0,Class B,9yhtskgfy5
2643,52,Horesthief Springs Trail near Hwy 1.,Le Flore County,Oklahoma,Report 24682: Hikers hear possible vocalizations throughout the night near Cedar Lake,34.73966,-94.7264,2008-08-31,24682.0,Class B,9yhtsknm4v
2644,53,"Near Highway 144, outside the Kiamichi Mountain town of Honobia",Le Flore County,Oklahoma,,,,,23733.0,Class A,
2645,54,,Le Flore County,Oklahoma,Report 26711: Couple witness a possible juvenile running on all fours in Smithville,34.49108,-94.49968,2009-10-01,26711.0,Class B,9yhu1wgmjg
2646,55,"I had just woken up from a nap but I believe it was 5-10 miles from the ""three sticks"" monument going toward Octavia",Le Flore County,Oklahoma,,,,,31986.0,Class B,
2647,56,"It was approximately 1 mile south of the 259 and 88 intersection in the curviest part of the road. It was on the east side of the HWY, right on the west end of Rich Mt.",Le Flore County,Oklahoma,Report 34657: Daylight sighting along a highway near Big Cedar,34.4082,-94.38045,2012-03-18,34657.0,Class A,9yhgsrf621
2648,57,,Le Flore County,Oklahoma,Report 35459: Early morning sighting on US 59 near Poteau,35.0271,-94.66875,2012-05-15,35459.0,Class A,9yhxmb2rdh
2649,58,Cedar Lake equestrian park,Le Flore County,Oklahoma,Report 36643: Family has possible encounter at Cedar Lake Equestrian Camp,34.8146,-94.66875,2012-09-15,36643.0,Class B,9yhwjcb3dp
2650,59,Deep Fork River.,Lincoln County,Oklahoma,Report 12204: Motorist has midnight road cross encounter.,35.68583,-97.00389,2005-07-07,12204.0,Class A,9y75087vj8
2651,60,"Near low water dam, Pryor side, by Sportsman and Cherokee Heights.",Mayes County,Oklahoma,Report 50756: Family hears ape-like sounds close to a dam on the Neosho River near Pryor,36.22935,-95.2419,2015-06-15,50756.0,Class B,9ykq0eqgqb
2652,61,Various ponds and fresh water creeks in the area. The Canadian River is close by.,McClain County,Oklahoma,"Report 9376: While walking dog, man has early evening encounter not far from Canadian River",35.24194,-97.5625,2004-09-24,9376.0,Class A,9y687zt5hv
2653,62,,McCurtain County,Oklahoma,"Report 1299: Sighting by logger, Recent incidents near a rural home.",34.396390000000004,-95.01167,2000-01-28,1299.0,Class A,9yh7tvwt7x
2654,63,Coming south on Highway 259 you travel about 5 miles of the junction of 259 & 4 (which heads back to Smitville proper). On the east side of 259 you will see a low water crossing that crosses Mountain Fork river you follow that logging road 2 miles to the east. At the two mile mark the road Y's back south there is a pond on the south side to mark this spot. You take this logging road about 1/2 to 3/4 of a mile further and you will see the steep bank off the road on your right hand side (west). I will include more precise directions here below: Using the Smithville Quadrangle 7.5 minute topo map the UTM coordinates are as follows: Zone 15 347964E 3806266N This area sits between Hee Mountain which is to the south and Mountain Fork River which is north.,McCurtain County,Oklahoma,Report 3240: Father and son observe hand print and footprints near old logging road,34.45195,-94.60042,2001-10-19,3240.0,Class B,9yhezrf14k
2655,64,Can show on a topo map,McCurtain County,Oklahoma,"Report 25703: Experienced hunter decribes a brief standoff at approx. 80 yards, in daylight, near Smithville",34.36778,-94.68028,2009-03-25,25703.0,Class A,9yhet2ryvd
2656,65,"We were traveling South on the Indian Nation Turnpike and my daughter was sitting behind the drivers seat looking out the window, so she was looking East.",McIntosh County,Oklahoma,Report 26226: Daylight roadside sighting near Eufala,35.2933,-95.94727,2009-06-19,26226.0,Class A,9y7bb8vq6e
2657,66,"Off highway 51 that heads out of Tulsa okla., You head west through Mannford and turn south onto highway 48 and go about 6 miles to 87th.",Creek County,Oklahoma,Report 26554: Man has nighttime sighting of two bipedal creatures behind his home near Mannford,36.03501,-96.36707,2009-09-08,26554.0,Class A,9y7kzpgxhs
2658,67,"From Lawton,Ok, go west on Hwy 62, take Cache exit go south on Hwy 115,until you get to intersection of old Hwy 62, go west about 1 1/4 mi, turn right, on Quannah Rd, go down about 3/4 of mi, house on left or west side of road.",Comanche County,Oklahoma,Report 10234: Large white creature seen in tree,34.62944,-98.62833,2005-01-10,10234.0,Class A,9y1v58j517
2659,68,it is a little river preserve and very wooded on one side of the river.,Cleveland County,Oklahoma,Report 2353: Large unseen creature intimidates fishermen,35.21111,-97.24139,1995-09-01,2353.0,Class B,9y6b71yzx6
2660,69,"Northeast of Soper, OK.",Choctaw County,Oklahoma,Report 6541: Young hunters have night time encounter north of Red River,34.11306,-95.62278,2004-12-21,6541.0,Class A,9yh4041dgx
2661,70,,Carter County,Oklahoma,,,,,23637.0,Class A,
2662,71,,Caddo County,Oklahoma,Report 1305: Creature observed running across the road.,34.9575,-98.31556,1992-03-01,1305.0,Class A,9y4nfgbf1q
2663,72,Atoka area. The largest river in the area is the boggy river or boggy depot. The animal is called the boggy river or boggy depot monster by people living there. The animal supposedly is seen fairly often along the riverbanks and creeks in the Atoka area.,Atoka County,Oklahoma,Report 742: Boys have early morning encounter at watermelon patch off road,34.29861,-96.30222,1992-06-17,742.0,Class A,9y5e0efggs
2724,73,"Right before a bridge about 10' south of a sign that reads Clear Boggy Creek, came from a field on the east side to a slight hill and sparce woods on the west side of the highway. (i could take you to the exact place.)",Atoka County,Oklahoma,Report 13348: Night time sighting truck driver near Clear Boggy Creek,34.25,-96.21,2004-10-12,13348.0,Class A,9y5dfen08w
2725,74,contact me for further info,Caddo County,Oklahoma,Report 3042: Daylight sighting from interstate highway.,35.50556,-98.575,1999-10-03,3042.0,Class A,9y3cuzefuh
2726,75,10 miles sw of caddo jake bridge (canadian river)on my land,Caddo County,Oklahoma,"Report 3964: Wooded, rural, lake house scene of late night encounter",35.10278,-98.34056,2002-04-29,3964.0,Class A,9y4pdnq8db
2727,76,"Go through Union City.  Get on highway 152, drive about 15 minutes until you get to the Cogar ""quick stop"" and trun left on a road.  Go straight until you get to an intersection.  (I saw it crossing from the right to the left)",Caddo County,Oklahoma,Report 6513: Daylight road crossing sighting by motorist in Cogar,35.33389000000001,-98.13028,2003-06-13,6513.0,Class A,9y61nbrdyd
2728,77,Just behind our home in Prairie Village. The housing addition is just off of First Street and our home backs up to the Washita River and we live on the culdasac Tonemah Parkway.,Caddo County,Oklahoma,Report 35188: Possible daytime sighting behind a home outside Anadarko,35.08344,-98.24586,2012-04-26,35188.0,Class B,9y4ps6exce
2729,78,"It was near the Illinois River S.E. of Park Hill. I can't remember the exact location, but it was within a few hundred feet of the river in a clearing. There was a small hill on the other side which was covered in some trees and thickets of sumac.",Cherokee County,Oklahoma,Report 40280: Memory told of a possible encounter that ends a camping trip early near Park Hill,35.50285,-94.77699,1982-10-01,40280.0,Class B,9yk9gr1e04
2730,79,"Highway 51 and 62 junction, Eldon, Oklahoma and 3 miles east.",Cherokee County,Oklahoma,"Report 2041: August 1 1990 Oklahoma, Cherokee County, near Eldon",35.92805999999999,-94.83,2001-03-26,2041.0,Class A,9yks6hdbhg
2731,80,,Cleveland County,Oklahoma,Report 7473: Family finds tracks and has close visual encounter.,35.27639,-97.33528,2003-11-29,7473.0,Class A,9y6b9jfege
2732,81,its by meers,Comanche County,Oklahoma,Report 27206: Young man sees two white hairy creatures while hiking in the Wichita Mountains,34.761340000000004,-98.61497,2010-01-25,27206.0,Class A,9y1vgbng2x
2733,82,its on lake elmer thomas recreational area. the lake ON post. not off of it. Theres a road that leads further down the lake that has a small access by gravel/dirt that will lead to the area.. I can show you if possible..,Comanche County,Oklahoma,Report 30150: Tall dark figure seen during the daytime at the Lake Elmer Thomas Recreational Area,35.0,-99.0,2010-06-03,30150.0,Class B,9y1x55w3ub
