index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
3731,19,"General Location: A government operated wildlife research station in a major river drainage which empties into the Chesapeake Bay. The **** was established as a wildlife research refuge in 1936. Prior to 1936, it was a large privately owned family estate (since the 18th century) and partially owned by the defense department in the early 20th century. The refuge area has largely been left untouched and never encroached by development, large scale farming, logging, or citizens. Farming was limited during the 18th century as the family line became very wealthy and used the massive area as a private estate for family members from the 19th century onward. Specific Location: Central Tract (extremely secured, gated and guarded area that is off limits to all citizens that are not employees) This area has been dedicated to bacterial, viral, pesticide, endangered species, natural resources, and migratory bird research for over 50 years. This tract is nationally famous from Rachel Carson's ""Silent Spring"" book and the research which uncovered and revealed the extreme dangers of DDT and other pesticides. There are many old small research buildings trickled throughout the center portion of the tract. Surrounding the core of research buildings there are lots of very rare trees (true Chestnut trees, next to genetically modified Chestnut trees) and endangered plants. Beyond this core to the east are many mitigation research ponds and closed areas which breed endangered birds. The majority of the central tract is dense forests, streams, rivers and ponds.",Prince George's County,Maryland,,,,,50159.0,Class B,
3732,20,We returned to the site the following year and found the cemetery. Our camp was about 100 yards away. I would need to look at the map again to verify the exact location.,Washington County,Maryland,Report 29330: Recollection of possible vocalizations and brush crashing while camping in the Lil-Aaron Straus Wilderness Area,39.64819,-78.32549,1989-05-15,29330.0,Class B,dr0399tp7y
3751,21,I think I described it well enough in the begining. I just don't want to be ridiculed about this.,Baltimore County,Maryland,,,,,2666.0,Class A,
3752,22,It  was  of  the  road.I  was  kinda  lost.I  tend  to  do  that  so  I  do  not  really  know  where  I  was  I  was  in  the  woods  off  of  Georges  Creek  Blvd.,Allegany County,Maryland,,,,,1748.0,Class A,
3788,23,"Annapolis, Anne Arundel County, summer of 1970 0r 1971. At the time it was a main thoroughfare area, with a lot of wooded places still intact. The incident happened on Bay Ridge Avenue, near the SPCA.",Anne Arundel County,Maryland,,,,,1163.0,Class B,
3789,24,"This sighting occurred within 50 yards of a residential street, Epping Forest Road.",Anne Arundel County,Maryland,Report 10687: Child sees large figure looking at him in window at night,39.01142,-76.53862,1972-08-15,10687.0,Class B,dqctfmf3bz
3790,25,,Anne Arundel County,Maryland,,,,,1164.0,Class A,
3791,26,"Near Severn Run, go up 301. It was Hwy 301 at the time & now I think it's Hwy 97. About 1 mile towards the Anne Arundel police dept., turn right on Old Benfield Rd. & go 1 mile. As you start coming up hill, just before the Ben Oaks sub-division there is a small stream at the bottom of the hill.",Anne Arundel County,Maryland,,,,,3602.0,Class A,
3792,27,"Severn Run State Park. Area is currently under observation by the BFRO, exact  location will be revealed at a later date. Thank you for your understanding.",Anne Arundel County,Maryland,,,,,3214.0,Class A,
3793,28,"Trees, river",Anne Arundel County,Maryland,,,,,5297.0,Class B,
3794,29,"Incident occured in Churchton, Maryland on Shady Side Road between Shady Side Road and West River in the West River swamp bottoms.  Hardwood forest with chokecherry and underbrush thickets.  Some old growth trees exist but mainly medium growth scattered with pines and red oak.  Swamp vegitation and gallberry trees are abundant.  Area condusive to wildlife habitation and wildlife is abundant.  Deer, turkey, owls, foxes, woodland game birds like dove have been spotted in the area.  Rails,coots, snipe and waterfowl found closer to West River area along with raccoon tracks and large preditor cat paw prints have been sighted.",Anne Arundel County,Maryland,"Report 12601: Bow hunter hears vocalizations, smells foul odor",38.81639000000001,-76.54514,2005-09-14,12601.0,Class B,dqcsf4m9bg
3795,30,Oxbow Lake Nature Preserve,Anne Arundel County,Maryland,Report 24952: Bird watcher experiences unusual activity while hiking in the Oxbow Lake Nature Preserve,39.11378,-76.811,2008-05-01,24952.0,Class B,dqcqs07ymc
3796,31,From Brock Bridge Road follow River Bridge Way west to left on Forest Bridge Court then right on Serene Court. Sighting occurred adjacent to retention pond at end of cul-de-sac.,Anne Arundel County,Maryland,Report 27702: Man recalls seeing a tall dark creature behind his house at dusk near Laurel,39.08414000000001,-76.82731,2010-08-15,27702.0,Class A,dqcq7g019g
3797,32,,Baltimore County,Maryland,,,,,6875.0,Class A,
3798,33,I don't want to include directions in this report.,Baltimore County,Maryland,Report 30634: Night hikers possibly stalked near Bee Tree Preserve,39.6946,-76.6691,2011-05-14,30634.0,Class B,dr13z65mb3
