index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
4364,10,"I only remember that it was near the top of the mountain,I believe it was on the south side.",Latah County,Idaho,,,,,6758.0,Class A,
4365,11,"On the White Pine drive, crossing the highway between St. Maries and Potlatch, ID.",Latah County,Idaho,,,,,7993.0,Class A,
4366,12,Moscow Mountain,Latah County,Idaho,Report 12913: Long-duration daylight sighting (distant) on Moscow Mountain,46.8102,-116.8368,2005-07-01,12913.0,Class A,c2kfm3d11j
4367,13,"On the North Fork Road Along the Salmon River approx. 2 miles west of Panther Creek on the Salmon National Forest northwest of Salmon, Idaho.",Lemhi County,Idaho,,,,,2317.0,Class A,
4368,14,This location is about 8-10 miles south of the Lost Trail pass summit. Twin Creeks campground road turnoff and about 3 miles up the fire road that proceeds left up the mountain to overlook the North Fork of the Salmon River.,Lemhi County,Idaho,,,,,4187.0,Class B,
4369,15,"W. of Yellowjacket mine on Forest Service Rd. 112 to the end of the road, small camp site. Turn off Panther Creek to Big Horn Craigs and Yellowjacket mine.",Lemhi County,Idaho,Report 18050: Series of loud vocalizations from two sources heard in the Yellowjacket Mountains.,44.9625,-114.655,2000-08-01,18050.0,Class B,9ryrycnv8c
4370,16,,Lemhi County,Idaho,"Report 59343: Father and son experience ""disappearing stump"" on Carmen Creek Road while scouting for deer during the day outside the city of Salmon",45.2704,-113.8186,2014-10-15,59343.0,Class B,c2p19cpz4q
4371,17,,Madison County,Idaho,Report 59185: Camper finds possible tracks on a sandbar along Henry's Fork River,43.86739,-111.8617,2015-06-25,59185.0,Class B,9xb3w9bf16
4372,18,I can pin point the location on any map. I was on the Idaho side of the snake river. The ridge it was on was located across the river. There was a sign we used to shoot at that said leaving Washington entering Oregon. The house is still there and being used as a hunting lodge for Chucker. The ridge was just behind the sign so it was the first ridge entering Oregon on the Snake.,Nez Perce County,Idaho,Report 6391: Camper sees sasquatch across Snake River,45.9978,-116.9156,1974-06-15,6391.0,Class A,c2hvet8st5
4373,19,Location Witheld,Owyhee County,Idaho,,,,,39086.0,Class B,
4374,20,going east bound,Shoshone County,Idaho,Report 23521: Parked trucker has frightening early morning encounter off I-90 near Wallace,47.50899999999999,-115.9965,1996-05-30,23521.0,Class A,c2mw22tzvx
4375,21,,Shoshone County,Idaho,,,,,7864.0,Class B,
4376,22,"Freezeout saddle, Grandmother mountain area",Shoshone County,Idaho,Report 59472: Husband and wife see large upright figure leap from road around midnight on Freezeout Saddle near Clarkia,47.02242,-116.0518,2006-08-07,59472.0,Class A,c2m7x0jtmn
4377,23,.,Valley County,Idaho,Report 3292: Mountain goat hunters have encounter with 8'-9' tall biped,45.08334,-115.75,1973-08-24,3292.0,Class A,c2j8qp1mmx
4378,24,"Pine Lakes ranch, approx 5 miles north of Cascade about 2 miles off of Hwy 55",Valley County,Idaho,Report 12158: Young boy views bigfoot through window,44.58335,-116.0834,1979-02-17,12158.0,Class A,9rvmwknsud
4379,25,Little Lake is a well know fishing spot just east of town on Lick Creek Rd.,Valley County,Idaho,Report 25056: Fish & Game employee recalls following possible tracks while hiking near Little Payette Lake,44.9166,-116.4873,1979-10-20,25056.0,Class B,9rvpt2bd1j
4380,26,Confidential,Valley County,Idaho,,,,,58890.0,Class B,
4381,27,,Valley County,Idaho,Report 6929: 16-year-old girl has nighttime sighting near hot springs,44.75,-115.9167,1981-07-07,6929.0,Class A,9rvwd62p9h
4382,28,,Valley County,Idaho,Report 8251: Young deerhunters see moving biped shape and later hear vocalizations.,45.08334,-115.75,1985-10-25,8251.0,Class A,c2j8qp1mmx
4383,29,"Near Bruce Meadows  (Highway 21 between Stanley and Lowman, off Bear Valley Rd.).",Valley County,Idaho,,,,,2319.0,Class B,
4384,30,"Scott Mountain Road, North east of Garden Valley, Idaho, near Deadwood Res.  Go about seven miles north of res. to the old abandoned Deadwood Mine on the east side of the road. There, you will find two old buildings that served as an office and boarding house for the miners. No one has lived there since the forties.",Valley County,Idaho,Report 7870: Frightened teen deer hunter feels stalked by large hairy bipedal animal,44.41666,-115.5833,1996-10-01,7870.0,Class A,9rvu9vfccc
4385,31,"The location was Loon Lake, which is a 9 or 10 mile hike south from Ruby Meadows in the Payette National Forest.  Ruby Meadows is just off Warren Wagon Rd, NF-21.  I've been told there is a shorter, 3-4 mile hike to access Loon Lake from another starting location.  This lake is famous for being the crash site of a B-23 aircraft on January 29, 1943.",Valley County,Idaho,Report 15621: Members of a Boy Scout troop hear possible vocalizations at Loon Lake,45.16792,-115.8405,2006-06-27,15621.0,Class B,c2j8gyxd0w
4386,32,,Valley County,Idaho,Report 57970: Memory of a moonlight sighting as a Boy Scout at Payette Lake near McCall,44.95277,-116.0542,2007-07-01,57970.0,Class A,9rvrxp7uv5
4387,33,This happened outside of our family cabin.,Valley County,Idaho,Report 57765: Cabin owners have a strange night near Warm Lake,44.64824,-115.6803,2017-06-25,57765.0,Class B,9rvtzxunve
4388,34,We were in the forest near our campground doing some hiking when the sighting occurred,Valley County,Idaho,Report 62182: Dusk sighting by hikers in general vicinity of Tamarack Ski Resort,44.66862,-116.1155,2018-11-21,62182.0,Class A,9rvqjexm8d
4394,35,Oswold campground on highway US 12 at Boulder Creek along the Lochsa River. Approx 30 miles up Boulder creek drainage to Stanley Butte. We were on the side of the butte looking into Old Man Canyon.,Idaho County,Idaho,Report 9954: Elk hunters find footprints on Stanley Butte.,46.2404,-115.2088,1974-09-14,9954.0,Class B,c2np43g9b7
4395,36,"Just north of Challis, Idaho and south of the Salmon River Wilderness.",Custer County,Idaho,Report 6983: Hunter has early morning sighting near Challis,44.25028,-114.7503,1975-10-01,6983.0,Class A,9ry7sz92s4
4396,37,"Idaho, Northern region. Clearwater County. 20 miles away from a town called Elk River by the junction where Elk River flows into Dorswack Lake. This incident occurred in October 28 1995 at about 6:00 p.m. the nearest road is the 3Bear RD.",Clearwater County,Idaho,,,,,2062.0,Class A,
4397,38,"there is a dirt road leeding to some warm springs,creek bottom with large cotton wood trees and willows",Clark County,Idaho,Report 13768: Possible sighting at night by bowhunters near Crooked Creek outside Dubois,44.2548,-112.6467,1997-08-19,13768.0,Class B,9rzgu8m4vs
4398,39,i can take you to the spot that i saw it. it was off the road a ways and the road are just dirt and logging roads. it was walking up a revien when i smelled it,Cassia County,Idaho,,,,,3629.0,Class A,
4399,40,"Sawtooth National Forest, Camas County, Idaho About 30 miles north of the town of Fairfield.  On a temporary logging road about 3 or 4 miles northeast of Smoky Dome Peak.",Camas County,Idaho,,,,,2061.0,Class A,
4400,41,"A duck hunting pond-site near Bonner’s Ferry, Idaho. Bonner's Ferry is located in the panhandle of Idaho near the Canadian Border.",Boundary County,Idaho,,,,,2060.0,Class B,
4401,42,Just above Kepps crossing on willowcreek.,Bonneville County,Idaho,Report 16527: Multiple witness incident at night near Idaho Falls,43.41005,-111.7899,2006-11-04,16527.0,Class A,9x8wbnt1fe
4402,43,"go ahead , use this info as you wish but not in a deflamatory way please .   I believe the being went across the in westerly direction from geographical memory but it felt like a northly direction as well - the sun was kind of in front of us as we were heading on the road and kind of to our left .",Bonner County,Idaho,Report 1801: Close daylight sighting of animal crossing road near Spirit Lake,47.95614000000001,-116.7787,1967-07-29,1801.0,Class A,c2sbydhkg0
4403,44,18 miles East of Lowman ranger station. Turn left onto the Old Highway 21 take a right in front of an old ranger house and about 2 miles back is an airstrip and across from that is where we camped. It is about a 20 min. hike to a hotspring.,Boise County,Idaho,Report 15416: Possible vocalizations heard by campers near Lowman,44.14555,-115.3106,2004-06-19,15416.0,Class B,9ry50h3qkq
4404,45,Please keep this confidential.,Bingham County,Idaho,,,,,57872.0,Class B,
4405,46,,Benewah County,Idaho,Report 15120: Man describes daylight sighting by father (elk hunter) near Clarkia,47.0615,-116.322,1972-10-01,15120.0,Class B,c2m79p2chg
4406,47,"Saint Charles Canyon, Bear Lake County, Idaho (near Bear Lake)",Bear Lake County,Idaho,,,,,1795.0,Class B,
4407,48,Highway 95 aproxametly 100 miles south of  Grangerville Idaho,Adams County,Idaho,,,,,2063.0,Class A,
4409,49,"It was about 10 Miles North of Council, just after you start down Fort Hall Hill.",Adams County,Idaho,Report 4987: Deputy sheriff has vehicle near miss with nine foot tall biped,44.85,-116.4,1990-10-31,4987.0,Class A,9rvppk8n5m
4410,50,,Bear Lake County,Idaho,Report 28709: Several years later bowhunter confirms sighting of Bigfoot family east of Montpelier,42.5149,-111.1241,1982-09-11,28709.0,Class A,9x8cz79ghz
4411,51,"Elk Valley in Bear Lake Co. east of Montpelier, Idaho near Wyoming. Specifically at some beaver ponds called ""The Bloody Bucket"".",Bear Lake County,Idaho,Report 1796: Elk hunter observes an apparent family group,42.5149,-111.1241,1983-09-04,1796.0,Class A,9x8cz79ghz
4412,52,"A very popular southern Idaho creek valley, just on the Utah border.",Bear Lake County,Idaho,Report 28386: Camper and his three dogs hear possible vocalizations and cut camping trip short in Beaver Creek,42.35635,-111.5212,2003-06-21,28386.0,Class B,9x88yq8xxe
4413,53,Approx. 3 or 4 miles north of the Silver Creek Plunge turnoff on the forest road.,Boise County,Idaho,Report 29357: Husband and wife riding ATV's along the Payette River see a Bigfoot,44.28265,-115.8714,2009-06-13,29357.0,Class A,9rvegm3j0s
4414,54,Near Crouch Idaho(Valley County) about 20 or so miles up rd.# 698 is Boiling Springs Campground and a few hundred yards away is a forest service cabin and a creek right next to the campground. On November 1st 2009 around 8:00 p.m. we saw something between the trees between our sight and the rest rooms. It was walking back and forth in the clearing and swaying back and forth in the same spot when it stopped to better see us through the opening in the trees. Nothing occured to us except it maybe have been some one but we were the only campers for miles. The following year in October 30th 2010 around 10:00 p.m. at the same location we were getting spooked by the area for no reason and we actually packed up and left when again there were no other campers and we heard what sounded like a large boulder about 75-100 yards away hit the ground with a great thud. No boulder rolling or crashing down a hill but like it was thrown or dropped out of the air. No smells or sightings except a few possible 11 inch tracks in the dirt a month prior while hunting in that area. The other incident was quite interesting as well. Nearest city is Boise in Boise County going up rd. # 268 up past Arrow rock dam towards Atlanta. Willow Creek campground. It was aroung the end of August and about 2:00 a.m.. My wife and woke me and for about an hour off and on we heard what sounded like wood knocking in three different locations surrounding the campground. I explained to her what I thought it was and not to worry. It appeared that they were taking turns knocking 3-4 times a piece. Random order. Nothing else noted.,Boise County,Idaho,Report 29020: Couple describes incidents at two different campgrounds in Boise National Forest,44.35978,-115.8596,2009-11-01,29020.0,Class B,9rvs7e3w7w
4415,55,"The ""High Drive"" is located in a remote part of the Selkirk mountains between Lake Pend Oreille and Montana.  At Clarks Fork turn rt. after the gas station and go across the bridge over the Clark Fork river, the road turns left and follow it east.  Turn rt. onto the Smith creek/Jordan creek road and travel approx 1.5 hrs on that road.  Sorry I can't be more specific but it was 35 years ago although I camp and fish in that area frequently.",Bonner County,Idaho,Report 10510: Logger and granddaughter have brief sighting in the Selkirk Mountains,48.1143,-116.0558,1969-10-18,10510.0,Class A,c2t3xnfwpg
4416,56,"East from Nordman on Reeder Bay Road.  After 1/2 mile, North on Tangle Creek Road.  Sighting right after loggers 2 mile marker.",Bonner County,Idaho,Report 25156: Very close daylight sighting by a woodcutter driving down a logging road east of Nordman,48.6334,-116.934,1980-10-28,25156.0,Class A,c2suej7q06
4417,57,"Drive east on Hwy 200 to Clark Fork, Idaho. Turn up Lightening Creek just before crossing the bridge into the town. Drive approximately 20 miles up into the mountains. I'm not sure which Forest Service Road or old logging road that we followed to get to the clearcut at the top of the mountain.",Bonner County,Idaho,Report 20802: Woman picking berries with family has daylight sighting near Clark Fork,48.255,-116.1475,1985-08-15,20802.0,Class A,c2t6sbxcxp
4418,58,"from sandpoint,north on hwy 95 18 miles, east on elmira rd follow to end, changes into forest service type rd,follow about 2 miles, left at fork, blume lake about 5 miles further.",Bonner County,Idaho,Report 26487: Man remembers his nighttime sighting at Bloom Lake north of Sandpoint,48.49805,-116.4171,1993-10-31,26487.0,Class A,c2t5yug9sg
4419,59,Idaho panhandle -Kelso Lake area.,Bonner County,Idaho,,,,,2059.0,Class A,
4420,60,"Go from Clark Fork and cross the river on a small one car bridge.  Take the dirt road parallel to the river and turn off on a ""fire road"" to head towards the waterfall.  The locals know it well but it's been years since I wintered there and can't recall the names of the roads and landmarks off the top of my head.",Bonner County,Idaho,Report 20221: Winter hikers find trail of footprints near Clark Fork,48.25206,-116.0969,2000-12-31,20221.0,Class B,c2t6w0hbd5
4421,61,"If anyone is going to go back up there and look, I'd like to go also. I intend to go back up there this Summer.",Bonner County,Idaho,,,,,5767.0,Class A,
4422,62,hwy 200 spring creek road,Bonner County,Idaho,"Report 13828: Possible tracks found outside Clark Fork, near Spring Creek Road",48.15585,-116.1842,2006-02-10,13828.0,Class B,c2t3unt0pv
4423,63,"On our remote 25 acre ranch in the mountains (Selkirk),just at the end of a primitive airstrip currently under construction. We have lived on this ranch for 25 years now.",Bonner County,Idaho,"Report 24693: Rock banging, footprints and strange stripped tree on high mountain ranch near Sandpoint",48.33,-116.71,2008-08-19,24693.0,Class B,c2t4bnnqeu
4424,64,"Above Lionhead Park boundary, left side bridge, left side road just below the rocks",Bonner County,Idaho,Report 42647: Hunter finds possible footprints and knuckle prints near Priest Lake,48.74915,-116.8415,2013-11-02,42647.0,Class B,c2svm4w87s
4425,65,Highway 57 behind the rest area. My wife has had incidents while hiking in the spring with the dogs. I've had other encounters if you would like to contact me.,Bonner County,Idaho,Report 56270: Hunter finds broken turtle shells and hears possible vocalizations near Coolin,48.43676,-116.9137,2014-10-24,56270.0,Class B,c2sge9dh96
4426,66,It's just north of the 2. The road that leads to Freeman Lake. It's the ranch just before the bend.,Bonner County,Idaho,Report 56861: Visitor to a ranch has evening sighting near Priest River,48.1964,-116.99,2015-12-26,56861.0,Class A,c2sf1vfkrk
4427,67,Please keep directions confidential to tourists don't try to float the river in the summer since log jams make it very dangerous,Bonner County,Idaho,,,,,56490.0,Class A,
4428,68,The quickest way to get to the location would be to go tho the rock slides at Priest Lake Idaho and follow the left side of the river or what is called Lion creek for about 5 miles,Bonner County,Idaho,"Report 58026: Hikers find footprints, possible nest and hear wood knocks mid-day near Coolin",48.75694,-116.7338,2017-08-05,58026.0,Class B,c2svrevjc2
4429,69,,Bonner County,Idaho,"Report 58251: Wife and husband find tracks, have afternoon sighting near Hellroaring Ridge.",48.45359000000001,-116.6339,2017-09-22,58251.0,Class A,c2t59uty95
4430,70,,Camas County,Idaho,Report 13692: Daytime sighting by young girl hiking with family north of Fairfield,43.4082,-114.8281,1988-08-20,13692.0,Class A,9rwqgn0xp6
4431,71,"South of Hansen, Rock Creek Road, almost to the ski lodge",Cassia County,Idaho,Report 20884: Daytime encounter by two people near Rock Creek Road,42.21834000000001,-114.2634,2007-08-09,20884.0,Class A,9rw8pvegtu
4432,72,Take 1-15 North aprox. 60 miles from Idaho Falls to Dubois.  Exit Dubois and take the sr that goes to Medicine Lodge Canyon. (I do not know the name of this road),Clark County,Idaho,"Report 11070: Fisherman sees bipedal, human-looking animal in river",44.0925,-112.455,2005-05-09,11070.0,Class A,9xb4c4bc2t
4433,73,Camp location: 16.5 miles N by NW of Dubois Idaho as the crow flies.,Clark County,Idaho,Report 50124: Elk hunter has late afternoon sighting near Spencer,44.41131,-112.2873,2015-10-20,50124.0,Class A,9xbhsuffsk
4434,74,"Look on a Topo  Map, at Heart Lake is where we saw them",Clearwater County,Idaho,Report 22651: Multiple witnesses see multiple figures on the edge of a small lake in the Mallard Larkins Roadless Area,46.94,-115.586,2001-09-03,22651.0,Class A,c2mg1c0v6f
4435,75,,Clearwater County,Idaho,,,,,8460.0,Class B,
4436,76,"The exact location of sighting occured close to the third lake from the Boy Scout Campground called Camp Bradley.  There is a small trail that will take you to the first lake and onto the second lake and then into dense forest ground where a much smaller lake is, known as the third lake.  The bigfoot sighting occured a little before the third lake.",Custer County,Idaho,,,,,3085.0,Class A,
4437,77,"200-300 yards directly behind the employee housing complex in the direction of Fish Hook creek by Redfish Lake in Stanley, Idaho.",Custer County,Idaho,Report 13717: Possible vocalizations heard by staff at Redfish Lake near Stanley,44.14765,-114.9221,2001-09-01,13717.0,Class B,9ry70uu68y
4438,78,"It is a fairly popular campsite called Copper Basin which is a high mountain valley in the White Knob mountains of central Idaho.  Elevation at the campsite was about 8,000 feet.  Just leave Sun Valley Idaho on Trail Creek Road and follow up to Trail Creek Summit.  Copper Basin is clearly marked by road signs from there.  About 1.5 hours from Sun Valley.",Custer County,Idaho,Report 10960: Possible stalking outside a campers' tent in the White Knob mountains,43.79615,-113.8441,2004-08-01,10960.0,Class B,9rz11kv704
4439,79,"River left, approx 13.2 miles down river from Boundry Creek boat launch on the Middle Fork of the Salmon River in ID. Scout camp where we stayed is just below Powerhouse rapids a class IV. It was on the hill to my left and next to a calmer section of the river.",Custer County,Idaho,Report 56257: River rafter has rocks thrown toward him while hiking near Sheepeater Hot Springs,44.62801,-115.2019,2013-06-06,56257.0,Class B,9ryjfs2910
4440,80,,Idaho County,Idaho,Report 38287: Dogs alert homeowner to a late night visitor outside Kamiah,46.19614,-141.006,2013-12-04,38287.0,Class A,bb5wz3f840
