index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
4241,32,"The area was a large section of land between the Indian Meadows USFS Trailhead, Copper Creek and Landers Fork Drainages. I believe the USGS 7.5 minute quadrangle maps list an Elk Tail Park and show an airstrip. The occurrence took place 1/2 to 1 mi west or nw of that strip on my estimate.",Lewis And Clark County,Montana,Report 562: Hunting party reports frightening vocalization,47.07954,-112.5649,1990-11-10,562.0,Class B,c2rgyd8dpw
4242,33,"COMING FROM AVON (SPELLING MAY NOT BE CORRECT. TURN AT DIRT ROAD TO DALTON MOUNTIAN. ALMOST AT THE TOP OF THE MOUNTIAN IS A DIRT ROAD TO THE RIGHT, WITH A METAL GATE. GO THROUGH THE GATE UNTIL YOU COME WHERE THE ROAD FORKS OVER A CREEK.ALMOST IN FORNT OF YOU WILL BE AN THE REMAINS OF AN OLD CABIN.TURN RIGHT. WE WERE CAMPED UP ABOUT 150 FT. ON THE LEFT. WE WERE IN A PICKUP WITH CAMPER.",Lewis And Clark County,Montana,Report 5627: Woman reports afternoon sighting,46.83285,-112.702,1994-07-12,5627.0,Class A,c2rf7msvjh
4243,34,,Lewis And Clark County,Montana,Report 6170: Boy Scouts watch creature eating leaves along Dearborn River,47.12806,-111.9094,2004-01-18,6170.0,Class A,c82kj7qhcg
4244,35,(Please do not post the directions to our home on the web.),Lewis And Clark County,Montana,,,,,28230.0,Class A,
4245,36,(Removed per witness' request),Lewis And Clark County,Montana,,,,,48616.0,Class B,
4246,37,"Between WSS and Checkerboard, just west of Sutherland Lake.",Meagher County,Montana,Report 41782: Man-like figure seen running along a tree-line off Hwy. 12 near Checkerboard,46.59692,-110.6268,2012-12-02,41782.0,Class B,c8334dsn8x
4247,38,"It was in Montana on the Flathead Indian Reservation,near an area known as Evaro. This is about 20 miles northwest of Missoula, MT. It occured near our residence, which was located about 4 miles deep into the woods from the nearest main roadway (Highway 93). The only way to get to our residence was by following an old dirt road that winds its way through the forest.",Missoula County,Montana,Report 1649: Witnesses hear two powerful vocalizations near their property on the Flathead Reservation,47.03222,-114.0906,1989-07-13,1649.0,Class C,c2qgeccy83
4248,39,We live just inside the Flathead Indian Reservation near Evaro.,Missoula County,Montana,Report 9873: Woman reports sighting at the edge of backyard,47.06032,-114.0717,2004-07-20,9873.0,Class A,c2qgsppd0x
4249,40,South of Missoula,Missoula County,Montana,Report 10357: Two men report powerful vocalizations behind neighborhood,46.75889,-114.08,2005-01-23,10357.0,Class B,c2qfh01qr2
4250,41,It was in the Lavalle Creek area on private lands.,Missoula County,Montana,Report 36727: Biologist observes a biped on a ridge outside Missoula,46.96508,-114.0725,2006-09-13,36727.0,Class B,c2qghjwzqj
4251,42,Please DO NOT provide any of this information online. This is for BFRO research only.,Missoula County,Montana,,,,,40170.0,Class B,
4252,43,the direction of prints was headed southwest back towards the mountains across the highway 200,Missoula County,Montana,,,,,34899.0,Class B,
4253,44,The Waterworks Trail,Missoula County,Montana,Report 40412: Morning hike turns a veterinarian and her family into believers near Missoula,46.5252,-113.5911,2012-07-20,40412.0,Class B,c2r0xjtkzt
