index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
2673,10,"On US-26,Sunset Hwy and go West for 9.2 miles Bear right on ramp at sign reading ""Exit 64 185th Ave. to Rock Cr."" and go Northwest for 0.3 miles Turn right on NW 185th Ave and go North for 2.7 miles Turn left on NW Germantown Rd and go West for 0.3 miles Turn right on NW Old Cornelius Pass Rd and go North for about 500 feet Turn right on NW Cornelius Pass Rd and go North for 2.2 miles Continue on NW Skyline Blvd and go Northwest for 2.4 miles Turn left on NW Rock Creek Rd and go Northwest for 0.4 miles to Nw Rock Creek Rd",Multnomah County,Oregon,"Report 531: Woman witnesses large, hairy man-like creature outside home",45.63893,-122.8889,1994-10-15,531.0,Class A,c20ees7411
2674,11,Near Bonneville Dam between Cascade Locks and Dodson just east of Eagle Creek area between Interstate-84 and the Columbia River.,Multnomah County,Oregon,Report 109: Union Pacific Railway Conductor Observes Great Ape on Railroad Trackbed,45.65125,-121.9123,1995-07-10,109.0,Class A,c2179yd1v9
2675,12,"Update from earlier report( 01/11/02): On return trip from Portland today,It was determined that the creature actually crossed at mile marker 29 on west bound side. Appoximately 300-500 feet west of marker. I-84 -Andrew B.",Multnomah County,Oregon,"Report 3624: Nighttime sighting by motorist on I-84, west of Multnomah Falls",45.55364,-122.1884,2002-01-09,3624.0,Class A,c2155sc15v
2676,13,"Gordon Creek Rd. is south of Corbett, Oregon, in Multnomah County, near the Clackamas County line between Corbett and the hamlet of Aims, Oregon",Multnomah County,Oregon,Report 5053: Possible bigfoot encounter changes a mischievous teenager's plan,45.4684,-122.2487,2002-09-05,5053.0,Class B,c214djm0wu
2677,14,Sharp switchbacks on Gordon Creek Road between Springdale and Aims,Multnomah County,Oregon,,,,,24318.0,Class A,
2678,15,Rugged canyons and thick cover at the time.,Polk County,Oregon,"Report 8948: In the early morning, hunter observes rock throwing near Valsetz",44.8458,-123.5834,1991-10-15,8948.0,Class B,9rbp5gcmdp
2679,16,OREGON COASTAL MOUNTAIN RANGE NEAR FALLS CITY OREGON.,Polk County,Oregon,Report 3633: Hunters find track in mountains above Falls City,44.86875,-123.4462,2000-10-15,3633.0,Class B,9rbpqbj5rj
2680,17,About 5 miles west of the spirt mountain casino just past the first set of passing lanes,Polk County,Oregon,Report 548: Motorist observes bipedal creature crossing highway,45.06215,-123.7027,2000-10-30,548.0,Class A,c2003566n1
2681,18,"Gated forest road # 7 on north side of highway 18 about two miles west of Grande Rhonde, OR",Polk County,Oregon,"Report 3064: Bowhunter finds twisted trees, tracks, scat, & unusual sounds",45.07072,-123.6664,2001-09-01,3064.0,Class B,c2003uugup
2682,19,"West of Dallas, Or. off Ellendale rd. Right on Rob Mill Rd. about 10 miles past WeyerHauser Land and west side of the Siuslaw Natl Forest. Off the Mud Puddle/Tree Fort Trail (used by mt. bikers and horses).",Polk County,Oregon,Report 6734: Family members encounter footprint,45.0487,-123.5792,2003-07-24,6734.0,Class B,c2007bu7ey
2683,20,About 1/4 mile west of Murphy Hill summit in coast range on a long straightaway,Polk County,Oregon,Report 7537: Sasquatch crosses road in Coast Range in front of car,45.0608,-123.694,2003-12-08,7537.0,Class A,c200370f0v
2684,21,Editied,Polk County,Oregon,,,,,25907.0,Class B,
2685,22,[Removed from report],Tillamook County,Oregon,Report 13653: Dusk sighting by a US Forest Service Law Enforcement Officer on the beach south of Tillamook,45.145,-123.972,1995-08-14,13653.0,Class A,c0pbffqkej
2686,23,"The easest directions: Look on page 64 of the Delorme Oregon Atlas in section 2C and the location is in the ridges south of Anderson rd, north of Anderson creek. Our camp was on the creek, west of the gaging station",Tillamook County,Oregon,Report 2102: Two hikers have early morning sighting near Tillamook,45.75449,-123.866,1997-09-13,2102.0,Class A,c0pum37e1p
2687,24,This sighting was in the Tillamook State Forest in the Browns Camp area. It is about 50 miles west of Portland.,Tillamook County,Oregon,Report 702: Group of people witness two Sasquatch run through a clearing,45.59669,-123.3768,1997-11-10,702.0,Class A,c2072kxgbp
2688,25,In the U.S. off of Highway 6 between Portland and Tillamook south of Lee's camp down Ben Smith Road on the Wilson River.,Tillamook County,Oregon,Report 690: Close-range observation lasting roughly 1.5 hours,45.5891,-123.5469,1998-08-02,690.0,Class A,c205ke5zu8
2689,26,All information is listed in the above statement. Please contact me ASAP,Tillamook County,Oregon,"Report 102: Couple hears unknown howl, later finds possible deformed track",45.7351,-123.466,2000-08-19,102.0,Class B,c20hnmyf38
2690,27,Oregon Hwy 6 West.,Tillamook County,Oregon,Report 36280: Campers hear knocks and unknown vocalizations at night in Tillamook State Forest,45.61308,-123.3973,2012-08-18,36280.0,Class B,c2072p8g6w
2691,28,Withheld due to sensitivity.,Tillamook County,Oregon,,,,,41704.0,Class A,
2692,29,,Tillamook County,Oregon,Report 45813: Camper hears strange knocking and screams in Tillamook Forest,45.59864,-123.6113,2014-07-09,45813.0,Class B,c2057huzrf
2693,30,It was about a mile south of Pilot Rock in stubble wheat field,Umatilla County,Oregon,,,,,695.0,Class B,
2694,31,Umatilla reservation. I-84 out of Pendleton to the top of Emigrant Pass about 8 miles from the summit facing southwest into a canyon on the south side of Emigrant Springs. The area is the top of Emigrant Hill along old hiway US 30 known as the Old Oregon Trail close to the Umatilla Indian Reservation boundary in the Blue Mountains between Pendleton and LaGrande OR,Umatilla County,Oregon,Report 1635: Travelers watch tan-brown 5-6 foot hairy creature drink from stream with cupped hands,45.5,-118.42,1976-06-15,1635.0,Class A,c25fc710wn
2695,32,"Because I was only 14 at the time, and since I was only there once, I have no recollection of how to get there, and I have long since forgotten the name, although I recall it being a little unusual. However, I lived in SE Washington at the time, and it wasn't that far away, maybe 90 minutes. After reviewing maps of NE Oregon, there is a ""river"" in that area with an unusual name with several small creeks feeding it: the Wenaha River. I also recall the encampment had a small parade ground, perhaps 1/3 to 1/2 the size of a football field, with a small pond, both of which were elevated from the river by no more than 15 feet. I also seem to recall parallel to the river at this point a forest service road. If I recall correctly, the sun setting in the west places the ravine/creek at the west end of camp; my campsite was at the northeast end, the river along the southern edge of camp flowed east to west, and the small creek flowed down out of the north.",Umatilla County,Oregon,Report 7124: Boy Scout sees part of retreating sasquatch,45.9957,-118.1253,1976-06-30,7124.0,Class A,c25vxvrb35
2696,33,"Top of Cabbage Hill, east bound lanes, I cannot remember the mile marker.",Umatilla County,Oregon,Report 10095: Large truck halts in front of sasquatch on I-84,45.5789,-118.6016,1985-12-15,10095.0,Class A,c25em1kuq6
2697,34,Hwy 84 in the Umatilla National Forest by Emigrant Springs State Heritage Site (a park),Umatilla County,Oregon,Report 694: Family sees stooped-over creature walking along forest line,45.3233,-118.2742,1991-07-15,694.0,Class A,c25cudg777
2698,35,,Umatilla County,Oregon,,,,,692.0,Class A,
2699,36,"From Pendleton, Oregon, go east on Mission Road, turn into Cayuse Road for about 1.5 miles.",Umatilla County,Oregon,Report 15746: Native American woman recalls childhood sighting on family property near Cayuse,45.6605,-118.5654,1994-09-15,15746.0,Class A,c25evbpr9y
2700,37,South of Ukiah and just below Tower Mountain. GPS coordinates were 45 08.169 North Lat. 118 36.255 W Lon.,Umatilla County,Oregon,,,,,693.0,Class B,
2701,38,This took place off of an old logging road that I had only been on the one time.  It was near the indian reservation.,Umatilla County,Oregon,Report 31488: Woman describes possible encounter while elk hunting near Pilot Rock,45.48318,-118.83,1998-10-15,31488.0,Class B,c256xzywsr
2702,39,"north side of usfs rd 64 (skyline)about opposite jubilee lake at about 1 or two PM. I was down the skookum spring side of dusty ridge about 1/4 to 1/2 mile from dusty spring, (approx 50 76 45 n 117 59 30w)",Umatilla County,Oregon,Report 980: Elk hunter spots reddish-brown sasquatch,45.84175,-117.991,2001-03-05,980.0,Class A,c2hhg11xd3
2703,40,Mill Creek Rd. east out of Walla Walla cross mill creek near the water shed continue up the hill towards oregon approx. 1 to 2 miles.,Umatilla County,Oregon,Report 1065: Brothers see sasquatch watching them,45.99215,-118.0811,2001-03-20,1065.0,Class A,c2hj8uxgwy
2704,41,It was here at the house.,Umatilla County,Oregon,Report 5505: Rural Oregon resident sees a bigfoot look into the window,45.46571,-118.875,2002-12-17,5505.0,Class A,c256wuvbgw
2705,42,"Left lane of westbound lanes, near milemarker 222, before roadway goes through cut in rock and then crosses Patawa Creek, guardrail on left (downhill) side of left lane.  The area is known as Cabbage Hill - steep, winding roadway south of Pendleton, OR on Interstate-84.",Umatilla County,Oregon,Report 5650: Driver has early evening road sighting on Interstate 84 southeast of Pendleton,45.58982,-118.6131,2004-10-05,5650.0,Class B,c25ekgkefq
2706,43,"Beginning at Pendleton, Oregon, go east on Mission Rd. to Cayuse Rd.  and continue for about 10 miles. Turn left at silver railroad bridge.",Umatilla County,Oregon,Report 15747: Native family along the Umatilla River reports possible encounters,45.6764,-118.5658,2005-07-15,15747.0,Class B,c25evgph2d
2707,44,"Mission Highway, between Purchase Lane and Mustanger Lane crossroads",Umatilla County,Oregon,"Report 57323: Memory of hearing the ""Umatilla Screamer"" on Indian Reservation",45.66721,-118.7056,2012-11-07,57323.0,Class B,c25efc3nz0
2708,45,I-84 to exit 243 north aprox 15 miles off forest roads to Mt. Emily Summit,Union County,Oregon,Report 58004: Archery hunter recalls daytime sighting on Mt. Emily,45.43806,-118.0883,1982-08-24,58004.0,Class A,c2h42zdxzh
2709,46,"This area is located in the north east corner of the state, north of Elgin. These tracks were locate on the south west slop of Lookout Mountain.",Union County,Oregon,,,,,696.0,Class B,
2710,47,"Upon further discussion with the witness' husband, it was determined that the incident occurred east of Pendleton, OR in Union County.  Witness could not pinpoint location off existing maps due to the many years since the incident.",Union County,Oregon,"Report 10934: Young family on afternoon outing find footprints east of Pendleton, Oregon",45.80374000000001,-118.0603,1996-04-30,10934.0,Class B,c2hh96r45e
2711,48,About 30 miles from the town of Wallowa in the Sled Springs unit. Saw the two Bigfoot about half a mile from the gate at the top of Noregard hill. The top of the clear-cut,Wallowa County,Oregon,,,,,697.0,Class A,
2712,49,I set up camp at Skyline Campground (formerly Squaw Springs Campground)It is along Kendall Skyline Road. Take Mill Creek Road to Tiger Creek Rd and it is 2 or 3 miles south of where Tiger Creek Rd intersects Kendall Skyline Rd. I hiked approximately 2 miles into the Wenaha-Tucannon Wilderness. I also brought along a Garmin GPS and kept a log of my hike if someone wants to investigate the area further.,Wallowa County,Oregon,Report 24371: Young male hiker experiences strange events and finds possible tracks at a campground in the Blue Mountains,45.91665,-117.925,2009-02-11,24371.0,Class B,c2hjhwceu7
2713,50,"My father's home was very isolated at that time, near Wolf Point.  Now it is a neighborhood and many homes have been added there.  It is wide and open, with juniper trees and sage brush.",Wasco County,Oregon,Report 9785: Repeated encounters by Native American family,44.8464,-121.1537,1983-06-15,9785.0,Class A,9rcz5h494n
2714,51,About 15 miles west of Tygh Valley on forest access road.,Wasco County,Oregon,,,,,699.0,Class A,
2715,52,"About 10 minutes by train W of the Dalles, OR, along the Columbia River. The Dalles are about 80 miles E of Portland. The region is in the transition zone between open desert grasslands and the forests on the E side of the Cascades.",Wasco County,Oregon,,,,,698.0,Class A,
2716,53,,Wasco County,Oregon,Report 26718: Late night road crossing sighting by hunters near the eastern boundary of Mt. Hood National Forest,45.8417,-121.7084,2009-10-05,26718.0,Class A,c21ky3nxk8
2717,54,"The trailhead for Twin Lakes is at the Frog Lake snowpark. The trail starts out on the Pacific Crest Trail, and after about 2 miles another trail splits off to go to Lower Twin Lake. Upper Twin Lake is about one mile away from the lower lake.",Wasco County,Oregon,Report 57962: Camper's nighttime howl has possible knock response in Mt. Hood National Forest.,45.24006,-121.6794,2017-07-26,57962.0,Class B,c213r5ey2q
2718,55,Easier to show someone where the site is,Wasco County,Oregon,Report 58165: Evening archery hunters hear possible whoops for 15 minutes in Mt. Hood National Forest,45.33935,-121.3226,2017-09-01,58165.0,Class B,c219zjz8fe
2719,56,In the general vicinity of Glenwood.  Figure was crossing South to North,Washington County,Oregon,Report 191: Daytime sighting by motorists along Hwy 6 near Glenwood,45.63606,-123.3471,1984-07-31,191.0,Class A,c20795v3k6
2720,57,"Beaverton; Off of 163rd Place, nearest cross street Davis- close to Murray Blvd.",Washington County,Oregon,,,,,701.0,Class B,
2721,58,"ONE OF THE GRAVEL ROADS AT THE BACK OF HAAG LAKE. I TRIED TO FIND THE AREA AGAIN IN 2001, UNSUCCESSFULLY.",Washington County,Oregon,Report 7148: Hunters find bower and footprints near lake,45.4915,-123.2665,1993-09-15,7148.0,Class B,c206g12p4q
2722,59,"From Hillsboro, take hwy. 219 south. Jackson Bottom Slough is just a little ways past the railroad tracks. From the Jackson Bottom Slough sign, continue on hwy. 219 for exactly 1.5 miles to a field that is just opposite where Tongue Rd. intersects with 219. It is in that field that I saw what I believe was a sasquatch.",Washington County,Oregon,Report 1829: Motorist witnesses two-legged man-like creature in field just off Hillsboro highway,45.48204000000001,-122.9903,2000-10-15,1829.0,Class A,c20d9rc0n6
2723,60,Rt 22 west to Wolf Creek Rd.  3.5 miles up the road in the clearing on the right hand side.,Washington County,Oregon,Report 3209: Track find by BFRO field researcher,45.76569,-123.3601,2001-10-14,3209.0,Class B,c20k2g7umq
2734,61,Drive straight east from Portland along Oregon side of the Columbia River; as the road starts to drift southeast abit at the first noticable incilne.,Morrow County,Oregon,Report 116: Possible Injured Juvenile on I-84 near Boardman,45.83675,-119.6389,1995-03-31,116.0,Class B,c24uv83d7t
2735,62,"A logging camp east of Detroit Lake (Marion County, Oregon). The lake is about 40 miles ESE from Albany, OR, on State Highway 20, which crosses the Cascades to Bend, OR.",Marion County,Oregon,,,,,688.0,Class A,
2736,63,Pacific Crest Trail north of highway 20 About two days' hiking north of highway 20.,Linn County,Oregon,Report 6027: Heavy steps around tent in dark scare backpackers,44.6335,-121.8165,1970-08-15,6027.0,Class B,9rcmgvrbvz
2737,64,"Take highway 22 west from Salem following signs to Lincoln City, you will end up on highway 18, traveling through the Van Duzen Corridor, take a left onto Slick Rock Creek Road, which becomes Boulder Creek. Travel east on Boulder (becomes logging road, so it goes different directions) continue on the main road for about 2-3 miles and the road splits, take the right split, continue on the main road for another 3-4 miles and the road splits again take the left split, continue on the main road 2-3 miles till comes to another road like a 3-way intersection take the right turn, continue till there is a road on the left (aprox. 1/2 mile) that almost doubles back up the hill, take the first right (aprox. 1/32-1/16 mile), continue on the main road (this is a narrow road, there is another road that cuts back to the west just after turning on this one, but continue straight on the main road). The sighting occured about 1/2-1/3 miles in.",Lincoln County,Oregon,Report 1224: Possible movement and footsteps heard by women waiting in stranded vehicle,44.96651,-123.7718,2000-07-15,1224.0,Class B,9pzzz9bhuj
2738,65,Highway 126 approx 10 miles East of McKenzie Bridge,Lane County,Oregon,"Report 4595: Late night sighting by family along Hwy 126, near McKenzie Bridge",44.23861,-122.0505,1977-03-19,4595.0,Class A,9rc5wtms94
2739,66,"Withers Lake, Paisley Ranger District, Fremont National Forest",Lake County,Oregon,,,,,684.0,Class B,
2740,67,"About 15 miles South Southeast of Klamath Falls, Oregon. We lived at the end of a small subdivision that was relatively new (5 years) at the time.",Klamath County,Oregon,,,,,681.0,Class B,
2741,68,3 miles w of camp monte on the metolius river 30 miles west of madras,Jefferson County,Oregon,,,,,676.0,Class B,
2742,69,,Hood River County,Oregon,Report 5816: Nighttime encounter by a worker at a logging site,45.2075,-121.886,1968-08-23,5816.0,Class B,c2134mv2f2
2743,70,Near the King Mountain lookout East of highway 20 north of the town of Burns,Harney County,Oregon,,,,,669.0,Class B,
2744,71,The location is questionable as I hunted over three counties in those days but It was on a newly paved road with the ridge to the South and the road went to a fire lookout..,Grant County,Oregon,Report 7562: Hunter briefly observes a stationary upright animal before it runs away,44.825,-118.415,1973-11-15,7562.0,Class A,9rgz12hud9
2745,72,Location details for all of the incident are included above. I'm glad to supply further information if you deem it necessary.,Deschutes County,Oregon,Report 7785: Family in small boat hears animal retreating and finds prints,43.8628,-121.8829,1963-07-15,7785.0,Class B,9rc3d2zx6d
2746,73,Near Babyfoot lake in the Kalmiopsis wilderness area in south coastal Oregon,Curry County,Oregon,,,,,661.0,Class B,
2747,74,"This occurence took place in the Ochoco National Forest in the Maury Mountains.  The incident was below the Tower Point fire lookout, near the intersection of F.S. 16 and F.S. 1750",Crook County,Oregon,Report 10034: Hunter hears wood-on-wood knocking,44.0639,-120.2782,1989-11-04,10034.0,Class B,9rf6xj84ff
2748,75,"This sighting occured near an area East and between Gold Beach and Brookings called the Stackyards, aka. Devils Stackyards ( I wonder how that name came about).  The area is on the N. side of Pistol River.  I don't remember the name of the timber sale we were logging. If I remember right though, the prairie where the sighting took place is called Miller Prairie.  Sorry it's been a few years.",Curry County,Oregon,Report 13729: Logging crew has daytime sighting.,42.28445,-124.2148,1974-11-15,13729.0,Class A,9px8t3tsc2
2749,76,"It was a short distance into the wild section of the Rogue River not too far above Foster Bar, and immediately on the south bank of the river.",Curry County,Oregon,Report 7954: Boater finds footprints on bank of Rogue River,42.6425,-124.0255,1975-09-15,7954.0,Class B,9pxf9dz6s6
2750,77,On the USFS 1215 trail that crosses Baldface creek at the confluence of Spokane Creek just south of the Kalmiopsis Wilderness area. On a prospecting trip north of Sourdough camp at the bottom of Biscuit hill at the site of an old gold camp,Curry County,Oregon,,,,,662.0,Class A,
2751,78,"South on US 101, turn west on Cape Blanco Hwy between Sixes River and Elk River to Cape Blanco beach along the north end towards cape.  Location within Cape Blanco State Park",Curry County,Oregon,Report 1720: Two sets of bigfoot trackways at Cape Blanco Beach on southern Oregon coast,42.82,-124.53,1986-08-14,1720.0,Class A,9px7w70h8d
2752,79,Directly across the highway from the Gold Beach Inn.,Curry County,Oregon,Report 11449: Beach visitors find large footprints.,42.4018,-124.426,1994-02-25,11449.0,Class B,9px90x5b2h
2753,80,I do not wish to divulge any more specific details.,Curry County,Oregon,"Report 2841: Two hikers both hear strange sounds in a creek culvert, investigate to see two ape-like creatures sitting at far end of culvert",42.07,-124.3,2001-03-17,2841.0,Class A,9prx76xe80
2754,81,"Beach is just off Hwy 101, perhaps 14 miles south of Pistol River.",Curry County,Oregon,Report 2900: Evening beach walker with dog observes two huge upright dark hunched ape-man figures swinging arms and walking long strides one behind the other along nearby hillslope,42.08,-124.3,2001-06-04,2900.0,Class A,9prx7krtb0
2755,82,A foot path for hikers just above the natural bridges viewpoint. the trail was called loop trail. on the same path is a trail called coastal trail,Curry County,Oregon,,,,,36671.0,Class A,
2756,83,"About a half before the end of the road to Tumalo Falls (in 1976 you had to hike the rest of the way into the Falls) there is a road that goes to the right, crosses Tumalo Creek and then eventually switchbacks up the hillside.  The Cabin sat right there on the right after crossing the creek (don't know if it's still there)",Deschutes County,Oregon,Report 7658: Hiker encounters large footprints,44.1263,-121.3338,1976-05-15,7658.0,Class B,9rcenbzqmd
2757,84,I will give a person a tour of the area and the spots where more sightings took place.,Deschutes County,Oregon,Report 37044: Memory told of a daylight sighting while fishing a creek near Crescent Lake Junction,43.48257,-121.9104,1978-08-15,37044.0,Class A,9r9r3gg83f
2758,85,"There was a river on the Bend side of Sunriver at that time. It was by that river, on the highway.",Deschutes County,Oregon,,,,,667.0,Class A,
2759,86,Davis Creek between Davis and Odell lakes.,Deschutes County,Oregon,Report 7298: Two fishermen encounter an unknown biped along a creek,43.5705,-121.8955,1980-08-15,7298.0,Class A,9r9rf5y2sc
2760,87,,Deschutes County,Oregon,,,,,666.0,Class B,
2761,88,The dirt road is called 4370.  It goes right along the river.,Deschutes County,Oregon,Report 7967: Boaters on the Deschutes hear loud scream from bank,43.7151,-121.6347,1990-07-15,7967.0,Class B,9rc88nh6fj
2762,89,"I can't remember the exact road it occured on. I believe it was Ponderosa Drive, or something to that effect.",Deschutes County,Oregon,Report 7263: Boy sees large biped crossing road behind school  bus,44.2157,-121.4755,1994-04-15,7263.0,Class A,9rceec0ppe
2763,90,"Just north of lava butte there are a few forest roads that turn west off Hy.97, The area is crisscrossed with logging roads, however this is not a large piece of forest, as it is bourderd by the Hy. on the east, the lava flow on the south and west and Deschutes River woods on the north. This was on the west side of green Butte. This is A small hill easy to find on the maps.",Deschutes County,Oregon,Report 412: Cousins followed for a quarter mile,43.94225,-121.3815,1995-07-05,412.0,Class B,9rc9vzkwnj
2764,91,"About 2-3 miles from the base of Paulina Peek & newberry crater & about 1 mile in from hwy 31 and about 1 mile in from a dirt powerline road and on the south west section of the fire.  The burned area was very wide open and we were nere some small rock outcrops, there was a catline  road around the fire and this is what we parked on.",Deschutes County,Oregon,,,,,663.0,Class B,
2765,92,three sisters wildness area around the Cache Lake systems.us highway 58 is less than 5 miles from spot,Deschutes County,Oregon,,,,,665.0,Class B,
2766,93,"On US Highway 97, north of the Highway 31 intersection and south of La Pine",Deschutes County,Oregon,,,,,664.0,Class A,
2767,94,on the border of deshutes and jefferson counties,Deschutes County,Oregon,Report 11886: Tracks found south of the Warm Springs Reservation        (REPORT UPDATED),44.56625,-121.6384,2005-07-09,11886.0,Class A,9rct81195z
2768,95,"Take Cascades Lake highway south out of Bend. Go past Elk Lake Left on Elk Lake Loop Continue on Mud Lake Road Take right on NF-600 Drop boat in and head to far shore, go up river more Water opens up again, go to head of lake again.",Deschutes County,Oregon,Report 36384: Possible track way found in Hosmer Lake near Bend,43.97603,-121.7828,2012-09-01,36384.0,Class B,9rc6hv86zn
2769,96,On the way to Mt Bachelor on Cascade Lakes highway.,Deschutes County,Oregon,Report 43491: Possible daylight road crossing on Cascade Lakes Hwy. near Bend,43.98136,-121.4705,2013-11-15,43491.0,Class B,9rcd5yecup
2770,97,"It was near a logging camp (we dont know if it is still there or not) There were a few cabins around that the loggers stayed in. It was at Lemolo Lake, north of Diamond Lake.",Douglas County,Oregon,Report 12021: Boy encounters animal near Lemolo Lake,43.31815,-122.1954,1956-07-15,12021.0,Class A,9r9n7mu48b
2771,98,"Roseburg, take  diamond  Lake  hywy, through  Glide  to  fishhatchery , left  on  Rock  Ck.  rd,(abt.8 miles) to  county  gravelpit,  rt  on  ames  ck  abt  a  mile  or  so. Take  cat  rd  up  hill  on  left,  passed  an  old  sm.  gravelpit,  stay  on  cat  rd.This  area  is  full  of  poison  oak  and  very  steep.",Douglas County,Oregon,Report 25764: Hunter recalls finding fresh tracks in snow outside of Glide,43.40867,-122.8887,1970-11-15,25764.0,Class B,9r8wgw71vd
2772,99,Drain Oregon near Laurel Hills Drive.,Douglas County,Oregon,Report 22570: Family hears loud whooping for three consecutive nights near Drain.,43.6744,-123.2675,1977-07-01,22570.0,Class B,9rb26yxmg4
2773,100,"I am 29 now. This incident happened when I was 7 years old. I don't have many details of the sighting other than my Aunts and Uncles (who were originally from MS)lived in the town of Coos Bay, OR. I have no idea how far we drove to camp that year. It was the only time I had ever been to Oregon, and probably the only time I will ever go.",Douglas County,Oregon,Report 96: Young camper frightened by large hand gathering berries,43.7827,-123.9599,1978-06-25,96.0,Class B,9pzc54rhsy
2774,101,"Near Diamond Lake, right on Rough Creek were it runs into Fish Creek. Near Toketee Falls.",Douglas County,Oregon,Report 2274: Late night up-close encounter in the Umpqua Nat'l Forest,43.20335,-122.3759,1980-09-01,2274.0,Class B,9r8vz2btfb
2775,102,We were on BLM land-- at least I think it is BLM land.  It is located between Sutherlin and Oakland.,Douglas County,Oregon,Report 3295: Afternoon sighting in hills between Oakland and Sutherlin,43.225,-123.175,1980-09-05,3295.0,Class A,9r8mvhfeyk
2776,103,2-3 miles south of Yoncalla then west on a old logging road.,Douglas County,Oregon,Report 553: Morning sighting by brothers near Yoncalla,44.55505,-123.3604,1980-10-04,553.0,Class A,9rbm2ygxyr
2777,104,"It is very rural Mountains all around, we were located in the valley that has a creek running through it.   I could give you directions to the general location if given a map of the area.",Douglas County,Oregon,Report 3387: Vocalizations heard in Lookingglass,43.16815,-123.4911,1989-07-01,3387.0,Class B,9r8jtfs88y
2778,105,Rogue-Umpqua Wilderness,Douglas County,Oregon,,,,,668.0,Class B,
2779,106,Approximately mile post 147 on I-5.,Douglas County,Oregon,Report 9393: Driver has early morning encounter near Rice Hill,43.5251,-123.311,1991-10-15,9393.0,Class A,9r8r9gx8j6
2780,107,"Out in Lookingglass, 5 miles from the Lookingglass Store. Foot of the Callahans. Touchstone Lane up to the logging area. You can gain access to where I saw it from there.",Douglas County,Oregon,Report 22996: Girl describes close encounter on family property in the Lookingglass / Roseburg area,43.2073,-123.5585,2002-08-20,22996.0,Class A,9r8ju3eky2
2781,108,"It had just crossed the hwy and was standing on the south side of hwy 138 east, about 15 miles east of Roseburg, about 4 miles west of Glide, Or",Douglas County,Oregon,"Report 8227: Driver stops, approaches bigfoot on foot",43.3029,-123.1611,2002-10-15,8227.0,Class A,9r8qm7hcdm
2782,109,The first sounding was in the Warm Spring Creek area off NFD 600. The next day we were just off road 700 / Kelsay Mountain. The area is above the Umpqua River and about 10 miles north of Diamond Lake.,Douglas County,Oregon,Report 9248: Hunter hears morning vocalization and has evening sighting north of Diamond Lake,43.3622,-122.1814,2004-08-28,9248.0,Class A,9r9nety5p5
2783,110,Eagle Rock Campground. Plainly marked on AAA map of Douglas County.,Douglas County,Oregon,Report 9534: Campers hear several types of early morning vocalizations near Diamond Lake,43.29600000000001,-122.5541,2004-09-28,9534.0,Class B,9r8y71yc6r
2784,111,off hwy 138 w half mile south of elkton turnwest across umpqua river proceed a mile turn right on camp cr road up in the hills,Douglas County,Oregon,Report 25533: Two men mushroom picking find large footprint and snapped tree near Elkton,43.61538,-123.5036,2006-11-15,25533.0,Class B,9rb0jegqj8
