index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
704,26,"The sighting occurred in Pendleton County, West Virginia near Rt. 55 near Seneca resort area.",Pendleton County,West Virginia,Report 1205: Witness sees a large creature crossing the road,38.87813,-79.3434,1998-01-28,1205.0,Class A,dnzt4mxcsb
705,27,"Occurred in the Dolly Sods Wilderness, which is north of Seneca Rocks on Hwy 55. Nearest road to our camp was Forest Road 75 (?)",Pendleton County,West Virginia,Report 3826: Night time visitor screams and leaves imprint near campers in West Virginia,38.90203,-79.33516999999998,1999-07-01,3826.0,Class B,dnzt69vuu8
706,28,"It was located in a portion of the Monongahela National Forest, east of the highway.",Pendleton County,West Virginia,Report 8796: Hunter experiences object throwing and vocalizations near Onego,38.8554,-79.3999,2001-10-16,8796.0,Class B,dnzt11qv05
707,29,Upper Tract take Smucker Rd towards Kline about 3 1/2 miles turn on Kiser Gap Rd go about 4 miles,Pendleton County,West Virginia,Report 50589: Recollection of a daytime road crossing near Upper Tract,38.44367,-79.1347,2002-08-08,50589.0,Class A,dnzdxnryeg
708,30,"I'm sorry but I do not have a map at the moment so I'll do my best to explain where we were. We left Green Bank, WV heading toward Seneca Rocks. I think that it is Rt.55. We took a dirt road which ran west off of the main road. It was marked 17miles to Spruce Knob. We only made it about 6 miles up that road and had to turn around because the road became snow covered and icey as we got higher. I would guess that we were about 3500 ft because it seems that we almost reached the top of the mountain and were just traveling around the ridge. There was a mountain spring where we stopped and got water close to where we saw the footprints.",Pendleton County,West Virginia,Report 7727: Mother and daughter find footprints in snow near Judy Gap,38.6934,-79.5653,2004-01-01,7727.0,Class B,dnzkj7ym6h
709,31,Read above,Pendleton County,West Virginia,Report 19841: Road crossing sighting by motorist on Hwy 55 north of Seneca Rocks area.,38.835,-79.3762,2007-01-13,19841.0,Class A,dnzscv8n22
710,32,"Top of mountain to the left was very steep and to the right was bushes, but sloped not real steep.",Pendleton County,West Virginia,Report 20846: Late night sighting by motorists on US 33 / St Rt. 55 in Seneca Rocks Nat. Rec. Area,38.8409,-79.4016,2007-06-18,20846.0,Class A,dnzscnv88s
711,33,Take route 28 to it or map quest Seneca Rocks,Pendleton County,West Virginia,Report 20101: Afternoon sighting by hiker at Seneca Rocks,38.835,-79.3686,2007-07-02,20101.0,Class A,dnzscvtw38
712,34,"We were somewhere between Harmon and Seneca Rocks, West Virginia on US 33. We were probably in Pendleton County, but may have been in Randolph. It was close to the county line, I think. My boyfriend says we may have been about 10 miles west of Seneca Rocks.",Pendleton County,West Virginia,Report 20159: Nighttime sighting by motorist on Hwy 33 near Seneca Rocks,38.8926,-79.47325,2007-07-08,20159.0,Class A,dnzmr81mg4
713,35,"Go west on 33 from VA to the WV side, first campground on the left before Brandywine.",Pendleton County,West Virginia,Report 30154: Turkey hunters hear possible howl and bipedal steps approach their camp near Brandywine,38.57502,-79.18524000000002,2010-11-01,30154.0,Class B,dnzeqn75f0
714,36,"Take US 33 west TO BRANDYWINE MAKE LEFT AT STOP SIGN. FOLLOW ROAD UNTIL YOU GET TO A SMALL STORE/POST OFFICE . THE ROAD TEES THERE SHOULD BE A GREEN AND WHITE CHURCH STRAIGHT AHEAD TURN RIGHT AT THIS INTERSECTION HEAD UP HOOVER MOUNTAIN ON MOYERS GAP RD ABOUT THREE MILES UP. COUNT THE S TURNS, FIRST ONE WHEN YOU PASS A WHITE HOUSE ON YOUR LEFT. GO UP THRU ONE MORE THEN STOP AT THE WIDE SPOT ON YOUR RIGHT BEFORE YOU GET TO THE THIRD S TURN THAT WAS MY EXACT LOCATION.",Pendleton County,West Virginia,Report 36662: Traveler hears possible vocals from the forest during a roadside stop near Sugar Grove,38.52026,-79.33413,2012-08-30,36662.0,Class B,dnze4sqsub
715,37,,Pendleton County,West Virginia,"Report 37565: Hunters hear possible vocalizations, large head seen peeking from behind boulders near Franklin",38.6492,-79.26241,2012-11-19,37565.0,Class B,dnzeu7fggv
716,38,Not sure of rt # gravel road between Durbin and Bemis camped at a place called Wildell Bottom.,Pocahontas County,West Virginia,Report 7474: Deer hunters find footprints in Wildell Bottom,38.7084,-79.7802,1991-10-19,7474.0,Class B,dnzk0w9uf8
717,39,[Edited out],Pocahontas County,West Virginia,Report 14739: Possible vocalization and stalking near Spruce Flat,38.20065,-80.17294,2004-10-30,14739.0,Class B,dnycrd5ygj
718,40,Along the Greenbrier River,Pocahontas County,West Virginia,Report 13083: Participant observations during BFRO WV Expedition,38.10785,-80.19044,2005-04-09,13083.0,Class B,dnybz1r476
719,41,,Pocahontas County,West Virginia,"Report 11432: Possible sighting during BFRO's West Virginia expedition, Spring 2005.",38.10833,-80.17528,2005-04-13,11432.0,Class B,dnybz96jhe
720,42,26th across the road parrelling the West Fork of the Greenbrier River. On the other side of the road the woods just go up the mountain. 27th down by the stream which was about 500 yards away from camp.,Pocahontas County,West Virginia,Report 35244: Fishermen hear loud screams while camped at Wildell,38.712,-79.7773,2012-04-27,35244.0,Class B,dnzk0x7cwp
721,43,"The ""Wildell Shelter"" along the Allegheny Trail on Shavers Mountain. South of the old town of Wildell and north of the Gaudineer scenic area.",Pocahontas County,West Virginia,Report 36700: Lone hiker wakes to rock clacks and heavy foot falls on the Allegheny Trail near Durbin,38.7201,-79.7927,2012-06-15,36700.0,Class B,dnzk22b8zm
722,44,In Shady Spring (zip code 25918) West Virginia (Raleigh County).,Raleigh County,West Virginia,Report 23411: Multiple sightings in daylight outside Shady Spring,37.7,-81.095,2007-09-28,23411.0,Class A,dnwq6xh6mt
723,45,,Raleigh County,West Virginia,Report 23648: Wood knocking startles target shooter outside of Shady Spring,37.6665,-81.1447,2008-03-18,23648.0,Class B,dnwq38bpr2
724,46,,Raleigh County,West Virginia,,,,,26380.0,Class A,
725,47,Monongahela National forest-West Virginia- Dolly Sods: Petersburg Forest road 75,Randolph County,West Virginia,"Report 1206: Dolly Sods; Tracks seen, loud screams and strange odor detected.",38.95242,-79.42546999999998,1997-09-23,1206.0,Class A,dnzt8eh4k3
726,48,The actual encounter was at the base of Mount Port Crayon in a temperate deciduous forest. Pine forests dominate the highlands above the encounter area. And I believe these animals use a specific stream that feeds into Red Creek. All of our encounters have happened in the summer.,Randolph County,West Virginia,Report 39812: Family hears possible vocals on summer nights at their home near Dolly Sods Wilderness Area,38.9706,-79.4123,2000-07-15,39812.0,Class B,dnzt8ymspq
727,49,I'am not good with directions but it was on the Job road going to Harman,Randolph County,West Virginia,Report 47460: Woman and daughter recall their close daytime encounter at their home east of Elkins,38.8609,-79.55928,2005-01-13,47460.0,Class A,dnzmjd6tnk
728,50,Otter Creek Wilderness area around Yellow Creek. I believe the trail was called Yellow Creek Trail. The campsite was in a small stand of pines approx. 75 yds from the creek.,Randolph County,West Virginia,Report 17449: Possible vocalizations heard by backpackers in Otter Creek Wilderness,39.9433,-79.665,2007-01-09,17449.0,Class B,dpp75pmwwf
729,51,Private property. Edited out at the request of the witness.,Randolph County,West Virginia,Report 18793: Possible whoops heard in logging area outside the Monongahela National Forest,38.8762,-79.95695,2007-05-20,18793.0,Class B,dnzjht1nk0
730,52,"dirt road on a mountain, far from civilization, doesn't see much traffic",Randolph County,West Virginia,Report 24494: Possible nighttime encounter while raccoon hunting outside Valley Head,38.55,-79.98,2008-08-02,24494.0,Class B,dnz5k1b64b
731,53,Bear Heaven camp site 7. On Bickel's knob.,Randolph County,West Virginia,Report 41880: Possible vocalizations heard from the Bear Heaven Campground east of Elkins,38.93027,-79.68047,2013-08-14,41880.0,Class B,dnzm6z43q2
732,54,"Go East on 33 from Elkins to Alpena turn right onto the Glady Fork Road. Go 7 miles you are two miles from Glady, Old Farm is on the right, big with farm house with apple orchard around it.",Randolph County,West Virginia,,,,,55583.0,Class A,
733,55,"It is a road off harpertown road from Elkins, WV. Not sure if the cutoff road name but the area of the sighting is referred to as Lower Cheat by locals. I have a screen cap from google earth that I can provide upon request. 38 58’06N 79 45’40W are the approximate coordinates.",Randolph County,West Virginia,Report 59102: Daylight sighting by fisherman 6 crow miles NE of Elkins,38.9695,-79.7625,2017-07-29,59102.0,Class B,dnzm8yntz1
734,56,"At Pennsboro, WV follow 74 North for approximately 4 miles.",Ritchie County,West Virginia,Report 26279: Logging reveals a brief sighting of a bipedal creature near Pennsboro,39.355,-80.915,2002-08-13,26279.0,Class B,dnyrysr7rz
735,57,"Take the Sandstone exit from Beckley, turn left where the visitor center is on right, go on the road leading to the center.  There is a gravel trail going up into the hills where the first sighting was.  From the beginning of the trail uphill approximately 150ft to the left was where the second sightings occurred.",Summers County,West Virginia,Report 23477: Family of bigfoot seen near I-64,37.7929,-80.9075,2008-03-29,23477.0,Class A,dnwqyzuzwe
736,58,The siting was in the Canaan Valley area  .I have more information that could be very helpful to you. I will be more specific with a phone call to me.,Tucker County,West Virginia,Report 7188: Two men shocked to see hairy figure close on trail in Monongahela National Forest,39.0417,-79.43762,1987-07-04,7188.0,Class A,dnzw07763k
737,59,In the Dolly Sods north of the wilderness boundry and just north of Red Creek campground.,Tucker County,West Virginia,Report 203: Possible sighting by a camper near the Dolly Sods Wilderness area,39.06881,-79.32608,2000-07-23,203.0,Class B,dnzw6bk826
738,60,"I do not know the name of the road that leads to this area of the refuge, though it is easy to find. Simply turn left off of US Route 32 in front of the small shopping center clearly visible as you start to exit Davis, upon turning left continue on a straight path until you cross a small wooden bridge. After crossing the bridge stay on this road and it will lead directly to the Camp 70 parking area.",Tucker County,West Virginia,Report 25301: Hunter has close sighting of a primate-like creature in the Canaan Valley National Wildlife Refuge,39.10023,-79.4593,2008-12-28,25301.0,Class A,dnzqrvgx25
739,61,Southeast of Sistersville WV. Along county road 3 miles from the Ohio River.,Tyler County,West Virginia,Report 13312: Bicyclist reports possible rock throwing incident outside Sistersville,39.51,-80.985,2005-12-12,13312.0,Class B,dpn2v0sd2t
740,62,"This incident occured just north of the town of Fort Gay, on top of a wooded hill approximatly 1/4 mile north on Hewlett Branch Rd. from where it connects with the Big Sandy River Rd. about 4 miles west of Rt. 152 ( better known as the Tolsia Hiway). There is a clearing just above an old cemetary that lies at the top of the first hill on Hewlett Branch Rd.  Both Hewlett Branch and Big Sandy River Rd. are dirt roads. The area is very rural.",Wayne County,West Virginia,"Report 1207: One of several  sighting and vocalization reports. When witness called out "" it stood up at the edge of the hill and huffed and puffed.""",38.12764,-82.59822,1983-09-01,1207.0,Class A,dnv2bkvv9g
741,63,"ON 52 ON TOLSIA HIGHWAY,IT CAME ACROSS THE ROAD THERE AND WENT TOWARDS THE PLANT.",Wayne County,West Virginia,Report 15481: Early morning sighting by motorists on Tolsia Highway outside Kenova,38.35727,-82.59348,2006-08-10,15481.0,Class A,dnv60w9r23
742,64,"3 mi. from Lavalette, WV an unincorporated area.",Wayne County,West Virginia,Report 28382: Possible activity outside a residence near Lavalette,38.3248,-82.4438,2008-10-15,28382.0,Class B,dnv65by60h
743,65,,Wayne County,West Virginia,Report 25497: Ongoing activity in a rural setting near Nestlow,38.16391,-82.28279,2009-02-14,25497.0,Class A,dnv3pee8bh
744,66,about 8 miles from town limits.,Mercer County,West Virginia,Report 24061: Family gathering interrupted by 8-foot tall visitor at the kitchen window,37.445,-80.17,1979-08-10,24061.0,Class A,dnwvp8tuzt
745,67,This creature has been seen in Slate Creek...up Shop Hollow...locals would be able to give you directions...you would need to backpack into Slate Creek.,McDowell County,West Virginia,Report 24421: Woman remembers daylight sighting while walking in the Slate Creek area,37.2875,-81.68124,1969-08-01,24421.0,Class A,dntuj7cx3j
746,68,Off of Rt 2 on Greer Rd.,Mason County,West Virginia,Report 7241: ATV'ers find footprints near Pt.Pleasant,38.8448,-82.0849,2001-01-20,7241.0,Class B,dnvsup7x75
747,69,"USA, West Virginia, Marion County. Two miles west of the town of Mannington on Route 250 commonly known as Whetstone Road.",Marion County,West Virginia,Report 1201: Drain pipes knocked down after strange howls/screams were heard,39.52122,-80.37878,1978-12-01,1201.0,Class A,dpnbfftgy9
748,70,An area with thick brushy mountains in the summer. Located in the middle of the Appalachain mountains. Mining and logging area. Some regions of this area are very sparsley populated and travelled.,Logan County,West Virginia,Report 16228: Possible sighting by a security guard at strip mine outside Holden,37.75415,-82.0029,1990-06-10,16228.0,Class B,dntwvbzmcg
749,71,"Marmet Memorial Gardens, Marmet, WV",Kanawha County,West Virginia,Report 23191: Man remembers seeing a large hairy creature in a cemetary near Marmet,38.2383,-81.5722,1990-08-01,23191.0,Class A,dnvcxc0fjz
750,72,"We were traveling northbound on I-77 toward the Ohio border, around milemarker 150!",Jackson County,West Virginia,Report 10945: Passenger has late night sighting along interstate,39.01972,-81.85806,2005-03-13,10945.0,Class A,dnvvcr2f2g
751,73,,Harrison County,West Virginia,Report 26963: Blacksmith recalls seeing a creature come down a mountainside and shares a sketch he drew,39.1611,-80.23375,1974-05-04,26963.0,Class A,dnyyy1p9fn
752,74,Route 29 (Edited for privacy),Hampshire County,West Virginia,Report 16204: Repeat visitations described near rural home,39.5226,-78.49429,2006-10-08,16204.0,Class A,dr00vff5y6
753,75,Route 92 north to Sherwood lake Recreation Area. The meadow was near the picnic area close to the dam.,Greenbrier County,West Virginia,Report 19206: Three Creatures observed Ripping Limbs and Bark from Trees in the Monongahela National Forest,37.5313,-80.01335,1994-10-15,19206.0,Class A,dnxje2259v
754,76,"It is very easy to find,once in the near by city of Oak Hill Rt 17 is right of Highway 19 on Main St Oak Hill,then procede approximately two miles down Rt 17 to Rock Lick",Fayette County,West Virginia,"Report 439: Charateristic vocalizations heard by residents at night in Fall and Winter,  near Minden",38.0,-81.0,1998-11-01,439.0,Class B,dny2hv9w51
755,77,Edited for privacy,Calhoun County,West Virginia,Report 15250: Possible sighting by child near home outside Arnoldsberg,38.7365,-81.0321,2006-07-16,15250.0,Class B,dnykk5f0rn
756,78,Turn off RT. 2 onto Clutts Hill Rd.  Go about 3 miles to 2nd church.  Incident occurred in hollow to the left.,Cabell County,West Virginia,"Report 3582: Hunters hear vocalization in a hollow off Route 2, near Lesage",38.5464,-82.25949,1960-11-15,3582.0,Class B,dnve21hmnc
757,79,"This area like I said was strip mined and reclaimed years later. There is a road that leads up to it where there is fields, not sure what is in there today. I'm not sure if the trail or paths are still there but I'm sure the high wall that goes around it is. The second time we were on a path leading up into the woods, just at the crest of the hill is where we heard the noises.",Brooke County,West Virginia,Report 42321: Recollection of a dark figure watching as they recovered their dirt bikes near Wellsburg,40.29,-80.585,1990-08-08,42321.0,Class B,dpntnnxf32
758,80,[location details edited: a surface mine in Boone County],Boone County,West Virginia,Report 15355: Early morning sighting by bat survey crew,38.2128,-81.70640999999998,2006-07-29,15355.0,Class A,dnvcksrjww
759,81,"Knipetown Road about seven miles down Route 11 north approximately 7 miles north of Martinsburg, WV and to the west of Route 11",Berkeley County,West Virginia,Report 13949: Late-night road-crossing sighting by firefighter near the Potomac River,39.5392,-77.9407,2006-07-04,13949.0,Class A,dr08fmvkd1
760,82,Heading east on Swinging Bridge Rd twds Dry Run Rd.. just past Cavern Rd,Berkeley County,West Virginia,Report 47225: Possible early morning sighting by a couple driving near Hedgesville,39.51256,-78.05424000000002,2014-11-12,47225.0,Class B,dr02zc49k7
761,83,us west virginia cabell co. huntington spring valley area,Cabell County,West Virginia,"Report 1200: Witness heard what sounded like ""people talking backwards.""",38.38096,-82.52633,1980-07-01,1200.0,Class B,dnv66541m1
762,84,(edited),Cabell County,West Virginia,Report 2786: On-going encounters makes rural family cautious,38.46118,-82.07358,2001-06-15,2786.0,Class B,dnvdu3eudg
763,85,New River Gorge,Fayette County,West Virginia,Report 34043: Observation by a hunter through his scope by the New River Gorge Bridge near Fayetteville,38.0695,-81.08506,2007-11-28,34043.0,Class A,dny2df7dvj
764,86,"Near Pax, WV, off of I-77 between Charleston and Beckley, WV. Paint Creek runs through my property and there are caves on the back property.",Fayette County,West Virginia,Report 43193: Homeowner reports possible interactions that include his hunting dogs near Pax,37.603,-81.2625,2013-11-30,43193.0,Class B,dnwjyv6mqe
765,87,"North from  Lewisburg, WV Interstate-64 exit, take 219 north about 17 miles. Near the town of Renick, WV",Greenbrier County,West Virginia,Report 23762: Sasquatch meets car running along US Hwy. 219,37.9937,-80.3616,2007-07-27,23762.0,Class A,dnyb5kd3qg
766,88,"Located near Sam Black exit, Jones Road Meadow Bluff.",Greenbrier County,West Virginia,Report 25989: Girl sees bigfoot outside home in mountains near Smoot,37.9208,-80.71875,2009-05-15,25989.0,Class A,dnwxepq2sv
767,89,Occurred at approx. 168 mile marker on a long steep hill. Woods on both sides of the highway. No parked vehicles on sides.,Greenbrier County,West Virginia,,,,,28702.0,Class A,
768,90,I64 to exit 161 down Rt 12 thru Alderson.,Greenbrier County,West Virginia,,,,,30028.0,Class A,
769,91,,Greenbrier County,West Virginia,Report 46528: Very close observation of a road crossing at night near Quinwood,38.12852,-80.6754,2014-09-05,46528.0,Class A,dny8ujjfwz
770,92,Edited out at request of witness.,Jackson County,West Virginia,Report 14037: Possible stalking and vocalizations near Frozen Camp,38.8317,-81.5784,2006-05-16,14037.0,Class B,dnvuzth7j9
771,93,If you go past charleston towards beckley get off the chelyan ceadar grove exit 85 or86 turn rt @ the first light then rt @ the second light then about 1/2 mile turn left under the railroad tracks past paul white chevrolet. Then about 8 miles up slaughters creek turn left,Kanawha County,West Virginia,Report 31404: Deer hunter has daylight sighting on a logging road near Cabin Creek,38.2639,-81.4625,2009-11-28,31404.0,Class A,dny1dm8z65
772,94,"Marion County West Virginia. (near the border of Monongalia County, along the Monongalia River) Near the small towns of Rivesville and Jordan.  The nearest road would be Rt. 19. (Exact location is being kept confidential per witnesses' request.)",Marion County,West Virginia,Report 1202: Series of accounts under investigation by the curators regarding reports of a large creature.,39.54114000000001,-80.11329,1999-04-20,1202.0,Class A,dpp0byprc4
773,95,,McDowell County,West Virginia,Report 1203: Many tracks found and terrible screams heard,37.46292,-81.60155,1998-08-01,1203.0,Class B,dntvp5gt64
774,96,"The area is very rural, steep mountainous terrain.  Streams, abandoned mines, clear cuts, few people live here.",McDowell County,West Virginia,Report 26354: Rural residents describe loud vocalizations and strange incidents near Iaeger,37.515,-81.8,2009-07-22,26354.0,Class B,dntv6t7h9y
775,97,"Southern Mercer county WV, not far from VA state line. Between US460 and I-77.",Mercer County,West Virginia,Report 16890: Repeat visitations described near rural home outside Princeton,37.32091,-81.1271,2006-07-15,16890.0,Class A,dnwk3fj419
776,98,"Rt. 250 north between Belington and Philippi, Two miles from US 250",Barbour County,West Virginia,Report 13141: Possible vocalizations heard by camper near Tygart Valley River,39.05,-79.98335,2005-05-30,13141.0,Class B,dnzn5uvfsz
815,99,"Near Belington, driving toward Philippi on US Highway 250, about a mile North of intersection of Rt. 92 and US 250. Tygart Valley River is on the left.  This is near where the Tygart Valley River swerves away from the highway and starts to descend into a long ""canyon"" between Belington  and Philippi.  It is extremely steep, there are many waterfalls, etc. and is very hard to access.",Barbour County,West Virginia,Report 16529: Nighttime sighting by motorist along US-250 outside Belington,39.03496,-79.95418000000002,2006-03-18,16529.0,Class A,dnznhd55he
