index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
2944,32,"go north on 208 from 80 pass newmansvill and take a right. next right turn right and drivr into the Allegheny National Forest. first left on paved road, turns to dirt and dirve two miles.",Forest County,Pennsylvania,Report 6836: Early afternoon vocalization heard by four people,41.47511,-79.3178,1980-07-03,6836.0,Class B,dpregn6d12
2945,33,Take 819 north .At Dawson make left before bridge that crosses the river.Take 1st left then quick right onto a gravel road.The area is the small wooded embankment on the right.,Fayette County,Pennsylvania,,,,,2712.0,Class A,
2946,34,"I-20 west from Erie, PA to West Springfield, PA. Goto Crayton Road.  Head north less than 1/4 mile on the west side of the road.",Erie County,Pennsylvania,Report 11506: Youth watches while bipedal creature pushes down trees,41.91826,-80.54177,1977-10-15,11506.0,Class A,dpqwrnzr8d
2947,35,"Pennsylvania, 40 miles SE of Erie, in Crawford County, near Warren County. Not sure of the road or exact location, since this story was related to me by a friend in 1974. The incident occurred several years before, around 1971 or so.",Crawford County,Pennsylvania,,,,,3559.0,Class B,
2948,36,Just outside of the village of Orangeville.  Village is located at the base of Knob Mountain and has one road called mine street that runs alongside the mountain and connects to Route 93 and Route 487. There are few houses near the end of the road and the woods from the montain come down right next to the road.  Last 100 yards of the road before it connects is all woods to the northern side.,Columbia County,Pennsylvania,,,,,216.0,Class B,
2949,37,"The incident occurred outside of Catawissa, PA near route 42",Columbia County,Pennsylvania,,,,,3558.0,Class A,
2950,38,"This occurred 4 miles outside of Cambridge Springs, Pennsylvania, in Crawford county off of route 408.",Crawford County,Pennsylvania,,,,,3560.0,Class A,
2951,39,Withheld for privacy..,Elk County,Pennsylvania,,,,,3840.0,Class B,
2952,40,"About 3 miles east of Bennezzette, 1 mile from Rt. 555",Elk County,Pennsylvania,Report 10251: Hunters hear loud vocalization and breaking branches,41.31268,-78.39445,2003-09-30,10251.0,Class B,dr2700dzuc
2953,41,,Erie County,Pennsylvania,,,,,3634.0,Class A,
2954,42,on Old State Rd off of Rt. 99,Erie County,Pennsylvania,,,,,4709.0,Class B,
2955,43,,Erie County,Pennsylvania,,,,,3866.0,Class B,
2956,44,"Erie county, Pennsylvania. Dirtpath on a campground less than 1 mile south of lake Erie.",Erie County,Pennsylvania,,,,,3561.0,Class A,
2957,45,"near Uniontown, a little town called New Salem, and Zaleski State Forest in Ohio",Fayette County,Pennsylvania,,,,,3562.0,Class A,
2958,46,off 119 between everson and connellsville,Fayette County,Pennsylvania,Report 9607: Thirteen year old boy has afternoon sighting while playing.,40.05148,-79.56702,1994-10-15,9607.0,Class A,dpp7v7jhf1
2959,47,,Fayette County,Pennsylvania,,,,,3563.0,Class A,
2960,48,"LOCATION IS VERY HARD TO EXPLAIN.  (Northeast of Masontown, between Masontown and McClellandtown  - J.O..)",Fayette County,Pennsylvania,,,,,2898.0,Class A,
2961,49,Directions withheld at the request of the witness.,Forest County,Pennsylvania,"Report 51283: ATV rider has broad daylight encounter, rocks thrown near Marienville",41.51954,-78.87955,2010-06-05,51283.0,Class A,dprujn3sv7
2962,50,,Greene County,Pennsylvania,,,,,3567.0,Class A,
2963,51,"If you find Indiana, White's Woods is the largest hill and woods in town.",Indiana County,Pennsylvania,,,,,3002.0,Class B,
2964,52,The sighting took place on RTE 56 E within a few hundred yards of intersection of RTE 954.,Indiana County,Pennsylvania,,,,,3231.0,Class A,
2965,53,,Jefferson County,Pennsylvania,Report 43758: Hunter recalls his observation of a dark figure crawling on a family farm near Markton,41.02176,-74.53322,1988-10-15,43758.0,Class A,dr6crgy944
2966,54,Approximately 2 miles north of Sigel,Jefferson County,Pennsylvania,,,,,4478.0,Class A,
2967,55,"On the night before that I believe the tracks were made, it was heavy snow pack, and there was very lite flurries and a little blowing, over night, with temp somewhere I think -5. The morning when I seen the tracks it was about 7, I believe/remember from TV News.",Jefferson County,Pennsylvania,,,,,44350.0,Class B,
2968,56,"Nisbet, Lycoming County, PA Big Run Area, 1 mile up from Susquehanna River 2 miles from River Road",Lycoming County,Pennsylvania,,,,,3569.0,Class A,
2969,57,,Lycoming County,Pennsylvania,Report 12034: Truck driver has late afternoon encounter while dumping stone,41.4065,-76.804,2005-07-01,12034.0,Class A,dr37s3c435
2970,58,Today it is S. Center St. Sorrounded by hills.,McKean County,Pennsylvania,Report 9546: Teens chased by upright running animal near Bradford,41.9548,-78.65621,1963-10-01,9546.0,Class A,dr2ndjsk3m
2971,59,"In the report. I will try to get google earth's coordinates, if need be. It seems pretty blurry to really be of help. Maybe send me a topographical map.",McKean County,Pennsylvania,Report 26888: Man recalls his encounter after riding his dirt bike as a young man near Bradford,41.97226,-78.66863000000002,1973-09-12,26888.0,Class A,dr2ncbg60h
2972,60,Near town of smethport or closer to a very small town called crosby in norwich township,McKean County,Pennsylvania,,,,,3570.0,Class B,
2973,61,Witness requested location be kept confidential.,McKean County,Pennsylvania,Report 49903: Several possible incidents over the years in the Allegheny National Forest,41.73315,-78.93985,2006-01-01,49903.0,Class B,dprv7tmc0p
2974,62,Specific directions omitted,McKean County,Pennsylvania,,,,,46320.0,Class B,
2975,63,"In the ""Hell's Hollow"" dip.  Take left off of Rt. 358 on Hell's Hollow Road.",Mercer County,Pennsylvania,,,,,3584.0,Class A,
2976,64,Site is located west of Greenville 5 miles on rt 358 and left on Hell's Hollow road.,Mercer County,Pennsylvania,,,,,3647.0,Class A,
2977,65,Lamor connects Rte 18(Hermitage) and Rte 19(Mercer) in Mercer County.,Mercer County,Pennsylvania,,,,,3401.0,Class A,
2978,66,,Mercer County,Pennsylvania,Report 45958: Bow hunter recovering deer has possible experience near Grove City,41.07374,-80.12229,2012-10-19,45958.0,Class B,dpr18v0xzk
2979,67,About one to two miles south from the Grove City Outlets Exit on the left side if you were heading South across the road going North on I-79.,Mercer County,Pennsylvania,Report 49773: Early evening sighting by a motorist traveling on I-79 near Grove City,41.05,-80.50751,2015-08-15,49773.0,Class A,dpqc80bjx4
2980,68,"Located near the town of Hamersly Fork in the direction of Alvin Bush Dam. The location is off the road ( not able to recall exact name but leads directly to Alvin Bush Dam and opposite way goes into Cross Forks) at Beaver Dam Road. Dirt road leads to my cabin near the fire warden's house. This dirt road travels back to several cabins of which mine is the 1'st left past the first visible cabin. This is not to be confused with the roads leading to the top of the pipeline or the gas wells. One must travel approximately 3 miles along the bottom of the Beaver Dam Hollow before reaching the area of my report. The name of my Camp is "" Camp Hit or Miss "".",Clinton County,Pennsylvania,,,,,3557.0,Class B,
2981,69,,Clearfield County,Pennsylvania,Report 14358: Old newspaper article (Clearfield Progress - Pennsylvania) sightings by farmers in Clearfield County,41.01865,-78.377,1921-01-14,14358.0,Class A,dr2327pwgw
2982,70,by Clarion river,Clarion County,Pennsylvania,,,,,3554.0,Class A,
2983,71,"Glen Roy road, Nottingham, PA",Chester County,Pennsylvania,Report 30531: Possible whoops and knocks heard from a home near Nottingham,39.73523,-76.04183,2011-09-01,30531.0,Class B,dr1fj9s42z
2984,72,(Withheld per request.),Cameron County,Pennsylvania,,,,,3280.0,Class A,
2985,73,"It was on the Semelsburgers farm, just outside of Patton.",Cambria County,Pennsylvania,,,,,2452.0,Class A,
2986,74,"Prospect, Pennsylvania approximately 40 miles north of Pittsburgh. The nearest major highway is interstate 79.",Butler County,Pennsylvania,,,,,3550.0,Class A,
2987,75,"THIS IS AN EXTREMELY BUILT UP AREA, EASILY ACCESSED THEN AND TODAY INTERESTING THOUGH ALMOST UNCHANGED SINCE THEN AND NOW",Bucks County,Pennsylvania,,,,,3122.0,Class A,
2988,76,"Top of Blue Mountain, the Appalachian trail, State Game Land 110. Marshall's path. (Pennsylvania Atlas and Gazetteer Plate 66, extreme SW corner.)",Berks County,Pennsylvania,,,,,2758.0,Class A,
2989,77,It was about 1/8 mile from the Wampum Mushroom mines. In the Koppel Stip mines.,Beaver County,Pennsylvania,Report 17981: Possible sighting by two at a strip mine in the Koppel Strip Mines,40.50322,-80.19804,2007-02-27,17981.0,Class B,dpnyrj3s65
2990,78,"It was around 1976 0r 1977 right off of Rte 422 and Mushroom mine road, in Worthington, Pa 16262, which is located in Armstrong County. It was up in the fields and woods over looking the Mushroom mines.",Armstrong County,Pennsylvania,,,,,3547.0,Class A,
2991,79,"Traveling outbound from Pittsburgh, PA on Ohio River Boulevard, go straight through communities of Belleview, Avalon, Ben Avon until you reach Emsworth.  When you reach Camp Horn Road, make a right.  Go about a quarter of a mile and make a left onto Eicher Road.  Go up Eicher road to where it forks, make a sharp left, go up that part and you will be on Roosevelt Road.  Now you will see straight ahead of you almost a very large hill, a long driveway with a small house at the top.  In the 1970's behind this house was a field with woods behind it.  That is where I heard those noises.  Now, make a right turn onto Roosevelt Road and drive up past the woods on your left, those are the woods my brother heard strange noises.  At that time the woods went back for miles behind the house, that is where he saw Chewbacca. I won't tell you which house it was we lived in, I have not been around there since 1980, and those people living there now don't want to be bothered, maybe they would even sue me.  For all I know, those woods have even been cut down.",Allegheny County,Pennsylvania,,,,,856.0,Class B,
2999,80,"Greenmount Firehall south of Gettysburg,PA on RT 15",Adams County,Pennsylvania,"Report 12951: Possible encounter between a juvenile and a human child, near Gettysburg",39.76366,-77.27178,1961-07-01,12951.0,Class A,dr141wu2j5
3000,81,"My parents don't really want this information given out. Sorry guys, if it were up to me I'd release it you no problem. *note* - location is being kept confidential",Adams County,Pennsylvania,,,,,571.0,Class B,
3001,82,"The incident occurred in Michaux State Forest, Adams county in the state of Pa.  This incident occurred at the beginning of June just before dusk just of of Rt. 233N, 7miles north of Rt. 30.",Adams County,Pennsylvania,,,,,3541.0,Class B,
3002,83,Michaux State Forest near Tick Tock and Pine Ridge Lane.,Adams County,Pennsylvania,,,,,3542.0,Class A,
3003,84,Gettysburg PA along Route 116 between Gettysburg and Fairfield,Adams County,Pennsylvania,,,,,3360.0,Class A,
3004,85,Curry hollow is a steep sided valley the leads from the Monongahela river and Route 837 in Dravosburg to Lebanon Church Road and the Allegheny County Airport in West Mifflin. It passes below the Irwin Works steel processing plant. At the time of the sighting it was a medium to densely wooded area with a gravel road running parralel to a small stream that fed into the river. The sighting accured on the downhill side of the large train bridge that crosses the hollow and leads to the steel processing plant.,Allegheny County,Pennsylvania,Report 11228: Two teenagers have a surprise encounter in mid - 80's,40.357,-79.8765,1985-06-15,11228.0,Class A,dppjw6g8wd
3005,86,,Allegheny County,Pennsylvania,Report 28012: Hunter observes a huge figure scaling a steep hillside in just moments near Clairton,40.29929,-79.8944,1988-08-16,28012.0,Class B,dppjmbq8ms
3006,87,,Allegheny County,Pennsylvania,,,,,105.0,Class A,
3007,88,,Allegheny County,Pennsylvania,Report 13714: Daylight sighting behind business near Allison Park,40.5833,-79.9167,2006-01-30,13714.0,Class A,dppnv7yqvg
3008,89,A steadily disappearing forested area near Pittsburgh International Airport. Road names withheld at the request of the witness.,Allegheny County,Pennsylvania,Report 19589: Dawn sighting by hunter within 2 miles of boundary of Pittsburgh International Airport,40.52825,-80.25475,2007-07-22,19589.0,Class A,dpnytcbq0v
3009,90,right off of route 909 onto kerr road,Allegheny County,Pennsylvania,Report 15306: Young Woman Observes Large Biped in a Field east of Pittsburgh,40.5278,-79.7668,2007-11-03,15306.0,Class A,dppq8cgedc
3010,91,"There is a gas (I think) pipeline between Bryant Road and Sample Road. This should not be hard to locate since Bryant Road is not very long. The Sample Road end Starts at a point not far from the intersection of Sample Rd. and Hemlock Drive. The Bryant Rd. end starts about 1/3 of the way down Bryant Rd. coming from Duncan Avenue. The sighting occurred about halfway up the pipeline. This location is, I believe, completely within the boundaries of Hampton Township.",Allegheny County,Pennsylvania,Report 14707: Man recalls childhood sighting near Allison Park,40.6166,-80.0107,2008-01-27,14707.0,Class A,dppp561bze
3011,92,"PLEASE DO NOT POST THIS INFORMATION, THIS IS A SECURE RESIDENCE FOR THE ELDERLY.",Allegheny County,Pennsylvania,,,,,34485.0,Class A,
3012,93,Since it was so long ago and I live in CA I don't know. But my dad has a good memory so if necessary I can confer with him and we can figure it out.,Bucks County,Pennsylvania,,,,,2932.0,Class A,
3013,94,"Tohicken Valley Park is a public state camping facility.  It may or may not cause a problem if curiosity seekers come to check out the area and do some amateur investigating. It is near a tiny hamlet area for tourists (Pt Pleasant).  There is a rafting/canoe business, and antique store and restaurant facility.",Bucks County,Pennsylvania,Report 19170: Woman describes sighting in teen years in Tohicken Valley Park,40.4225,-75.06665,2007-09-17,19170.0,Class A,dr4tgydnhk
3014,95,Sighing was on a pipeline that parralells Allentown Road in West Rock Hill,Bucks County,Pennsylvania,Report 21962: Bow Hunter Encounters Strange Creature near Argus,40.37726,-75.37814,2007-10-24,21962.0,Class A,dr4mswrqd4
3015,96,It was on Green Lane just before Mill Creek Rd if you're driving away from Rt 13.,Bucks County,Pennsylvania,Report 44445: Man has late night road crossing encounter outside Levittown,40.1316,-74.85745,2014-02-25,44445.0,Class A,dr4u29drwb
3016,97,"My sighting occurred in a wooded area near Evans City, PA, in Butler County, not far from Rt. 68.",Butler County,Pennsylvania,,,,,3551.0,Class A,
3017,98,I was actually on my boat on the lake at the time. If needed I can give almost exact locations using Google Earth or another map.,Butler County,Pennsylvania,Report 48575: Fisherman on Lake Arthur startled by series of possible wood knocks and rock clacks,40.94997,-80.07443,2015-05-01,48575.0,Class B,dpr0cyewfe
3018,99,"It is near the old liberty park swimming pool on waterdam road. Go up it. There are several places. I would take you there because it is where I used to live and the woods are complicated. I know them very very well so get a hold of me.  I will show you and I have some proof, so does my grandma and my friend.",Cambria County,Pennsylvania,,,,,1214.0,Class A,
3019,100,It is a well wooded area with a lot of pine trees and a small sized stream about 1/4 mile away.,Cambria County,Pennsylvania,,,,,208.0,Class A,
3020,101,"The place is Bakerton Reservoir,  you would go into Carrolltown, PA via route 219 north.",Cambria County,Pennsylvania,,,,,7137.0,Class A,
3021,102,Directions to exact location available to researchers,Cambria County,Pennsylvania,,,,,2803.0,Class B,
3022,103,,Cambria County,Pennsylvania,Report 26957: Pre-dawn whoops and movement heard near Prince Galitzin State Park,40.65083,-78.52589,2009-11-30,26957.0,Class B,dr0pm070np
3023,104,Cabin in Cameron county PA,Cameron County,Pennsylvania,Report 28580: Objects thrown and banging on a cabin east of Jericho,41.34404,-78.04547,2008-10-16,28580.0,Class B,dr2e0n3n2x
3024,105,From Luthersburg take Rt 410 west (towards Troutville) approx. 2 miles. on top of mountain.,Clearfield County,Pennsylvania,,,,,3556.0,Class A,
3025,106,If you take Glen Ritchie HWY. out past Clearfield to about 3 miles before dimeling bridge on the right . A very steep driveway will take you down to where we used to live.,Clearfield County,Pennsylvania,Report 10632: Young boy observes animal chasing family horses,40.97015,-78.42314,1978-08-21,10632.0,Class A,dr21p6qh2m
3026,107,Unknown - driven to the area by a relative.,Clearfield County,Pennsylvania,,,,,2784.0,Class B,
3027,108,Westbound lanes of I-80 approximately 15 miles west of the town of Clearfield.,Clearfield County,Pennsylvania,Report 24731: Brief sighting by motorist on Rt. 80 just west of the town of Clearfield,41.12782,-78.5826,2008-09-13,24731.0,Class A,dr21gz1fut
3028,109,Wooded area.  Former site of an old strip mine.  Now filled in and over grown.,Clearfield County,Pennsylvania,,,,,42051.0,Class A,
