index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
4456,17,"Coming from Pawnee. Go North on Pawnee Rd. Turn east onto Delay Rd and follow until it ends. Go north 1/10 of a mile and turn right/east onto Lost 40 Road. Follow about a 1/2 mile and just before a bridge across ""Horse Creek"". There should be a driveway just to the west of the bridge and on the north side of Lost 40 Rd. This driveway leads back onto the old Lost 40 property which was some years ago bought out by the city of Springfield for the Lake 2 project. As such, this may be public land now.  The area of the sighting occured about 100 -150 yards up the driveway/north of Lost 40 Road just to the east of the driveway and west of the creek.",Sangamon County,Illinois,Report 28370: Memory told of a possible encounter and footprint found along Horse Creek north of Pawnee,39.65749,-89.56981,1978-08-01,28370.0,Class B,dp039g3m85
4457,18,"There is a lengthy stretch of road that runs alongside railroad tracks (north side of the road), between Riverton and Dawson. If you were to look at a map you will see a bend in the road. It was between the end of this bend to a mile east of the bend that I saw this creature. I saw it laying in the right lane (my lane) of the two lane highway. After we were driving away I retreated to the south side of the highway. Looking at the south side of the highway there are some trees or woods and brush which is where it was likely heading. Directions to location: Driving east of Springfield on Interstate 72 take exit #108 toward Riverton Dawson, at the top of the off ramp turn left. Head towards the flashing yellow light close to the intersection. At the intersecion turn right onto old Rt. 36 towards Dawson. Almost immediately you will begin into the bend in the road that I mentioned previously. At the end of the bend the road will be positioned close to the railroad tracks. It is between here and the next mile where I had my encounter.",Sangamon County,Illinois,Report 15251: Multiple witness motorist sighting on Rt 36 east of Riverton.,39.853,-89.5,1995-12-15,15251.0,Class A,dp06erh0dc
4458,19,Along the Sangamon River between Illinois Rt 36 and Illinois Rt 54.,Sangamon County,Illinois,Report 34728: Recollection of a daylight sighting as a youth in Riverton,39.84874,-89.55229,1996-10-12,34728.0,Class A,dp06dnnp8r
4459,20,,Sangamon County,Illinois,Report 29495: Possible footprint found on edge of Chatham,39.66676,-89.68079,2011-06-15,29495.0,Class B,dp01xm07wh
4460,21,,Sangamon County,Illinois,Report 31062: Possible footprint found near the Sugar Creek Covered Bridge,40.0,-90.0,2011-06-16,31062.0,Class B,9zpgxczbzu
4461,22,The Sugar Creek Covered Bridge area is about a mile northwest of Glenarm.,Sangamon County,Illinois,Report 29612: Vocalizations recorded and possible footprint found near Sugar Creek.,39.6395,-89.66525,2011-06-23,29612.0,Class B,dp01x85ub4
4462,23,Two miles west of Glenarm.,Sangamon County,Illinois,Report 32634: Two paranormal investigators find possible evidence at Cumberland Sugar Creek Cemetery,39.62,-89.6845,2011-06-28,32634.0,Class B,dp01rhtepx
4463,24,"On Illinois Rt 4, between J David Jones and 8th Street exits on Veterans Parkway.",Sangamon County,Illinois,Report 40841: Motorist has possible nighttime sighting just north of Springfield on Veterans Parkway.,39.83627,-89.65926,2011-07-16,40841.0,Class B,dp04xgbp5f
4464,25,North side of the fields by the Frisbee golf course.,Sangamon County,Illinois,Report 39098: Possible sighting near University of Illinois Springfield soccer fields.,39.73333,-89.61281,2012-10-04,39098.0,Class B,dp060c1zqj
4465,26,"Several hundred feet east of the South Fork of the Sangamon River on Rochester Road, between East Lake Drive and the village of Rochester.",Sangamon County,Illinois,Report 58238: Nighttime road crossing between Rochester and East Lake Drive,39.75318,-89.56226,2017-09-16,58238.0,Class A,dp061uyg01
4466,27,From Rushville drive 2 miles north on U.S. 67 and then west about 4 1/2 miles.,Schuyler County,Illinois,Report 33040: Possible sighting by a deer hunter west of Rushville,40.1348,-90.6757,2010-11-18,33040.0,Class B,9zps2d7fph
4467,28,,Shelby County,Illinois,,,,,28144.0,Class B,
4468,29,You can personally contact me for the location.,Shelby County,Illinois,Report 47403: Deer hunter has daylight encounters and attempts to take photos east of Findlay,39.50655,-88.70795,2014-12-30,47403.0,Class A,dp0btruy6f
4469,30,"Not wonderful with directions, but I can show you. Its off of Illinois Route 157.",St. Clair County,Illinois,Report 33638: Woman recalls her night time sighting while fishing behind her home near Columbia,38.51689,-90.16501,1991-11-16,33638.0,Class A,9yzgh5zc4u
4470,31,Highway 15,St. Clair County,Illinois,Report 55224: Memory told of daylight sighting while dirt bike riding east of Freeburg,38.43189,-89.87113000000002,1996-06-29,55224.0,Class A,dnb4dumcfz
4471,32,East of Belleville,St. Clair County,Illinois,Report 50967: Possible footprints found east of Belleville near Illinois Route 4,38.4326,-89.79143,2016-01-27,50967.0,Class B,dnb4ssryh5
4472,33,East of Belleville,St. Clair County,Illinois,Report 50965: Possible footprints found and cast east of Belleville near Illinois Route 4,38.4335,-89.7915,2016-01-27,50965.0,Class B,dnb4ssxg67
4473,34,,Tazewell County,Illinois,Report 12836: Family hears vocalizations and finds footprints in their backyard east of Pekin,40.61,-89.585,2005-10-06,12836.0,Class B,dp0r12y4qh
4474,35,The levee just past building ss cat plant,Tazewell County,Illinois,Report 40075: Daylight sighting along levee in East Peoria,40.67577,-89.60034,2013-02-26,40075.0,Class A,dp0r3hg18c
4475,36,"Presently location is in Farmdale Park, but when I was a kid it was private rural land.",Tazewell County,Illinois,Report 55706: Memory told of daytime encounter near Farmdale Park,40.67855,-89.49032,2016-10-03,55706.0,Class A,dp0r7t71sr
4476,37,I can not explain directions but could show by map the names of the roads are not on the signs,Union County,Illinois,Report 57880: Juvenile observed during the daytime by a bow hunter near Alto Pass,37.56937,-89.36241,2013-10-29,57880.0,Class A,dn8mwx232y
4477,38,,Union County,Illinois,Report 59073: Bow hunter has another daylight sighting from his stand near Alto Pass,37.56937,-89.36241,2013-11-12,59073.0,Class A,dn8mwx232y
4478,39,Shawnee National Forest. Behind my house,Union County,Illinois,Report 50341: Home owner gets a good look at his frequent visitor one night near Jonesboro,37.4351,-89.30203,2015-11-21,50341.0,Class A,dn8kzyu5rb
4479,40,Approximately 3 miles south-east of the Kickapoo state park.,Vermilion County,Illinois,Report 55144: Hunter describes strange encounters and finds a possible footprint near Kickapoo State Park,40.09169,-87.71540999999998,2015-11-12,55144.0,Class B,dp1s5frx4b
4480,41,,Wabash County,Illinois,Report 43148: Hiker has close daylight sighting in Beall Woods State Park,38.354,-87.8572,2013-10-23,43148.0,Class A,dncd0y0k4z
4481,42,keep private! LOCATION SENSITIVE,Washington County,Illinois,,,,,24766.0,Class A,
4482,43,My town is located 1 mile south of I-64. There are huge woods on both sides of the town and all the animals go through my yard to get through town.  There is a creek that runs through town and that is the only cover to connect the woods,Washington County,Illinois,,,,,38295.0,Class B,
4483,44,you drive thur fields to get to the property. There is only one way in and out it is in the middle of no where.,Washington County,Illinois,Report 50502: Possible sighting while hunting near Radom,38.27372,-89.21439000000002,2013-11-12,50502.0,Class B,dnb99zs0d4
4484,45,,White County,Illinois,Report 49954: Memory told of encounter at a remote cabin at Sandy Run,37.9308,-88.36200000000002,2015-10-11,49954.0,Class A,dn9pv30fbj
4485,46,It was on my neighbor's property in the woods hunting,White County,Illinois,Report 59058: Possible pre-dawn sighting by deer hunter in his tree stand near Norris City,37.9506,-88.3012,2015-11-12,59058.0,Class B,dn9pystn2b
4486,47,,Whiteside County,Illinois,Report 29287: Memory told of a daylight sighting as a youth near Fenton,41.7584,-90.0795,2000-04-07,29287.0,Class A,9zrvw1yh79
4487,48,First lot on the rightside of Woodside Dr. directly behind house about 60 yards.,Whiteside County,Illinois,Report 10037: Youth has daylight sighting in corn field near Rock Falls.,41.7798,-89.689,2004-12-22,10037.0,Class A,dp2jxjf2yz
4488,49,"1 & 7/8ths of a mile off highway 84, on our rural property.",Whiteside County,Illinois,Report 33264: Photos taken of possible footprints found on rural property near Albany,41.73534,-90.22054,2012-01-23,33264.0,Class B,9zrv6vxmvp
4489,50,This is on a private family farm.,Whiteside County,Illinois,Report 44649: Memory told of a daytime sighting on a farm south of Rock Falls,41.72264000000001,-89.80784,2014-05-12,44649.0,Class A,dp2jk77gvx
4490,51,,Will County,Illinois,Report 47911: Memory told of a nighttime road crossing near Coal City,41.34693,-88.23881999999998,2017-01-22,47911.0,Class A,dp370nfrq6
4491,52,"Williamson County, Illinois.  Woods northeast of Chittyville, Illinois, which itself is an unincorporated area north of Herrin.  One sighting in the area specifically mentioned ""near"" Route 148 which runs due north from Herrin to Chittyville, and then off to the northwest from Chittyville.",Williamson County,Illinois,Report 3467: Witnesses describe 'huge' black creature that throws dirt at them near Chittyville.,37.846,-89.0111,1968-08-15,3467.0,Class C,dn8xq98hgj
4492,53,"NW corner of 511 S. Second St in Marion, IL.  A neighborhood of homes built in the mid-50s.",Williamson County,Illinois,"Report 15895: Possible vocalization heard in Marion, Illinois",37.72735,-88.9487,1977-12-31,15895.0,Class B,dn8wxuj99p
4493,54,Lake of Egypt off of powerplant road in one of the subdivisions,Williamson County,Illinois,Report 15393: Woman describes her son's possible sighting near Lake of Egypt in Shawnee National Forest,37.61095,-88.9319,2006-07-28,15393.0,Class B,dn8vbqcg8t
4494,55,The location was on top of the bluff back into the countryside. From what I know the original place is no longer standing and has been converted to tillable farmland.,Randolph County,Illinois,Report 42547: Woman recalls her possible encounter on a farm outside Prairie du Rocher.,38.09052,-90.06338000000002,1973-06-08,42547.0,Class B,9yzbww1v75
4495,56,Two miles south of Hennepin on Hennepin Farms Rd.,Putnam County,Illinois,Report 27374: Man remembers his daytime sighting as a youth living south of Hennepin,41.2285,-89.3211,1986-11-29,27374.0,Class A,dp26x3qm7t
4496,57,"Two or three miles just outside of Karnak.  I don't know the name of the road.  I think its called Hillcrest RD, turns into 6th street once you get into town.",Pulaski County,Illinois,Report 24544: Motorist has a nighttime sighting near Karnak.,37.289,-88.9963,1999-10-02,24544.0,Class A,dn8snu6b5v
4497,58,Bell Smith Springs National Natural Landmark,Pope County,Illinois,Report 25704: Cougar research interrupted by wood knocks at Bell Smith Springs,37.52127,-88.65912,2007-09-22,25704.0,Class B,dn8vqw83hz
4498,59,,Pike County,Illinois,Report 24354: Hunter has sighting from his deer stand near Detroit,39.607,-90.64,2007-11-16,24354.0,Class A,9zp936jzqz
4499,60,Exact locations provided in the report.,Piatt County,Illinois,Report 47469: Memory told of possible vocalizations and footprints found near Atwood,39.8352,-88.47835,2015-01-02,47469.0,Class B,dp14deu0c5
4500,61,About six miles southeast of Pinckneyville.,Perry County,Illinois,Report 3300: Trapper recalls large footprints he found while trapping near Pinckneyville.,38.04813,-89.30435,1975-12-06,3300.0,Class B,dnb2ry6w3v
4501,62,Five miles south of Oregon on Illinois Rt 2.,Ogle County,Illinois,Report 40475: Memory told of strange occurrences while growing up near Castle Rock State Park,41.96925,-89.38184,1965-10-02,40475.0,Class B,dp2qy060s5
4502,63,12 miles southwest of Atwood.,Moultrie County,Illinois,Report 29241: Memory of possible vocalizations and rock throwing southwest of Atwood,39.75616,-88.62624,1999-10-09,29241.0,Class B,dp0fpm2k6v
4503,64,"It was the prairie path next to the Algonquin postoffice. if you were coming from rt. 31 going to Randall road, it would be on the left side about mile marker 2 or 2 and a half.",McHenry County,Illinois,Report 32400: Jogger has daylight sighting on Prairie Trail near Algonquin,42.18476,-88.29926,2008-09-13,32400.0,Class A,dp3pyxw2n1
4504,65,"Pastures and a lake to the south. Pastures and fields to the north. A road, field and a forest to the east. A forest to the west.",McDonough County,Illinois,Report 15007: Daylight sighting by resident near Vermont Lake,40.316,-90.459,2004-09-11,15007.0,Class A,9zptme3c8x
4505,66,,Massac County,Illinois,,,,,39569.0,Class A,
4506,67,Family still lives on farm near Sparland,Marshall County,Illinois,Report 55386: Witness recalls possible nighttime sighting near Sparland,41.02524,-89.45454000000002,2016-08-16,55386.0,Class B,dp23kkmjq5
4507,68,,Massac County,Illinois,Report 25924: Possible encounter and vocalizations heard by bowhunter near Metropolis.,37.228,-88.7476,2008-11-26,25924.0,Class B,dn8gu3puz4
4508,69,fruit farm on a pond,Massac County,Illinois,,,,,37972.0,Class A,
4509,70,(please do not post location online),Massac County,Illinois,Report 29227: Possible footprints found near Metropolis,37.2276,-88.7584,2011-05-03,29227.0,Class B,dn8gu3047r
4510,71,The following sighting occurred at Argyle Lake State Park,McDonough County,Illinois,Report 40995: Possible sighting of animal playing peek-a-boo at Argyle Lake State Park.,40.45428,-90.78947,2009-07-15,40995.0,Class B,9zpqnh3pk0
4511,72,I took a picture of where this happened at camp site # 54.,McDonough County,Illinois,Report 36406: Daylight sighting by a camper in Argyle Lake State Park,40.45273,-90.79664,2012-08-09,36406.0,Class A,9zpqju5yhz
4512,73,Two miles west of Illinois Rt 67 on N 1850th Rd.,McDonough County,Illinois,Report 40714: Motorist has possible nighttime sighting near Blandinsville,40.55179,-90.7771,2013-03-23,40714.0,Class B,9zpqwq4pk3
4513,74,"It happened on my street in Lake in the Hills. At my house. Behind my house by my neighbors pool, right behind my house.",McHenry County,Illinois,Report 47776: Nighttime sighting by homeowner in Lake in the Hills,42.1838,-88.30026,2017-01-22,47776.0,Class A,dp3pyxmdqy
4514,75,About a mile southwest of McPherson bridge.,Montgomery County,Illinois,Report 10197: Two squirrel hunters have sighting near Shoal Creek.,39.06,-89.55799999999998,1992-09-14,10197.0,Class A,dnbq4n9ugr
4515,76,Backyard backs up to woods. On the other side of woods is Lake Lou Yaeger.,Montgomery County,Illinois,,,,,38337.0,Class B,
4516,77,Near Lake Lou Yeager,Montgomery County,Illinois,,,,,39568.0,Class A,
4517,78,3 miles east of Jacksonville on the Old state road to Mobil Road and north aprox 1/2 mile,Morgan County,Illinois,Report 41907: Memory told of a possible sighting at night in a pasture east of Jacksonville,39.74652,-90.17844,1986-01-11,41907.0,Class B,9zpf5gwh60
4518,79,Go south of I-72 1 1/2 miles on Illinois 267. Then east on Lake Jacksonville Rd.,Morgan County,Illinois,Report 28533: Daylight sighting by a motorist near Lake Jacksonville,39.6548,-90.18651,2005-11-19,28533.0,Class A,9zpcefbjyn
4519,80,South of Jacksonville.,Morgan County,Illinois,Report 28484: Vocalizations and a sighting with a spotlight near Murrayville,39.57463,-90.24173,2006-07-22,28484.0,Class A,9zpc4krfzm
4520,81,,Morgan County,Illinois,Report 28534: Runner has sighting near home south of Jacksonville,39.53747,-90.17564,2006-08-26,28534.0,Class A,9zpbuj847q
4521,82,,Ogle County,Illinois,Report 27387: Large unknown bipedal animal seen possibly chasing deer near Dixon,41.90703,-89.41539,2010-02-28,27387.0,Class B,dp2qmkcwnk
4522,83,,Peoria County,Illinois,Report 28429: Deer hunter has sighting at dusk near Jubilee College State Park,40.82944000000001,-89.73378000000002,2007-10-27,28429.0,Class A,dp20q0cber
4523,84,,Peoria County,Illinois,Report 27692: Mushroom hunter hears vocalizations and finds footprints near Jubilee College State Park,40.82944000000001,-89.73378000000002,2010-05-05,27692.0,Class B,dp20q0cber
4524,85,I prefer to keep location confidential as I do not want it published to protect the group of Sasquatch that live there.,Peoria County,Illinois,Report 30510: Possible footprint found near Peoria,40.8365,-89.59899999999998,2011-08-14,30510.0,Class B,dp22345czg
4525,86,There was a home for about every 300 acres,Perry County,Illinois,Report 18584: Possible vocalization heard near Pyramid State Park.,38.0985,-89.4205,2007-10-15,18584.0,Class B,dnb2tptgz7
4526,87,"Do ya one better, here's a satellite photo of the place where it happened http://terraserver.homeadvisor.msn.com/image.aspx?Lon=-89.23263719&Lat=37.11832531&w=1&ref=G|-89.23263719,37.11832531. My place was on the left side of the road, there was only one trailor there at the time, and the feild I was in is across the treeline on the same side of the road as my house, north east of my home was the two fields, the one closest to the road was at the bottom of the hill, the creek snakes across the back of my yard and the area is definately thick brush. I have given you all the info I have, complete with a pic of the area.",Pulaski County,Illinois,Report 5742: Young man hears nighttime vocalizations and is followed in woods near Mounds.,37.1142,-89.1979,2004-11-27,5742.0,Class B,dn8e4k2jfk
4527,88,"Near Kell, Illinois in a rural farming area, quite remote. I was only 11, and don't remember exact location, but our farm, about 60 acres, was located at a crossroad of two highways",Marion County,Illinois,Report 3471: Beige upright creature seen at a distance of 1000 yards near Kell.,38.4975,-88.9094,1972-09-15,3471.0,Class C,dnbg0b60hy
4528,89,Take Billit road south out of Pontiac. Turn left on McDowell road or what they call 1400 north. Turn right on CO HWY 6 and then left immediately on Township Road. I think the old river bridge is gone now.,Livingston County,Illinois,Report 36702: Memory told of a possible sighting at dawn by a hunter in his tree stand southeast of Pontiac,40.82546,-88.50196,1977-10-22,36702.0,Class B,dp30604cdc
4529,90,,Lake County,Illinois,Report 26039: Motorist has possible sighting near Barrington.,42.17577,-88.09506,2008-05-13,26039.0,Class B,dp3rgmg5sm
4530,91,located in the strip mines just around Victoria Illinois,Knox County,Illinois,Report 32162: Recollection of daylight sighting as youth near Victoria,40.98073,-90.18332,1973-06-09,32162.0,Class A,9zrc5u6d03
4531,92,,Kankakee County,Illinois,Report 26905: Fisherman has closeup encounter with a juvenile near Kankakee,41.16124,-87.58124000000002,1973-05-13,26905.0,Class A,dp3dpj1m95
4532,93,"This happened in the woods near Reevesville, IL about 10 miles north of Metropolis, IL",Johnson County,Illinois,"Report 3474: One sighting in October near a cabin, then another incident six months later less than a mile away from the first incident",37.34339,-88.71672,1989-10-15,3474.0,Class A,dn8umnnmn8
4533,94,Between Otterville and Grafton.,Jersey County,Illinois,Report 30645: Motorists have possible late night sighting south of Otterville,39.02775,-90.4049,1997-10-11,30645.0,Class B,9yzwnbc1j5
4534,95,3 1/2 miles west of Jerseyville on IL Rt 16 and 5 3/4 south on Country Rd 9,Jersey County,Illinois,Report 29265: Motorists have sighting at night near Otterville,39.02341,-90.40184,2008-05-23,29265.0,Class A,9yztyzgru6
4535,96,"Lenschow Road intersects between Hampshire and Burlington, by French Road. Go east on Lenschow about 1/2 mile to the woods on the right.",Kane County,Illinois,Report 11295: Coon hunters hear vocalizations and footprints found near Burlington.,42.075,-88.53872,1984-11-17,11295.0,Class B,dp3p3780dk
4536,97,,Kane County,Illinois,Report 29448: Possible footprints found near Algonquin,42.1551,-88.2886,2011-02-03,29448.0,Class B,dp3pyfn5q8
4537,98,"south of route 102, on s warner bridge road. under the bridge crossing",Kankakee County,Illinois,Report 29836: Family experiences strange occurences while fishing Kankakee River,41.207,-88.01345,2011-07-02,29836.0,Class B,dp36mjw81v
4538,99,Near Rt. 47 & Rt. 71 (Behind house in tree-lined wooded area),Kendall County,Illinois,Report 15019: Possible vocalizations heard near Yorkville,41.625,-88.4375,2006-06-21,15019.0,Class B,dp3hg99g0y
4539,100,West of route 47 on route 71,Kendall County,Illinois,Report 32616: Hiker has nighttime sighting in Harris Forest Preserve.,41.61575,-88.4586,2012-01-05,32616.0,Class A,dp3hepfmm4
4540,101,,Knox County,Illinois,Report 46439: Motorists have night time sighting near edge of Altona,41.12409,-90.16382,2014-09-05,46439.0,Class A,9zrcuq2tnw
4541,102,This is on private land.,La Salle County,Illinois,Report 11911: Campers have lengthy nighttime encounter near Seneca.,41.295,-88.595,1983-07-23,11911.0,Class A,dp2fzvx0fc
4542,103,Northwest of Vermilionville.,La Salle County,Illinois,Report 34980: Fisherman recalls his possible nighttime sighting near Vermilionville,41.26155,-89.03049,1985-07-06,34980.0,Class B,dp2dwp3vzn
4543,104,"js when u go over the bridge in ottawa. take rt.71 to starve rock.. after about i say 5 or more miles you will see off to the left a gravel road. and a sign for caitlin park..take that road . from then up thru to deer park school in them timbers you shouldnt have a problem finding him,",La Salle County,Illinois,Report 36667: Memory told of encounters on a farm near Ottawa.,41.30374000000001,-88.95451,1986-01-01,36667.0,Class A,dp2dzz179x
4544,105,I lived at this location at that time.  5A valley with creek. Steep bank on west side of creek.,La Salle County,Illinois,Report 33859: Woman recalls daylight sighting north of Marseilles,41.42741,-88.71401999999998,1987-07-11,33859.0,Class A,dp2gtm8kjs
4545,106,Intersection of Dupont Rd (County Highway 36) and Illinois Rt 170 just south of the new bridge at Seneca.,La Salle County,Illinois,Report 28940: Motorist has night-time sighting near bridge just south of Seneca,41.29663,-88.60814,2011-02-24,28940.0,Class A,dp2fztvd29
4546,107,"From Yorkville take Illinois Rt 71 west, after you pass Norway go down the hill to Marseilles road (County Highway 15), which you can only turn left (south). It took place at the height of the first curve.",La Salle County,Illinois,Report 30003: Late night encounter by a motorcyclist outside of Marseilles,41.42396,-88.71103000000002,2011-07-18,30003.0,Class A,dp2gtm4851
4547,108,South of Route 71 on Marseilles Blacktop (County Hwy 15) just past the second curve heading south.,La Salle County,Illinois,Report 30896: Second nighttime sighting by motorcyclist north of Marseilles,41.4209,-88.706,2011-10-20,30896.0,Class A,dp2gtkqq0r
4548,109,Near Matthiessen State Park.,La Salle County,Illinois,,,,,40476.0,Class B,
4549,110,Brookfield Township,La Salle County,Illinois,Report 38032: Bow hunter sees an animal resembling a gorilla near Marseilles.,41.29077,-88.66103000000003,2012-11-09,38032.0,Class B,dp2fykz00m
4550,111,On the embankment of the frog effigy in Buffalo Rock State Park at the edge of the river.,La Salle County,Illinois,Report 46878: Hiker has a daylight sighting in Buffalo Rock State Park,41.3224,-88.92,2014-10-10,46878.0,Class A,dp2g0dd2mv
4551,112,I would have to go back to spot but could give exact location,La Salle County,Illinois,Report 49515: Motorist has daylight sighting near Marseilles,41.29601,-88.60679,2015-08-12,49515.0,Class A,dp2fztww8n
4552,113,"I'm buying a home on a busy street and went to look at the property on 3/10/13. In the snow, there were several large foot prints. I'm not entirely sure who would be running around barefoot in winter, but want to confirm they are human and was hoping you could help identify them.",Lake County,Illinois,,,,,40314.0,Class B,
4553,114,What ever it was it came from the left to right by some grain bins across 12th Street. It took just seconds to run across the road going west.  We are rural here at my location.,Lawrence County,Illinois,Report 31858: Motorists have nighttime sighting on outskirts of Lawrenceville,38.71682,-87.68468,2011-12-19,31858.0,Class A,dncsk8jvyf
4554,115,"George Field Barracks (a WWII airfield) then halfway between Lawrenceville and Vincennes, Indiana",Lawrence County,Illinois,Report 49182: Memory told of a possible childhood encounter at Georgefield Barracks,38.76417,-87.60555,2017-01-24,49182.0,Class B,dncsw2z9dt
4555,116,"Creek, lot of forest and hills. lot of kind of mushrooms, berries and plants.",Lee County,Illinois,Report 11121: Hikers find large footprint along Franklin Creek.,41.86395,-89.34285,2003-06-14,11121.0,Class B,dp2qnvne0t
4556,117,"I could return to the area or close to it, but the only thing I can add was that it was on a stretch of I-55 where the northbound lanes were a little closer to our side.",Logan County,Illinois,Report 30203: Nighttime sighting by motorists along I-55 near Lincoln,40.14471,-89.41959,2004-10-30,30203.0,Class A,dp0kmhneus
4557,118,"1403 Highland Place, Decatur, IL. Our property backed up to an undeveloped part of Garmen Park.  Behind our property was a large field, and there was a creek running through the wooded area S. of the field.  That thicker woods led west along the creek, as we were barely inside the city limits where we lived.",Macon County,Illinois,Report 37522: Homeowner recalls night time sighting in NW Decatur,39.8732,-88.9813,1980-11-08,37522.0,Class A,dp0dz4ty1r
4558,119,A little gravel road by Spitler Woods State Park.,Macon County,Illinois,Report 23104: Motorist and son observe road crossing near Spitler Woods State Park,39.781,-88.867,2006-10-05,23104.0,Class A,dp0f3ccj0g
4559,120,dont put the street name on the site please,Macon County,Illinois,,,,,37988.0,Class B,
4560,121,,Macoupin County,Illinois,Report 2901: Couple in car terrified by loud howl/scream near Carlinville.,39.115,-89.95200000000001,1978-05-01,2901.0,Class B,dnbn90dvqk
4561,122,SPECIFIC LOCATION SENSITIVE,Macoupin County,Illinois,,,,,24673.0,Class A,
4562,123,About a mile or so north of town to the west of Boyscout Road probably 1/2 mile.,Macoupin County,Illinois,Report 37697: Memory told of a sighting at dawn while deer hunting north of Hettick.,39.37753,-90.04581999999998,1993-11-20,37697.0,Class A,9zpbnbqwsr
4563,124,I remember it being behind the lake area where the fire works display had been put on earlier in the night.,Macoupin County,Illinois,Report 23418: Camper has nighttime sighting outside of Bunker Hill,39.06,-89.98351,1994-07-04,23418.0,Class A,dnbn0qshbp
4564,125,,Macoupin County,Illinois,"Report 25273: Possible sighting, wood knocks and vocalizations west of Girard",39.26776,-89.48787,2008-11-08,25273.0,Class A,dnbr7skzm3
4565,126,,Macoupin County,Illinois,,,,,41043.0,Class B,
4566,127,,Macoupin County,Illinois,,,,,37758.0,Class B,
