index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
2337,27,,Stark County,Ohio,Report 17189: Close encounter remembered and possible vocalizations heard and recorded near Minerva,40.75079,-81.27147,1991-08-15,17189.0,Class B,dpnpyd7yt3
2338,28,Near the line between Stark and Carrol counties,Stark County,Ohio,"Report 5030: Flap of sightings offers clues pointing to deer predation, similar to evidence found elsewhere in Ohio",40.75872,-81.19895,1992-01-15,5030.0,Class A,dpnrb7bsz2
2339,29,The pond is clearly visible from the road but on private property.  The only change to the pond is that the owner tore the bushes out about 2yrs ago.  The pond is usually covered with algae in summer.,Stark County,Ohio,"Report 2850: Two friends witness tall, hairy creature drinking from a pond",40.74065,-81.35575,1995-02-15,2850.0,Class A,dpnpu8we3x
2340,30,just off us state route 30 south out of E. Canton.,Stark County,Ohio,Report 1851: Two men see see a hairy creature running into woods,40.77789,-81.25768000000002,2001-02-24,1851.0,Class A,dpnpyzmuqv
2341,31,"Once you get out of Green, it its before you get to Malboro on the backside of the airport before you get to 44.",Stark County,Ohio,Report 28998: Motorist has possible roadside sighting at night west of Alliance,40.90177,-81.26729,2010-10-22,28998.0,Class B,dpq0wtyynf
2342,32,About 1/4 mile north of Route 30,Stark County,Ohio,Report 42745: Strange occurrences outside a home lead to a daylight sighting by a father and son near East Canton,40.79438,-81.31219,2011-09-09,42745.0,Class A,dpq0jdqk2x
2343,33,"From RT.82 in Brecksville, OH., Head south on Riverview road approx. 5 miles. Vaughn road will be on the left with a bunch of yellow houses/buildings belonging to the park service. There is a public parking lot on the NE corner.",Summit County,Ohio,Report 15885: Possible confrontation with hikers at night in Cuyahoga Valley National Park,41.29621,-81.5745,1995-01-04,15885.0,Class A,dpmfztxrb7
2344,34,"route 82 or Brecksville Rd in Sagamore Hills by Marcs. It is located close to Route 8 which is off of 480, the Ohio turnpike or 77N.",Summit County,Ohio,Report 13882: Road crossing sighting outside Cleveland - St. Rt. 82 near the CVRA,41.31609,-81.56152,1995-03-11,13882.0,Class B,dpq5012ewv
2345,35,South of State Route 303 and east of I-77.,Summit County,Ohio,Report 5267: Young teenager has two sightings less than two months apart in a ravine behind her home,41.23638,-81.62379,1998-10-01,5267.0,Class A,dpmfwdg77f
2346,36,This Rd. is off of St. Rt. 8 obtainable through Northfield Ohio,Summit County,Ohio,Report 12157: Motorist sees hairy biped crossing road by Cuyahoga Valley National Park,41.35208,-81.57021,2005-07-12,12157.0,Class B,dpmgpzfmk6
2347,37,NORTH SIDE OF INTERSTATE 271 GOING OVER THE NATIONAL PARK BY BOSTON MILLS SKI RESORT,Summit County,Ohio,Report 25715: Man recalls early evening sighting near Brandywine Ski Resort,41.2584,-81.56255,2005-09-14,25715.0,Class A,dpmfxyzgwg
2348,38,I was heading South on Black Road I saw it South of Brush Road. It was heading East to West across the road.,Summit County,Ohio,"Report 22569: Motorist has a possible, brief daylight sighting in the Cuyahoga Valley",41.25248,-81.60838000000003,2007-12-24,22569.0,Class B,dpmfwvy94g
2349,39,,Summit County,Ohio,Report 28531: Witness describes possible vocalization near Bath,41.16984,-81.64180999999998,2010-11-18,28531.0,Class B,dpmfnnwpxy
2350,40,Edited at the witness' request.,Summit County,Ohio,Report 31852: Daylight sighting behind a home in Cuyahoga National Park,41.23739000000001,-81.60576,2011-06-04,31852.0,Class A,dpmfx503py
2351,41,Withheld at witness' request.,Summit County,Ohio,,,,,41471.0,Class B,
2352,42,,Summit County,Ohio,Report 48900: Father and son record possible vocalizations at Kendall Lake in the Cuyahoga Valley National Park,41.21424,-81.5168,2015-05-24,48900.0,Class B,dpq43nc62g
2353,43,About 1.5 miles from Mosquito lake,Trumbull County,Ohio,Report 4978: Prints found following sighting near Mosquito Lake,41.36755,-80.76735,2000-02-01,4978.0,Class A,dpqe64ep2q
2354,44,"Very near the Grand River State Game Preserve, also near the Grand River, and west of the Mosquito Creek reservoir.",Trumbull County,Ohio,Report 9129: Man has close encounter very near the Grand River State Game Preserve,41.42579,-80.89095999999998,2004-08-07,9129.0,Class A,dpq7xm348n
2355,45,I am not sure of the exact location but my buddy knows exactly where it is. I do know the location is very close to the Ravenna military ammunition plant also known as the Ravenna arsenal. The area is very close to the Trumbull county Portage county line.,Trumbull County,Ohio,Report 24356: Two fishermen hear possible vocalizations then find footprints west of Warren,39.74678,-89.34647,2005-03-01,24356.0,Class B,dp06ngevu2
2356,46,This happened in Sandyville Ohio in Tuscarawas county just off of Jenny Brick Road (I forget the county road number).,Tuscarawas County,Ohio,Report 4980: Night sighting near Sandyville,40.62147,-81.34993,1988-06-15,4980.0,Class B,dpnphffv1n
2357,47,,Tuscarawas County,Ohio,Report 26997: Man recalls childhood observation of rock throwing near Urichsville,40.36831,-81.32809,1988-09-15,26997.0,Class A,dpnjtkfdqn
2358,48,State Route 258 to Gravel Lick Road.,Tuscarawas County,Ohio,"Report 3080: A family's encounters with a reddish brown beast outside of Newcomerstown, Ohio",40.27488,-81.51749000000002,1997-05-01,3080.0,Class A,dpnj15bf0v
2359,49,North of Dundee off of State Route 93.,Tuscarawas County,Ohio,Report 5076: Multiple wood on wood sounds heard in the Beach City Wildlife area,40.6298,-81.5693,2002-10-12,5076.0,Class B,dpjzpu7j9x
2360,50,bridge off of st rt 250 almost to the end of Tappan Lake,Tuscarawas County,Ohio,Report 17317:  Possible vocalization heard by fishermen at Tappan Lake.,40.20275,-81.1188,2007-02-28,17317.0,Class B,dpnkdnejfz
2361,51,,Tuscarawas County,Ohio,Report 29158: Evening sighting at a cornfield near New Philadelphia,40.47672,-81.39331,2008-06-20,29158.0,Class A,dpnn7be1yr
2362,52,"Vinton County, Ohio. Ten or so miles from McArthur (east). Prattsville to be exact. one mile north of route 50.",Vinton County,Ohio,"Report 4982: Personal encounter of a camper as well as a history of encounters concerning his family members, dating back 40 years.",39.25109000000001,-82.3997,1956-01-01,4982.0,Class B,dnvrkcqq5v
2363,53,"Take State Route 160 out of Hamden and go east for about a 10 minute drive. You'll pass State Route 324 as you are going. Then there will be a gravel road on the left hand side that says Experimental Forest road. You turn left on it. go straight and you'll come to fork in the road,and take the middle road for about three to four minutes and you will be there.",Vinton County,Ohio,"Report 8017: A family is shocked to see a large, hairy creature run across a forest road with a pack of dogs in pursuit",39.14299000000001,-82.41166,1987-10-01,8017.0,Class A,dnvqstv8mn
2364,54,State Route 93 north out of Hamden to Rowland Road then turn right.,Vinton County,Ohio,Report 7995: Young teen is chased by a seven foot tall hairy creature,39.17029,-82.47604,2000-05-25,7995.0,Class A,dnvqg4wz2z
2365,55,North of State Route 50 very close to Zaleski State Forest.,Vinton County,Ohio,"Report 9042: A woman has close sighting through living room window, very near the Zaleski State Forest",39.24523,-82.27037,2004-06-20,9042.0,Class B,dnvrrbks13
2373,56,"Preble County, south-east of Eaton, Ohio; U.S. 127 and Old Camden Pike near the Roberts covered bridge",Preble County,Ohio,Report 4970: Case report about a sighting by a boy and local rumors about a bigfoot in area.,39.70042,-84.62567,1977-05-18,4970.0,Class A,dp5cf71rwy
2374,57,Audobon Sanctuary Near Pioneer Trail & Page rd.,Portage County,Ohio,"Report 3651: Sighting in the Audubon wildlife preserve, outside Aurora",41.30265,-81.30896,1962-06-06,3651.0,Class A,dpq4vybt7u
2375,58,,Pike County,Ohio,Report 4964: Evening sighting by couple near Latham,39.17257,-83.26393,1999-12-22,4964.0,Class A,dnuyc71hcb
2376,59,"Just off of State Route 668 south of Somerset, Ohio. The parking lot is at the dam.",Perry County,Ohio,"Report 2450: While hiking with friends, eleven year old girl almost runs into 6' hairy creature",39.78594,-82.29162,1978-06-01,2450.0,Class A,dpj6r6v1fk
2377,60,I THINK CLYDE IS IN SENECA CO.,Ottawa County,Ohio,Report 14223: Possible night time sighting by hunters in a marsh near Port Clinton,41.48962,-83.06976999999998,1974-04-20,14223.0,Class B,dpkuj8yqw1
2378,61,Closest town was Harriettsville. Closest main road is State Route 145. Right on the border of Noble and Washington Counties.,Noble County,Ohio,"Report 8086: A series of large, human-like footprints are found on a farm near Wayne National Forest",39.63382,-81.40079,1958-01-15,8086.0,Class B,dpn17xjg8p
2379,62,"Boat ramp off Rt 146 near Nashport, OH..then head up river to the first bend in the river.",Muskingum County,Ohio,Report 44066: Night fishermen recall possible encounters near Dillon State Park,40.04603,-82.14536,1995-03-11,44066.0,Class B,dpjefdpt43
2380,63,"about 1 mile from sparta down 61 towards mt vernon, on your left the property is owned by the fedders now. it has been 23 yrs since ive been there.",Morrow County,Ohio,Report 1625: Children have daytime close encounter near Sparta; UPDATED with Witness Sketch,40.38609,-82.69884,1977-06-01,1625.0,Class A,dpjjy0hd12
2381,64,"if you are traveling from dayton heading towards middletown you will pass the intersection that leads to germantown. if you keep heading on route 4, you will pass a gravel pit. the next road you come to on the right hand side is Eby road. that is tha Eby road/ route 4 intersection. next to the right hand turn onto Eby is a private gravel lane. down that lane is where i lived.",Montgomery County,Ohio,Report 12789: Night time sighting by resident near Germantown,39.61205,-84.36754,1988-09-14,12789.0,Class B,dph125jkvv
2382,65,"On SR 78 just inside the East end of Woodsfield, Ohio, Monroe County.",Monroe County,Ohio,Report 4961: Nightime sighting on SR 78 near Woodsfield,39.75531,-81.02917,1994-02-15,4961.0,Class B,dpn6hjhr7q
2383,66,"You go to the center of the town of Tipp City. Turn left onto 3rd St. coming from I-75. Go down past a large Park, swimming pool, and highschool football stadium. go another mile or so down the road and to your right is a little nature reserve sign and gravel drive way. Turn right and go back the drive way to the gravel parking area.",Miami County,Ohio,"Report 257: Mother describes possible observations by children near Tipp City, along Miami River",39.9784,-84.1735,2000-09-01,257.0,Class B,dph5ktfep3
2384,67,"From Wadsworth, take College Street west until it turns into Greenwich Road. Our property was on the right hand side. If you hit Mennonite Road, you went to far.",Medina County,Ohio,"Report 8587: A childhood encounter just outside of Wadsworth, Ohio",41.02572,-81.77677,1976-09-01,8587.0,Class A,dpmc7hebph
2385,68,"Mahoning County, Lake Milton reservoir",Mahoning County,Ohio,Report 4959: Nightime sighting at a Lake Milton marina,41.1174,-80.9835,1972-08-01,4959.0,Class A,dpq3vjjw5w
2386,69,RIGHT AT THE CLARK AND MADISON COUNTY LINE.STATE RT.56 AND HOUSTON PIKE .THE CREEK IS A FEEDER CREEK THAT FLOWS INTO LAKE CHOCTAW.,Madison County,Ohio,Report 10330: Two motorists have a lengthy sighting along SR56 near the Madison and Clark County line.,39.96627,-83.51394,2003-02-18,10330.0,Class A,dphe7eeh2h
2387,70,West side of Elyria off State Route 113.,Lorain County,Ohio,"Report 7830: Two teenagers witness something running from a pack of dogs on two legs, screaming very loud. The next day large five toed tracks are found",41.38274000000001,-82.12263,1967-07-01,7830.0,Class B,dpme7m2puj
2388,71,"Approximately one mile north of Midway Mall in Elyria, Ohio.",Lorain County,Ohio,"Report 49813: Woman remembers being shocked to see a running, hairy biped in her backyard in Elyria",41.40985,-82.11171999999998,1985-08-15,49813.0,Class A,dpmeed2jf5
2389,72,West Hamilton St. and Route 20 area.,Lorain County,Ohio,Report 4957: Hunter has dusk sighting in Oberlin area,41.27939,-82.21939,1987-10-15,4957.0,Class B,dpmdc49tvk
2390,73,It was about a half to 3/4 miles leaving North Jackson heading south on Rt45. Bigfoot was heading west. It crossed the road and went into the field. It was coming from the farm across the road.,Mahoning County,Ohio,Report 23125: Large creature dragging a dead animal crosses road south of North Jackson,41.05304,-80.51186,1998-07-01,23125.0,Class A,dpq9xcmp39
2391,74,I was between route 224 and Mahoning Ave.  Austintowns water comes from Meander Reservoir which is protected by park rangers.  We were within a mile from the reservoir but exact location within the forrest is unknown due to the production of housing developments within the past few years.,Mahoning County,Ohio,Report 26709: Young man recalls encounter behind his house and close to the Meander Creek Reservoir,41.09087,-80.77592,2001-09-30,26709.0,Class A,dpq9cbkg8t
2392,75,Near the Intersection of Route 45 and Gladstone Road,Mahoning County,Ohio,Report 25724: Possible sighting at dusk on family property outside Youngstown,41.12884,-80.85831999999998,2006-04-01,25724.0,Class B,dpq9bp2bbe
2393,76,Location is off State Route 14.,Mahoning County,Ohio,Report 27613: Woman recounts nighttime sighting of a small bigfoot outside her home near Beloit,40.95818,-80.97507,2009-08-12,27613.0,Class A,dpq3j25y8n
2394,77,"I-80 bridge over Meander Reservoir--heading West toward the turnpike. The sighting was on the West bank of the reservoir, right at the tree line, close to the open area beside the bridge. I think there is also a linked fence near there.",Mahoning County,Ohio,Report 40715: Possible daylight sighting by a passenger traveling along I-80 over the Meander Creek Reservoir,41.11447,-80.14099,2012-03-24,40715.0,Class B,dpr1bkej5s
2395,78,"Poe Rd., between River Styx Rd. and SR 57. Near Medina, Ohio.",Medina County,Ohio,Report 4960: Sighting by motorists along Poe Rd,41.09302,-81.82391,1978-09-30,4960.0,Class B,dpmcf0c8hw
2396,79,"On River Styx Rd. between Route 18 and Route 162, just north of the railroad bridge.",Medina County,Ohio,Report 10729: Driver encounters an unknown hairy biped just outside of Medina.,41.12012,-81.81317,1992-09-20,10729.0,Class A,dpmcfm9qnc
2397,80,It was north of the I-76 and Rt. 57 interchange approximately 1/4 to 1/2 mile. It was west of Rt. 57 at a distance of 200 yards give or take. It was between River Styx Rd and Rt. 57.,Medina County,Ohio,Report 8778: A possible sighting of the River Styx monster crossing a small clearing,41.06019000000001,-81.79669,2000-10-01,8778.0,Class A,dpmcddv2yy
2398,81,State Route 42 south from Medina to Friendsville Road. The farm is on the right hand side of the road.,Medina County,Ohio,Report 7973: A young teen sees a hairy creature on the family farm while riding his bike.,41.06648,-81.96419,2001-09-25,7973.0,Class A,dpm9wggmxf
2399,82,"Just south of Lodi, Ohio.",Medina County,Ohio,Report 6330: A man standing on his back porch watches a large hair covered creature run down the railroad tracks and jump down into the brush,41.03,-82.0101,2003-05-01,6330.0,Class A,dpm9mv6144
2400,83,"The location of the sighting was near Spencer, Ohio. I would prefer if the location was not disclosed. I do not want anyone trying to shoot at or accidentally get shot....looking for these creatures.",Medina County,Ohio,Report 42022: Possible nighttime encounter near Spencer leaves three men startled,41.11417,-82.07824000000002,2013-04-13,42022.0,Class B,dpm9uk87qk
2401,84,Just off of State Route 252. I will give more information if you wish to contact us.,Medina County,Ohio,Report 41774: Woman is startled after seeing a face with yellow eyes peering into her kitchen window near Valley City,41.22248,-81.91615999999998,2013-06-25,41774.0,Class B,dpmdxbq6r5
2402,85,State Route 202 heading south to Ross road then to Wildcat Road.,Miami County,Ohio,"Report 7718: Four teens camping hear grunting or snorting, observe creature walk from corn field into the woods",39.89172,-84.14493,2003-09-03,7718.0,Class A,dph4vnpd15
2403,86,Heavily wooded area of approximately 50 acres adjacent to rural corn field s and numerous gentleman farms.,Miami County,Ohio,Report 33979: Witness has numerous encounters and collects physical evidence over a seven month period near Christianburg,40.04342000000001,-84.04518,2009-02-06,33979.0,Class A,dph5z98jv6
2404,87,In Tipp City at the Great Miami River.,Miami County,Ohio,,,,,57659.0,Class A,
2405,88,from columbus take 70 west huber heights exit go left until chambersburg rd turn right the pond is down on the left cant miss it,Montgomery County,Ohio,Report 9766: Motorist has a brief daylight sighting at the edge of Huber Heights,39.8494,-84.15971,2004-08-15,9766.0,Class B,dph4sykg8d
2406,89,"Cherry Street going out of Germantown turns into Diamond Mill Road at Little Twin Road, the fork in the road where Little Twin Road is where the sighting of this huge long haired thing crossing Little Twin Road from Diamond Mill.",Montgomery County,Ohio,Report 26369: Late night sighting by motorists north of Germantown,39.63662,-84.36874,2005-02-15,26369.0,Class A,dph12pss1c
2407,90,Just South of the New Lebanon city limits.,Montgomery County,Ohio,,,,,41676.0,Class B,
2408,91,"This incident took place two miles east of Fulton, Ohio about 200 yards north of County Road 25.",Morrow County,Ohio,"Report 3293: Three fox hunters witness a ""Freak of nature bear"" step over a fence and walk into a thicket.",40.4764,-82.80256999999997,1978-01-01,3293.0,Class A,dpjn7b9007
2409,92,Across from the intersection of Main Street and High Street there's an old grain elevator (it's now a thrift shop). Follow the trail and about 200 yards back you come to the old coal loader area.  Towards the back of the coal loader area is where the old switch and sign were. The old railroad bed is still there but the train tracks are gone.,Morrow County,Ohio,Report 8944: Mini-bike rider has afternoon encounter near Fulton,40.46339,-82.82576,1978-06-20,8944.0,Class A,dpjn5q0h7f
2410,93,Intersection of SR 61 and TR 75.  It ran for west to east along fence row of the newest white ranch style house on the east side of SR 61 south of TR 75.,Morrow County,Ohio,Report 9537: Two Motorists Have An Early Evening Sighting North of Mt. Gilead,40.5896,-82.82214,2002-08-15,9537.0,Class A,dpjngm4g83
2411,94,Just outside Cardington.,Morrow County,Ohio,Report 10863: Two young men have a sighting while tending a campfire near Cardington.,40.50945,-82.87663,2005-01-13,10863.0,Class A,dpjn6ne0ds
2412,95,Close to houses Directions: St Rt 229 coming from Marengo turn left onto County Rd 206. Where I seen it at was quite a ways away. Probably 2-3 acres away.,Morrow County,Ohio,,,,,40580.0,Class B,
2413,96,edited,Muskingum County,Ohio,"Report 6722: Woman observes a sasquatch behind her fence near Zanesville, Ohio.",39.90416,-81.98721,2003-07-26,6722.0,Class A,dpjen26dxd
2414,97,"Just south of State Rte 16 off of 146, North of Dillon State Park",Muskingum County,Ohio,Report 50393: Two deer hunters experience a likely week-long encounter near Nashport,40.01209,-82.13298,2015-12-01,50393.0,Class B,dpjee5bx6f
2415,98,Calais is actually in Monroe County but the sighting took place just north of the Noble County line.,Noble County,Ohio,Report 374: Two women driving to work are surprised to see a very large hair covered biped running along the side of their car.,39.88653,-81.27131999999997,1977-02-01,374.0,Class A,dpn4yth5bu
2416,99,"Location: Crooked Tree, Ohio. It's in the SE part of the state. From Interstate 77, take exit 16, go north on SR821 2 miles to SR339.",Noble County,Ohio,Report 12597: Night encounter near rural home outside Crooked Tree,39.64081,-81.47081,1982-06-19,12597.0,Class B,dpn1d06u2w
2417,100,,Noble County,Ohio,Report 4962: Hunter states that vocalizations heard near Batesville are identical to recordings on BFRO site,39.93154000000001,-81.28671,1988-08-01,4962.0,Class B,dpn5nm2f46
2418,101,about four miles south of Moxahala on Route 13 on a pull off next to the road....the edge of Wayne National Forest,Perry County,Ohio,Report 6313: A family witness's a hairy humanlike face in the cars headlights while pulled off the side of the road,39.64193,-82.1013,2003-05-11,6313.0,Class A,dpj9e8xdvp
2419,102,From Waverly take State Route 220 south and make a left onto State Route 551.,Pike County,Ohio,Report 5977: A brief encounter with a light colored hair covered creature,39.10611,-83.0363,2000-05-01,5977.0,Class A,dnuyqrnc9g
2420,103,,Pike County,Ohio,Report 43407: Possible daytime road crossing on SR 32 near Jasper,39.05922,-83.07491999999998,2013-12-24,43407.0,Class B,dnuyjwd8qn
2421,104,,Portage County,Ohio,Report 4968: Tracks found along soybean field near Edinburgh,41.10715,-81.1414,1970-11-01,4968.0,Class B,dpq3ce6ds2
2422,105,"Portage County, Ohio near the town of Aurora.  Closest roads were Cochran Road, Colony Drive and State Route 82.",Portage County,Ohio,"Report 4966: Large footprints, area of matted grass and sounds of bipedal footsteps noted along shores of Aurora Lake",41.31405,-81.38112,1976-08-01,4966.0,Class B,dpq5h0upf3
2423,106,Relatively undeveloped country setting. Near intersection of Sunnybrook Rd and Saxe Road.,Portage County,Ohio,Report 4969: Silhouette seen protruding above brushline near Mogadore Reservoir.,41.06499,-81.3741,1983-07-31,4969.0,Class B,dpq1s79hyh
2424,107,The area is located on Rt.59 just east of the Kent State University campus.,Portage County,Ohio,Report 12736: Student hears vocalization near the Cuyahoga River,41.15845,-81.33134,1986-04-16,12736.0,Class B,dpq4jk8m67
2425,108,Fence line near Rt 5 & Newton Falls Rd intersection,Portage County,Ohio,Report 40040: Man recalls possible sighting while driving at night next to the Ravenna Arsenal,41.18518,-81.03764,1986-07-15,40040.0,Class B,dpq67cw1n4
2426,109,"In the woods behind the Kent Village apartments, Route 59, Kent, Ohio.",Portage County,Ohio,Report 7832: A man has heard similar cries in the night for over 15 years that were noted in another BFRO report from the same location,41.16187,-81.37181,1987-07-01,7832.0,Class B,dpq4hm6c72
2427,110,greenleaf rd at rt 5 across railroad tracks into woods pond at horse area,Portage County,Ohio,Report 28820: Man recounts sighting from his teens near Edinburg,41.15384,-81.1124,1994-02-12,28820.0,Class A,dpq645zf2p
2428,111,Four miles south of Hiram right on State Route 700.,Portage County,Ohio,Report 5259: While driving to a job a man witness's an unknown eight foot tall biped cross the road,41.2599,-81.1455,1995-10-01,5259.0,Class B,dpq69rpskf
2429,112,"Time : 2 a.m Place: Kent, Ohio. Located in Portage County. East side of city, near woods, railroad track. Heard: Load, non-human yelling noises, about 3 or 4, before that, heard crashing like noise",Portage County,Ohio,Report 4967: Loud vocalizations and other noises heard late at night near railroad tracks.,41.17646,-81.32425,1997-04-15,4967.0,Class B,dpq4jrvqr8
2430,113,,Portage County,Ohio,Report 982: Tracks found in West Branch State Park,41.13021,-81.11578,1999-08-15,982.0,Class B,dpq3fpt2c6
2431,114,"from the corner of 183 and 224 in atwater,you follow 224 east till you come to Porter Rd.Its only about a few miles.Turn right and go down 3 houses on the left.The big blue house is still mom and dads.from there,the mines are behind the house.Since then,they have dozed most of the area so it doesnt resemble much of what it looked like.",Portage County,Ohio,Report 359: Daylight sighting by motorcyclist near Atwater,40.98596,-81.11641999999998,2000-08-01,359.0,Class A,dpq34jkbd2
2432,115,(edited),Portage County,Ohio,"Report 7224: Ongoing Encounters with ""Fang"" on old family land",41.13356,-81.17155,2003-10-10,7224.0,Class A,dpq60bhsmg
2433,116,Off of State Route 44 in northern Portage County.,Portage County,Ohio,Report 5406: A family is hearing howling behind their home identical to the howls on the BFRO website,41.3235,-81.22745,2003-11-02,5406.0,Class B,dpq5pdeyz4
