index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
956,49,back roads on logging land,Saline County,Arkansas,,,,,44912.0,Class B,
957,50,(Removed per witness),Searcy County,Arkansas,Report 8819: Woman on horseback hears footsteps; observes animal running away through woods,35.77,-92.44583,2004-06-12,8819.0,Class B,9yq72rep25
958,51,,Sebastian County,Arkansas,"Report 8527: Man has extraordinary, close encounter while fishing near Huntington",35.093059999999994,-94.356,2004-04-23,8527.0,Class A,9yhzsukpcu
959,52,Tracks were heading Southwest.,Sevier County,Arkansas,Report 28839: Possible footprints found in snow at a home near Lockesburg (w/photos),33.94073,-94.09966,2011-02-06,28839.0,Class B,9yj14dwxnf
960,53,"Union County, Near Strong, AR",Union County,Arkansas,Report 4096: Sighting by truck driver near Felsenthal Wildlife Refuge,33.1075,-92.33472,1980-01-01,4096.0,Class C,9vyk6g5cjj
961,54,"South of El Dorado, AR on Hwy 167 there is an oil well location about 300 yards off the highway to the east.  I parked at this location and continued into the bottom/swamp for another 1/2 mile or so.",Union County,Arkansas,Report 10913: Squirrel Hunter has encounter south of El Dorado,33.14663,-92.61493,2002-11-05,10913.0,Class A,9vyhs6pv5e
962,55,"A quarter mile before reaching 167 North, on Calion Road, turn right onto Victory Dumas and drive 500 yds to the dead end.",Union County,Arkansas,Report 11632: 4' - 5.5' upright animal seen crossing dead-end road.,33.26462,-92.64066,2005-05-07,11632.0,Class A,9vyj5zthkn
963,56,Removed per witness request,Jackson County,Arkansas,Report 9753: Animal peers into youngster's bedroom window,35.44944,-91.51306,1986-07-15,9753.0,Class A,9yqctt65zn
964,57,oil trough arkansas 4 miles from newark arkansas near the oiltrough elementry school go to the public fishing access in oil trough it is well marked. Bypass the fishing access and the old ferry concrete bridge.  Continue down the dirt rowad until it ends about 0.5 miles.  Corn and soybean to your left.  You should be at the river.  Look Toward the treeline to your right.  Make your way into the treeline and you should come out into a wash across the river.  There I saw the creature.,Independence County,Arkansas,Report 6932: Duck hunter observes apelike creature across White River,35.64861,-91.45889,1999-11-15,6932.0,Class A,9yqfyc9sjq
965,58,"Bismarck, Hot Spring Co. (Not far from Clark Co./Arkadelphia), Arkansas, Highway 7 North.",Hot Spring County,Arkansas,Report 1640: Nightime sighting by motorists on Hwy 7 North,34.08,-93.0,1996-10-15,1640.0,Class A,9yjcgsp6qu
966,59,"It was on a unnamed, graveled woods road near the Jenkins Ferry Battleground Historical Monument.",Grant County,Arkansas,Report 56954: Two young hunters hide and watch hairy bipedal animal walking near the Jenkins Ferry Battleground Historical Monument,34.20873,-92.57542,1973-04-15,56954.0,Class A,9yn4t7s8k3
967,60,"Lake Hamilton, access road to the lake for fishing.",Garland County,Arkansas,Report 24254: Woman remembers she and a male friend watching an upright creature walking on the edge of moonlit Lake Hamilton,34.44652,-93.07654,1992-06-14,24254.0,Class A,9yjgcyz9x2
968,61,It was a few miles west of Salem Arkansas. Its the only time i've evered travelled that highway so thats about all I can tell you.,Fulton County,Arkansas,Report 5228: Motorist has nighttime sighting of bipedal animal at roadside,36.37111,-91.87,1997-03-14,5228.0,Class A,9yqwvmnm1f
969,62,on the way to the grassy lake w.m.a.,Faulkner County,Arkansas,Report 29313: Fisherman finds possible footprints near Grassy Lake (w/photo),34.56384,-92.22704,2010-04-10,29313.0,Class B,9ynktk4kfn
970,63,,Drew County,Arkansas,Report 37862: Hunter finds his deer kill moved near Monticello,33.40425,-91.48295,2011-12-15,37862.0,Class B,9vyyn301ug
971,64,"Take Hwy 1 from Dumas, AR towards Watson, AR.",Desha County,Arkansas,Report 8913: Late night sighting by motorist,33.7985,-91.27056,2001-05-15,8913.0,Class A,9yp070ff9c
972,65,"Take I-40 west out of West Memphis, Arkansas.  Exit I-40 south at highway 147.  Take highway 147 south about ten miles.  It runs parallel to the Mississippi River levee for several of those miles. Turn left off the highway on Blue Lake road.  This road heads east for 2-3 miles, crosses the levee, then goes about another mile before reaching the lake.  The land is all private property, and was sold out of my friends' family several years ago.  I do not know who the current owners are.",Crittenden County,Arkansas,Report 13983: Possible sighting by fisherman at Blue Lake.,35.0194,-90.32,1980-06-15,13983.0,Class A,9ypz0xnfz3
973,66,Location was 4 miles from home near a old forest watch-tower,Crawford County,Arkansas,Report 27482: Man recalls incident while camping as a teenager near Cedarville,35.36335,-94.229,2010-03-23,27482.0,Class A,9ykcpv8w3n
974,67,"Right beside my house. I would say it had to have been running from across the road, it was just mouth dropping fast with no sound as it went by me and by time I got light to look down a cleared field area it was gone.",Conway County,Arkansas,,,,,58768.0,Class A,
975,68,"Rural Area. 16 Miles South of rison, in a small community called Herbine (pronounced Her-bean).",Cleveland County,Arkansas,"Report 2931: Daylight sighting outside rural home in small community of Herbine, south of Rison",33.82111,-92.03389,2001-07-29,2931.0,Class A,9yn83syynz
976,69,"Hwy 67 travels beside I-30. This incident occured between Gurdon,AR. and Prescott,AR. The easiest way to get there is to get off the interstate at the Gurdon exit and travel to hwy 67. Turn Right until you come upon the left turn to Biern. Turn left off of hwy 67, cross the RR tracks and turn right. Travel until you come upon the T in the road or until you are able to cross the tracks on the right again. There on that sight hill where the road crosses the tracks is where the creature stood for a short time. You can then continue on the road that will turn left for approx. another 1\4 mile to where our truck was. All of this area has changed since the logging started, so take what directions I have given into consideration.",Clark County,Arkansas,Report 3519: Man working in wooded area sees bipedal animal standing on railroad tracks,33.88861,-93.20389,1984-04-17,3519.0,Class A,9yj8z14zry
977,70,,Chicot County,Arkansas,Report 36178: Motorist has nighttime sighting near Lake Village,33.26855,-91.22115,2012-07-29,36178.0,Class A,9vzjk0qg35
978,71,Carrol County between Beaver Lake and Eureka Springs.,Carroll County,Arkansas,Report 9507: Roadside sighting near Eureka Springs,36.41,-93.74,1994-07-16,9507.0,Class A,9ymr4uhxee
979,72,Off Hwy 23 about 8 to 10 miles.  (More specific address removed at witness' request.),Carroll County,Arkansas,Report 3032: Vocalizations heard by multiple witnesses,36.34389,-93.76,2001-06-15,3032.0,Class B,9ymqf2nn98
980,73,"It happened outside of Arkadelphia, Arkansas. (Clark County)",Clark County,Arkansas,,,,,1638.0,Class A,
981,74,Directions removed,Cleveland County,Arkansas,,,,,18972.0,Class A,
982,75,8th street landing behind the police shooting range. a boottom land behind the levee,Crittenden County,Arkansas,Report 338: Loud screams menace hunters along Mississippi River around 4:00 am,35.146390000000004,-90.18444,1983-10-15,338.0,Class B,9ypzgy1ww1
983,76,,Crittenden County,Arkansas,"Report 59736: Motorists (father & son) close range, daylight, road crossing sighting along Mounds Rd. outside West Mephis",35.738,-90.1355,2006-06-17,59736.0,Class A,9yrgkcvkfw
984,77,IT WAS ON WHITE HORSE MT. GRAVEL ROADS DON'T KNOW THE NAMES OF THEM WOULD HAVE TO SHOW YOU,Fulton County,Arkansas,Report 40020: Man has a close daytime encounter with a probable Bigfoot family outside Hardy,36.33205,-91.52025,2008-01-15,40020.0,Class A,9yqytqhcx9
985,78,"From Paragould, take highway 135 north approximately 5 miles and you will come to Oak Grove Heights. Continue north and you will see Oak Grove School on the left, sighting was behind the gymnasium.",Greene County,Arkansas,Report 2774: Large bipedal animal observes couple parking behind school gymnasium,36.12083,-90.51056,1988-01-10,2774.0,Class A,9yrtkrs5p4
986,79,"About 2 miles from Caney, Arkansas in Hot Spring County.",Hot Spring County,Arkansas,"Report 1641: From top of hill, hunter observes bipedal creature following a fence row",34.25,-93.1,1998-10-29,1641.0,Class A,9yjfc7n8sy
987,80,Witness requested that location not be disclosed.,Hot Spring County,Arkansas,Report 7059: Vocalizations heard on remote piece of Arkansas property.,34.39,-93.23111,2003-10-31,7059.0,Class B,9yjewkx0m8
988,81,This area is in the Arlie Moore area of the corp land surrounding Lake DeGray.,Hot Spring County,Arkansas,Report 12824: Two sets of tracks found near Lake DeGray.,34.316109999999995,-93.17056,2005-10-16,12824.0,Class B,9yjepz53bd
989,82,The general location is approximately 3 miles south ouf Bismarck.,Hot Spring County,Arkansas,Report 13211: Early morning sighting by resident along Highway 7 near Bismarck.,34.285,-93.162,2005-12-04,13211.0,Class A,9yjg013s85
990,83,"The exact location of the property is not disclosed at the request of the witnesses. The general location is south of the City of Malvern, between U.S. Highway #67 and State Highway #9.",Hot Spring County,Arkansas,,,,,37010.0,Class B,
991,84,The area is near the small community of Salado. About 10 miles from Batesville and about 10 miles from Oil Trough going the other direction.,Independence County,Arkansas,Report 13286: Possible vocalizations near Salado.,35.69958,-91.51528,2005-12-15,13286.0,Class B,9yqgjdbt5k
992,85,Newark is a rural town. There were probably 3 houses within 100 yds.,Independence County,Arkansas,"Report 46380: Mother & daughter have unusual, close-up encounter on the road at night near Newark",35.703,-91.46231,2011-11-24,46380.0,Class A,9yqgnex1j9
993,86,"Highway 264, north of Hickory Creek Marina, south of White River on Beaver Lake, Arkansas.",Benton County,Arkansas,"Report 2635: November, 2000, Arkansas, Benton",36.25639,-94.07806,2000-11-27,2635.0,Class B,9ymn70q2y2
994,87,"Approximately 10 miles south of Mountain Home AR. Off of Hwy 5, close to the northern fringe of the Ozark National Forest.",Baxter County,Arkansas,Report 1636: Teenager has sighting near Ozark National Forest,36.19444,-92.38222,1972-11-05,1636.0,Class A,9yqmcucrfk
1151,88,I was only 13 at the time and didnt pay much attention to the roads.  The dirt road came down around a hill and leveled off along the east bank of the river.  The other side of the river was inaccessible due to a very steep bluff.  The bottom of the bluff was exposed rock with a slight outcropping from erosion.  About 50 feet up the bluff vegitation began with ever increasing pine trees and vegetation that continued at least another 200 plus yards to the top.  This part of the river was on a long gradual bend that obstructed lengthy views along the river in either direction.  I have fished the river many times as an adult but have yet to find the exact spot.,Baxter County,Arkansas,Report 7969: Youth hears vocalizations and is trailed while fishing on White River,36.36,-92.55472,1980-06-15,7969.0,Class B,9yqnvg5sqe
1152,89,Go down highway 5 north to Connie dr just at the outskirts of town.,Baxter County,Arkansas,Report 1637: Backyard sighting near Mountain Home.,36.33528,-92.385,1995-05-15,1637.0,Class A,9yqq9wxk37
1153,90,"THE LOCATION WAS IN THE GOVERNMENT TRACK LAND WHICH SURROUNDS LAKE NORFOLK.  THE LAKE IS A MAN MADE LAKE AND THERE ARE NO HOMES ON THE WATER FRONT, AS THE US/GOVT OWNS THE LAND.  THIS INCIDENT WAS EAST OF THE 101 BRIDGE BUT NORTH OF THE(62?)BRIDGE.  THE AREA IS DENSE FOREST.",Baxter County,Arkansas,Report 76: Three fisherman hear thrashing about and loud vocalizations,36.37139000000001,-92.25139,2001-08-11,76.0,Class B,9yqquv0wdy
1154,91,On State highway #101 near its junction with U.S. highway #62 about 1.5 miles west of Norfork Lake.,Baxter County,Arkansas,Report 55376: Two fishermen have close-up sighting while driving home at night from Norfork Lake,36.37399,-92.27071,2003-12-15,55376.0,Class A,9yqqumdtbe
1155,92,"State highway #62 east from Mountain Home for about two miles, then left (north) on Mallard Point Road  for about about one mile to its intersection with Ridgecrest Drive. The intersection is the sighting location.",Baxter County,Arkansas,Report 41827: Motorist has close encounter on Mallard Point Road near Lake Norfork,36.38605,-92.30614,2009-02-15,41827.0,Class A,9yqqgxbsp5
1156,93,,Benton County,Arkansas,Report 7045: Man riding 4-wheeler observes a bigfoot reaching into a tree,36.34167,-93.94583,2003-10-31,7045.0,Class A,9ymnwpy9x6
1157,94,Fairmount bridge,Benton County,Arkansas,Report 6178: Motorist crossing a bridge sees sasquatch digging in the dirt below,36.18333,-94.44694,2004-04-04,6178.0,Class A,9ykvffcz4v
