index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
3040,17,Unknown what the stand number was but could heard occassional boat traffic on the river,Colleton County,South Carolina,Report 10623: Hog hunter hears possible vocalizations in the late afternoon near Erhardt,32.9032,-80.65645,2005-02-11,10623.0,Class B,djyehtgg03
3041,18,"Hwy.#1 N. to McBee, turn left onto Hwy.151. Go about 6 to 8 miles turn left at a little country store onto Hwy.903 . Then go about 2 to 3 miles turn right at second paved rd. This will take you to the turkey farm.",Chesterfield County,South Carolina,Report 9475: Two turkey farmers have nighttime sighting near Jefferson,34.59,-80.3891,2003-10-17,9475.0,Class A,dnnuf8ymq5
3042,19,"[Exact location details omitted.] Location is near pine forest, creek runs along side and there are a number of large farms in the location.",Cherokee County,South Carolina,Report 41739: Motorist watches massive bipedal figure cross a rural road south of Gaffney,34.9533,-81.56005,2003-04-15,41739.0,Class A,dnnnb51c9p
3043,20,,Colleton County,South Carolina,Report 20523: Possible whoops and knocks heard by relic hunter in the Ace Basin National Estuarine Research Reserve,32.825,-80.559,2007-07-21,20523.0,Class B,djydwzderp
3044,21,"Hwy 61 about half way between Canady and Givehans, near Edisto River.",Colleton County,South Carolina,"Report 25915: Motorist describes possible daylight morning sight near Edisto River, between Canady and Givehans",33.045359999999995,-80.45451,2009-05-02,25915.0,Class B,djygcpwz4j
3045,22,About 2 miles from BoBo Newsome Hwy. Incident occured on Hwy. 15,Darlington County,South Carolina,Report 14154: Night time sighting by motorist near Hartsville,34.374,-80.074,2006-03-13,14154.0,Class A,dnp59ceghd
3046,23,"The location of the incident was just past the Little Pee Dee River on Hwy 917 between Marion and Mullns, SC",Horry County,South Carolina,Report 23314: Late night roadside sighting by motorist on Hwy. 917 south of Mullins,34.08725,-79.1246,1998-09-01,23314.0,Class A,dnp9zmrhx5
3047,24,"Highway 17 S from Little River, SC  to  junction of Eagle's Nest Road & Hwy 17S",Horry County,South Carolina,Report 18902: Possible evening sighting by pedestrian on the outskirts of Little River and N. Myrtle Beach,33.5155,-78.3829,2007-04-14,18902.0,Class B,dmbq8m73fn
3048,25,"I don't remember exactly, but somewhere between Camden and Liberty Hill on Hwy. 97-North.",Kershaw County,South Carolina,,,,,546.0,Class B,
3049,26,"Flooded valley duke power nuclear power plant Very sparse population, heavy forest.",Oconee County,South Carolina,Report 26029: Recollection of a twilight encounter on Lake Keowee,34.45025,-82.56786,1975-07-01,26029.0,Class A,dnj7cp7zm2
3050,27,Near the Thompson River in the Jocassee Gorges area.,Oconee County,South Carolina,Report 26072: Trout fishermen encounter unnerving sounds & rock throwing in Joccasee Gorge,35.01305,-82.7962,1998-10-01,26072.0,Class B,dnjp5vvtu9
3051,28,just off hwy 24. back road to fairplay.,Oconee County,South Carolina,Report 13170: Daylight sighting by motorists on Hwy 24 near Seneca,34.65375,-83.11639,2005-12-05,13170.0,Class A,dnhvhss2xx
3052,29,,Orangeburg County,South Carolina,,,,,993.0,Class A,
3053,30,(EDITED) off of Hwy 78,Charleston County,South Carolina,"Report 13673: Various incidents around home with women and children only, near Summerville",33.007,-80.156,1970-06-24,13673.0,Class A,djz5b08pty
3054,31,"Santee River, One mile from the Santee Dam, Dorchester Co. near Pinevill S.C.",Berkeley County,South Carolina,,,,,789.0,Class A,
3055,32,[Specific directions removed at the request of the witness],Beaufort County,South Carolina,Report 24916: Witness hears big exhale and finds clear footprint the next day on property near Bluffton,32.29968,-80.95958,2007-05-30,24916.0,Class B,djwrtxzp30
3056,33,[Edited out],Barnwell County,South Carolina,Report 18632: Woman describes childhood sighting (multi-witness) on abondonned RR bed outside Barnwell,33.245,-81.359,1978-06-08,18632.0,Class A,djyjhsh4jv
3057,34,"From Anderson, hwy 29 to public access rd leading to fishing area about 3/4 mile east of Hartwell dam.",Anderson County,South Carolina,Report 19926: Incidents and followup near Lake Hartwell Dam,34.35765,-82.82005,2007-06-01,19926.0,Class B,dnj57qs7bf
3058,35,"On rte 321 toward rte 301, near the SC/GA border",Allendale County,South Carolina,Report 12205: Late night sighting by motorists near GA/SC border,32.98597,-81.61264,2005-11-25,12205.0,Class A,djvgwugmpw
3071,36,SouthEast part of Francis Marion National Forest.East of US 17.,Berkeley County,South Carolina,,,,,6020.0,Class B,
3072,37,,Berkeley County,South Carolina,Report 16734: Possible road crossing sighting in the Francis Marion National  Forest,33.132,-79.884,2004-10-20,16734.0,Class B,djzhqpqpzu
